theta1,theta2,omega1,omega2,t
1.550185,1.570793,-1.005226,-0.000512,0.041000
1.549168,1.570792,-1.029713,-0.000578,0.042000
1.548126,1.570792,-1.054196,-0.000650,0.043000
1.547059,1.570791,-1.078675,-0.000729,0.044000
1.545968,1.570790,-1.103149,-0.000816,0.045000
1.544853,1.570789,-1.127619,-0.000910,0.046000
1.543713,1.570788,-1.152084,-0.001014,0.047000
1.542549,1.570787,-1.176543,-0.001126,0.048000
1.541360,1.570786,-1.200997,-0.001248,0.049000
1.540147,1.570785,-1.225445,-0.001381,0.050000
1.538909,1.570783,-1.249886,-0.001524,0.051000
1.537647,1.570782,-1.274320,-0.001680,0.052000
1.536360,1.570780,-1.298748,-0.001847,0.053000
1.535050,1.570778,-1.323167,-0.002028,0.054000
1.533714,1.570776,-1.347579,-0.002222,0.055000
1.532354,1.570774,-1.371982,-0.002431,0.056000
1.530970,1.570771,-1.396376,-0.002656,0.057000
1.529562,1.570768,-1.420760,-0.002897,0.058000
1.528129,1.570765,-1.445135,-0.003155,0.059000
1.526671,1.570762,-1.469499,-0.003431,0.060000
1.525190,1.570758,-1.493852,-0.003725,0.061000
1.523684,1.570755,-1.518194,-0.004040,0.062000
1.522153,1.570750,-1.542523,-0.004375,0.063000
1.520599,1.570746,-1.566840,-0.004733,0.064000
1.519020,1.570741,-1.591143,-0.005113,0.065000
1.517416,1.570736,-1.615432,-0.005517,0.066000
1.515789,1.570730,-1.639707,-0.005946,0.067000
1.514137,1.570724,-1.663966,-0.006401,0.068000
1.512461,1.570717,-1.688210,-0.006884,0.069000
1.510761,1.570710,-1.712437,-0.007395,0.070000
1.509036,1.570702,-1.736647,-0.007936,0.071000
1.507287,1.570694,-1.760838,-0.008508,0.072000
1.505514,1.570685,-1.785011,-0.009112,0.073000
1.503717,1.570676,-1.809164,-0.009750,0.074000
1.501896,1.570666,-1.833297,-0.010423,0.075000
1.500051,1.570655,-1.857408,-0.011132,0.076000
1.498181,1.570643,-1.881498,-0.011879,0.077000
1.496288,1.570631,-1.905564,-0.012665,0.078000
1.494370,1.570618,-1.929607,-0.013492,0.079000
1.492428,1.570604,-1.953626,-0.014361,0.080000
1.490463,1.570589,-1.977619,-0.015273,0.081000
1.488473,1.570574,-2.001585,-0.016231,0.082000
1.486460,1.570557,-2.025524,-0.017236,0.083000
1.484422,1.570539,-2.049435,-0.018290,0.084000
1.482361,1.570520,-2.073316,-0.019394,0.085000
1.480276,1.570500,-2.097168,-0.020550,0.086000
1.478166,1.570479,-2.120987,-0.021760,0.087000
1.476034,1.570457,-2.144775,-0.023025,0.088000
1.473877,1.570433,-2.168529,-0.024347,0.089000
1.471697,1.570408,-2.192249,-0.025729,0.090000
1.469492,1.570382,-2.215933,-0.027172,0.091000
1.467265,1.570354,-2.239581,-0.028677,0.092000
1.465013,1.570324,-2.263190,-0.030248,0.093000
1.462738,1.570293,-2.286761,-0.031885,0.094000
1.460440,1.570260,-2.310292,-0.033591,0.095000
1.458118,1.570226,-2.333782,-0.035368,0.096000
1.455772,1.570190,-2.357229,-0.037218,0.097000
1.453403,1.570151,-2.380632,-0.039143,0.098000
1.451011,1.570111,-2.403991,-0.041145,0.099000
1.448595,1.570069,-2.427303,-0.043226,0.100000
1.446156,1.570025,-2.450569,-0.045389,0.101000
1.443694,1.569978,-2.473785,-0.047635,0.102000
1.441209,1.569930,-2.496952,-0.049967,0.103000
1.438700,1.569878,-2.520067,-0.052387,0.104000
1.436169,1.569825,-2.543130,-0.054897,0.105000
1.433614,1.569769,-2.566139,-0.057499,0.106000
1.431036,1.569710,-2.589093,-0.060197,0.107000
1.428436,1.569648,-2.611991,-0.062992,0.108000
1.425812,1.569584,-2.634830,-0.065886,0.109000
1.423166,1.569516,-2.657611,-0.068882,0.110000
1.420497,1.569446,-2.680330,-0.071983,0.111000
1.417806,1.569372,-2.702988,-0.075190,0.112000
1.415091,1.569295,-2.725582,-0.078506,0.113000
1.412354,1.569215,-2.748111,-0.081934,0.114000
1.409595,1.569132,-2.770574,-0.085476,0.115000
1.406813,1.569044,-2.792970,-0.089135,0.116000
1.404009,1.568953,-2.815296,-0.092912,0.117000
1.401183,1.568858,-2.837551,-0.096811,0.118000
1.398334,1.568760,-2.859735,-0.100834,0.119000
1.395463,1.568657,-2.881845,-0.104983,0.120000
1.392570,1.568550,-2.903880,-0.109262,0.121000
1.389656,1.568438,-2.925839,-0.113672,0.122000
1.386719,1.568322,-2.947719,-0.118216,0.123000
1.383760,1.568202,-2.969521,-0.122897,0.124000
1.380780,1.568076,-2.991241,-0.127717,0.125000
1.377778,1.567946,-3.012879,-0.132679,0.126000
1.374754,1.567811,-3.034434,-0.137786,0.127000
1.371709,1.567671,-3.055903,-0.143039,0.128000
1.368642,1.567525,-3.077285,-0.148441,0.129000
1.365554,1.567374,-3.098579,-0.153996,0.130000
1.362445,1.567217,-3.119783,-0.159705,0.131000
1.359315,1.567054,-3.140896,-0.165571,0.132000
1.356163,1.566886,-3.161916,-0.171597,0.133000
1.352991,1.566711,-3.182843,-0.177785,0.134000
1.349798,1.566530,-3.203673,-0.184137,0.135000
1.346584,1.566343,-3.224407,-0.190657,0.136000
1.343349,1.566149,-3.245042,-0.197346,0.137000
1.340094,1.565948,-3.265577,-0.204208,0.138000
1.336818,1.565740,-3.286010,-0.211244,0.139000
1.333522,1.565525,-3.306341,-0.218457,0.140000
1.330205,1.565303,-3.326568,-0.225850,0.141000
1.326869,1.565074,-3.346688,-0.233425,0.142000
1.323512,1.564836,-3.366702,-0.241184,0.143000
1.320135,1.564591,-3.386607,-0.249130,0.144000
1.316739,1.564338,-3.406403,-0.257265,0.145000
1.313322,1.564076,-3.426087,-0.265591,0.146000
1.309887,1.563807,-3.445659,-0.274111,0.147000
1.306431,1.563528,-3.465116,-0.282827,0.148000
1.302956,1.563241,-3.484459,-0.291742,0.149000
1.299462,1.562945,-3.503685,-0.300856,0.150000
1.295949,1.562639,-3.522792,-0.310174,0.151000
1.292417,1.562324,-3.541781,-0.319696,0.152000
1.288866,1.562000,-3.560649,-0.329426,0.153000
1.285295,1.561665,-3.579396,-0.339364,0.154000
1.281707,1.561321,-3.598019,-0.349514,0.155000
1.278099,1.560966,-3.616519,-0.359877,0.156000
1.274474,1.560601,-3.634892,-0.370455,0.157000
1.270830,1.560225,-3.653140,-0.381251,0.158000
1.267168,1.559838,-3.671259,-0.392265,0.159000
1.263487,1.559441,-3.689250,-0.403501,0.160000
1.259789,1.559031,-3.707110,-0.414959,0.161000
1.256073,1.558611,-3.724839,-0.426642,0.162000
1.252339,1.558178,-3.742436,-0.438552,0.163000
1.248588,1.557733,-3.759899,-0.450690,0.164000
1.244820,1.557277,-3.777228,-0.463057,0.165000
1.241034,1.556807,-3.794421,-0.475657,0.166000
1.237231,1.556325,-3.811478,-0.488489,0.167000
1.233411,1.555830,-3.828396,-0.501556,0.168000
1.229574,1.555322,-3.845177,-0.514859,0.169000
1.225721,1.554800,-3.861817,-0.528400,0.170000
1.221851,1.554265,-3.878318,-0.542180,0.171000
1.217964,1.553716,-3.894676,-0.556200,0.172000
1.214061,1.553153,-3.910892,-0.570462,0.173000
1.210142,1.552575,-3.926965,-0.584968,0.174000
1.206207,1.551983,-3.942894,-0.599717,0.175000
1.202257,1.551375,-3.958677,-0.614712,0.176000
1.198290,1.550753,-3.974314,-0.629954,0.177000
1.194308,1.550115,-3.989805,-0.645443,0.178000
1.190311,1.549462,-4.005148,-0.661182,0.179000
1.186298,1.548793,-4.020342,-0.677170,0.180000
1.182270,1.548108,-4.035388,-0.693409,0.181000
1.178227,1.547406,-4.050283,-0.709899,0.182000
1.174169,1.546688,-4.065027,-0.726642,0.183000
1.170097,1.545953,-4.079620,-0.743638,0.184000
1.166010,1.545200,-4.094061,-0.760888,0.185000
1.161909,1.544431,-4.108349,-0.778393,0.186000
1.157794,1.543644,-4.122483,-0.796154,0.187000
1.153664,1.542838,-4.136463,-0.814170,0.188000
1.149521,1.542015,-4.150287,-0.832443,0.189000
1.145364,1.541174,-4.163956,-0.850973,0.190000
1.141193,1.540313,-4.177469,-0.869761,0.191000
1.137009,1.539434,-4.190825,-0.888807,0.192000
1.132811,1.538535,-4.204024,-0.908111,0.193000
1.128601,1.537618,-4.217064,-0.927674,0.194000
1.124377,1.536680,-4.229945,-0.947496,0.195000
1.120141,1.535723,-4.242667,-0.967577,0.196000
1.115892,1.534745,-4.255229,-0.987918,0.197000
1.111630,1.533747,-4.267631,-1.008518,0.198000
1.107357,1.532728,-4.279872,-1.029378,0.199000
1.103071,1.531688,-4.291950,-1.050498,0.200000
1.098773,1.530627,-4.303867,-1.071877,0.201000
1.094463,1.529544,-4.315621,-1.093517,0.202000
1.090142,1.528439,-4.327212,-1.115416,0.203000
1.085809,1.527313,-4.338639,-1.137574,0.204000
1.081464,1.526164,-4.349901,-1.159992,0.205000
1.077109,1.524993,-4.360999,-1.182669,0.206000
1.072742,1.523799,-4.371931,-1.205606,0.207000
1.068365,1.522582,-4.382697,-1.228801,0.208000
1.063977,1.521341,-4.393297,-1.252254,0.209000
1.059579,1.520077,-4.403730,-1.275965,0.210000
1.055170,1.518789,-4.413996,-1.299935,0.211000
1.050751,1.517477,-4.424093,-1.324161,0.212000
1.046322,1.516141,-4.434022,-1.348644,0.213000
1.041883,1.514780,-4.443782,-1.373384,0.214000
1.037434,1.513394,-4.453372,-1.398379,0.215000
1.032976,1.511983,-4.462792,-1.423629,0.216000
1.028509,1.510547,-4.472041,-1.449134,0.217000
1.024032,1.509085,-4.481120,-1.474893,0.218000
1.019546,1.507597,-4.490026,-1.500905,0.219000
1.015052,1.506083,-4.498760,-1.527170,0.220000
1.010549,1.504542,-4.507322,-1.553687,0.221000
1.006037,1.502975,-4.515710,-1.580454,0.222000
1.001518,1.501381,-4.523924,-1.607472,0.223000
0.996990,1.499760,-4.531964,-1.634739,0.224000
0.992454,1.498112,-4.539829,-1.662255,0.225000
0.987910,1.496436,-4.547518,-1.690019,0.226000
0.983359,1.494732,-4.555030,-1.718029,0.227000
0.978800,1.492999,-4.562366,-1.746285,0.228000
0.974234,1.491239,-4.569525,-1.774785,0.229000
0.969661,1.489450,-4.576505,-1.803530,0.230000
0.965081,1.487632,-4.583307,-1.832517,0.231000
0.960494,1.485785,-4.589929,-1.861746,0.232000
0.955901,1.483908,-4.596371,-1.891215,0.233000
0.951302,1.482002,-4.602633,-1.920924,0.234000
0.946696,1.480066,-4.608713,-1.950871,0.235000
0.942084,1.478100,-4.614611,-1.981056,0.236000
0.937467,1.476104,-4.620326,-2.011476,0.237000
0.932844,1.474077,-4.625858,-2.042132,0.238000
0.928215,1.472020,-4.631206,-2.073021,0.239000
0.923581,1.469931,-4.636369,-2.104142,0.240000
0.918943,1.467811,-4.641346,-2.135494,0.241000
0.914299,1.465660,-4.646137,-2.167076,0.242000
0.909650,1.463477,-4.650741,-2.198886,0.243000
0.904997,1.461262,-4.655157,-2.230924,0.244000
0.900340,1.459015,-4.659383,-2.263187,0.245000
0.895679,1.456736,-4.663421,-2.295674,0.246000
0.891013,1.454424,-4.667268,-2.328385,0.247000
0.886344,1.452079,-4.670923,-2.361317,0.248000
0.881672,1.449701,-4.674386,-2.394469,0.249000
0.876995,1.447290,-4.677657,-2.427840,0.250000
0.872316,1.444845,-4.680733,-2.461428,0.251000
0.867634,1.442367,-4.683615,-2.495232,0.252000
0.862949,1.439855,-4.686301,-2.529250,0.253000
0.858262,1.437308,-4.688790,-2.563480,0.254000
0.853572,1.434728,-4.691082,-2.597922,0.255000
0.848879,1.432113,-4.693175,-2.632574,0.256000
0.844185,1.429463,-4.695069,-2.667433,0.257000
0.839489,1.426778,-4.696762,-2.702499,0.258000
0.834792,1.424057,-4.698253,-2.737770,0.259000
0.830093,1.421302,-4.699542,-2.773245,0.260000
0.825393,1.418511,-4.700628,-2.808921,0.261000
0.820692,1.415684,-4.701509,-2.844796,0.262000
0.815990,1.412821,-4.702184,-2.880871,0.263000
0.811287,1.409922,-4.702653,-2.917142,0.264000
0.806585,1.406987,-4.702914,-2.953608,0.265000
0.801882,1.404015,-4.702966,-2.990268,0.266000
0.797179,1.401006,-4.702808,-3.027119,0.267000
0.792476,1.397961,-4.702439,-3.064161,0.268000
0.787774,1.394878,-4.701857,-3.101391,0.269000
0.783073,1.391758,-4.701063,-3.138807,0.270000
0.778372,1.388600,-4.700054,-3.176408,0.271000
0.773672,1.385405,-4.698830,-3.214193,0.272000
0.768974,1.382172,-4.697388,-3.252158,0.273000
0.764278,1.378901,-4.695729,-3.290304,0.274000
0.759583,1.375591,-4.693851,-3.328627,0.275000
0.754890,1.372243,-4.691753,-3.367127,0.276000
0.750200,1.368857,-4.689433,-3.405801,0.277000
0.745511,1.365432,-4.686890,-3.444647,0.278000
0.740826,1.361967,-4.684124,-3.483664,0.279000
0.736143,1.358464,-4.681133,-3.522850,0.280000
0.731464,1.354922,-4.677915,-3.562204,0.281000
0.726787,1.351340,-4.674470,-3.601723,0.282000
0.722115,1.347718,-4.670796,-3.641405,0.283000
0.717446,1.344057,-4.666893,-3.681249,0.284000
0.712781,1.340356,-4.662758,-3.721253,0.285000
0.708120,1.336614,-4.658391,-3.761415,0.286000
0.703464,1.332833,-4.653791,-3.801734,0.287000
0.698813,1.329011,-4.648956,-3.842207,0.288000
0.694167,1.325148,-4.643885,-3.882833,0.289000
0.689525,1.321245,-4.638576,-3.923609,0.290000
0.684889,1.317301,-4.633030,-3.964535,0.291000
0.680259,1.313316,-4.627244,-4.005607,0.292000
0.675635,1.309290,-4.621217,-4.046825,0.293000
0.671017,1.305222,-4.614948,-4.088186,0.294000
0.666405,1.301113,-4.608436,-4.129690,0.295000
0.661800,1.296963,-4.601680,-4.171332,0.296000
0.657202,1.292771,-4.594678,-4.213113,0.297000
0.652611,1.288537,-4.587429,-4.255030,0.298000
0.648027,1.284261,-4.579933,-4.297081,0.299000
0.643451,1.279942,-4.572188,-4.339265,0.300000
0.638883,1.275582,-4.564193,-4.381579,0.301000
0.634323,1.271179,-4.555947,-4.424022,0.302000
0.629771,1.266734,-4.547448,-4.466592,0.303000
0.625228,1.262246,-4.538696,-4.509287,0.304000
0.620694,1.257715,-4.529690,-4.552105,0.305000
0.616169,1.253142,-4.520429,-4.595045,0.306000
0.611653,1.248525,-4.510911,-4.638105,0.307000
0.607147,1.243865,-4.501136,-4.681282,0.308000
0.602651,1.239163,-4.491102,-4.724575,0.309000
0.598165,1.234416,-4.480809,-4.767982,0.310000
0.593689,1.229627,-4.470256,-4.811502,0.311000
0.589224,1.224793,-4.459442,-4.855132,0.312000
0.584770,1.219916,-4.448365,-4.898871,0.313000
0.580328,1.214995,-4.437027,-4.942717,0.314000
0.575897,1.210031,-4.425424,-4.986667,0.315000
0.571477,1.205022,-4.413557,-5.030722,0.316000
0.567069,1.199969,-4.401425,-5.074877,0.317000
0.562674,1.194872,-4.389028,-5.119132,0.318000
0.558292,1.189731,-4.376364,-5.163486,0.319000
0.553922,1.184545,-4.363433,-5.207935,0.320000
0.549565,1.179315,-4.350234,-5.252478,0.321000
0.545221,1.174040,-4.336767,-5.297114,0.322000
0.540891,1.168721,-4.323032,-5.341841,0.323000
0.536575,1.163357,-4.309028,-5.386656,0.324000
0.532273,1.157947,-4.294755,-5.431559,0.325000
0.527986,1.152493,-4.280212,-5.476546,0.326000
0.523713,1.146994,-4.265399,-5.521618,0.327000
0.519455,1.141450,-4.250316,-5.566770,0.328000
0.515212,1.135861,-4.234963,-5.612003,0.329000
0.510985,1.130226,-4.219339,-5.657313,0.330000
0.506774,1.124546,-4.203445,-5.702700,0.331000
0.502578,1.118821,-4.187281,-5.748161,0.332000
0.498399,1.113050,-4.170847,-5.793694,0.333000
0.494237,1.107233,-4.154142,-5.839297,0.334000
0.490091,1.101371,-4.137168,-5.884970,0.335000
0.485963,1.095463,-4.119925,-5.930708,0.336000
0.481851,1.089510,-4.102413,-5.976512,0.337000
0.477758,1.083510,-4.084632,-6.022379,0.338000
0.473682,1.077465,-4.066584,-6.068306,0.339000
0.469625,1.071374,-4.048268,-6.114292,0.340000
0.465586,1.065236,-4.029687,-6.160335,0.341000
0.461566,1.059053,-4.010840,-6.206433,0.342000
0.457564,1.052823,-3.991728,-6.252583,0.343000
0.453582,1.046548,-3.972353,-6.298784,0.344000
0.449620,1.040226,-3.952716,-6.345033,0.345000
0.445677,1.033858,-3.932819,-6.391329,0.346000
0.441754,1.027443,-3.912662,-6.437668,0.347000
0.437852,1.020982,-3.892247,-6.484049,0.348000
0.433970,1.014475,-3.871576,-6.530469,0.349000
0.430109,1.007921,-3.850651,-6.576925,0.350000
0.426268,1.001321,-3.829473,-6.623416,0.351000
0.422450,0.994675,-3.808046,-6.669939,0.352000
0.418652,0.987981,-3.786370,-6.716490,0.353000
0.414877,0.981242,-3.764449,-6.763068,0.354000
0.411124,0.974455,-3.742284,-6.809669,0.355000
0.407393,0.967622,-3.719880,-6.856291,0.356000
0.403684,0.960743,-3.697238,-6.902930,0.357000
0.399998,0.953816,-3.674361,-6.949584,0.358000
0.396335,0.946843,-3.651253,-6.996249,0.359000
0.392696,0.939824,-3.627918,-7.042921,0.360000
0.389080,0.932758,-3.604358,-7.089598,0.361000
0.385487,0.925645,-3.580578,-7.136276,0.362000
0.381918,0.918485,-3.556581,-7.182950,0.363000
0.378374,0.911279,-3.532373,-7.229618,0.364000
0.374854,0.904026,-3.507956,-7.276275,0.365000
0.371358,0.896726,-3.483337,-7.322916,0.366000
0.367887,0.889380,-3.458519,-7.369537,0.367000
0.364441,0.881987,-3.433509,-7.416135,0.368000
0.361020,0.874548,-3.408311,-7.462703,0.369000
0.357625,0.867062,-3.382931,-7.509236,0.370000
0.354254,0.859529,-3.357374,-7.555731,0.371000
0.350910,0.851950,-3.331648,-7.602180,0.372000
0.347591,0.844325,-3.305759,-7.648578,0.373000
0.344298,0.836653,-3.279713,-7.694920,0.374000
0.341032,0.828935,-3.253517,-7.741199,0.375000
0.337791,0.821171,-3.227179,-7.787408,0.376000
0.334577,0.813360,-3.200707,-7.833541,0.377000
0.331390,0.805504,-3.174109,-7.879591,0.378000
0.328229,0.797601,-3.147392,-7.925549,0.379000
0.325095,0.789653,-3.120566,-7.971409,0.380000
0.321988,0.781658,-3.093640,-8.017161,0.381000
0.318908,0.773618,-3.066622,-8.062799,0.382000
0.315855,0.765533,-3.039524,-8.108311,0.383000
0.312829,0.757402,-3.012355,-8.153690,0.384000
0.309830,0.749226,-2.985126,-8.198926,0.385000
0.306859,0.741004,-2.957847,-8.244008,0.386000
0.303915,0.732738,-2.930531,-8.288926,0.387000
0.300998,0.724426,-2.903189,-8.333669,0.388000
0.298108,0.716070,-2.875833,-8.378226,0.389000
0.295246,0.707670,-2.848475,-8.422584,0.390000
0.292411,0.699225,-2.821130,-8.466732,0.391000
0.289604,0.690736,-2.793810,-8.510656,0.392000
0.286824,0.682204,-2.766530,-8.554343,0.393000
0.284071,0.673628,-2.739304,-8.597779,0.394000
0.281345,0.665008,-2.712148,-8.640949,0.395000
0.278646,0.656346,-2.685075,-8.683839,0.396000
0.275975,0.647641,-2.658103,-8.726433,0.397000
0.273330,0.638893,-2.631247,-8.768716,0.398000
0.270712,0.630104,-2.604525,-8.810669,0.399000
0.268121,0.621272,-2.577954,-8.852277,0.400000
0.265556,0.612399,-2.551551,-8.893522,0.401000
0.263018,0.603485,-2.525334,-8.934385,0.402000
0.260506,0.594531,-2.499323,-8.974847,0.403000
0.258019,0.585536,-2.473536,-9.014889,0.404000
0.255558,0.576501,-2.447994,-9.054491,0.405000
0.253123,0.567427,-2.422715,-9.093633,0.406000
0.250713,0.558314,-2.397720,-9.132293,0.407000
0.248328,0.549162,-2.373030,-9.170450,0.408000
0.245967,0.539973,-2.348667,-9.208082,0.409000
0.243630,0.530746,-2.324651,-9.245167,0.410000
0.241317,0.521483,-2.301005,-9.281682,0.411000
0.239028,0.512183,-2.277750,-9.317602,0.412000
0.236762,0.502848,-2.254909,-9.352905,0.413000
0.234518,0.493478,-2.232505,-9.387567,0.414000
0.232297,0.484073,-2.210560,-9.421562,0.415000
0.230097,0.474635,-2.189098,-9.454867,0.416000
0.227918,0.465164,-2.168141,-9.487455,0.417000
0.225760,0.455660,-2.147713,-9.519303,0.418000
0.223623,0.446125,-2.127838,-9.550384,0.419000
0.221504,0.436560,-2.108538,-9.580673,0.420000
0.219405,0.426964,-2.089838,-9.610145,0.421000
0.217325,0.417340,-2.071759,-9.638774,0.422000
0.215262,0.407687,-2.054325,-9.666536,0.423000
0.213216,0.398007,-2.037559,-9.693404,0.424000
0.211186,0.388300,-2.021483,-9.719354,0.425000
0.209172,0.378568,-2.006120,-9.744361,0.426000
0.207174,0.368812,-1.991492,-9.768400,0.427000
0.205189,0.359032,-1.977619,-9.791449,0.428000
0.203218,0.349229,-1.964522,-9.813484,0.429000
0.201260,0.339405,-1.952223,-9.834481,0.430000
0.199313,0.329561,-1.940739,-9.854419,0.431000
0.197378,0.319697,-1.930091,-9.873276,0.432000
0.195453,0.309815,-1.920296,-9.891033,0.433000
0.193537,0.299915,-1.911372,-9.907669,0.434000
0.191630,0.290000,-1.903334,-9.923165,0.435000
0.189730,0.280069,-1.896199,-9.937504,0.436000
0.187837,0.270125,-1.889981,-9.950670,0.437000
0.185950,0.260168,-1.884693,-9.962648,0.438000
0.184068,0.250200,-1.880347,-9.973422,0.439000
0.182189,0.240222,-1.876954,-9.982981,0.440000
0.180313,0.230235,-1.874525,-9.991312,0.441000
0.178440,0.220240,-1.873067,-9.998407,0.442000
0.176567,0.210238,-1.872589,-10.004255,0.443000
0.174694,0.200231,-1.873095,-10.008851,0.444000
0.172820,0.190221,-1.874591,-10.012188,0.445000
0.170945,0.180208,-1.877081,-10.014262,0.446000
0.169066,0.170193,-1.880565,-10.015071,0.447000
0.167183,0.160178,-1.885045,-10.014613,0.448000
0.165295,0.150164,-1.890521,-10.012889,0.449000
0.163402,0.140152,-1.896989,-10.009901,0.450000
0.161501,0.130145,-1.904446,-10.005652,0.451000
0.159593,0.120142,-1.912888,-10.000148,0.452000
0.157675,0.110145,-1.922308,-9.993394,0.453000
0.155748,0.100155,-1.932699,-9.985399,0.454000
0.153809,0.090174,-1.944053,-9.976172,0.455000
0.151859,0.080203,-1.956359,-9.965724,0.456000
0.149896,0.070243,-1.969606,-9.954067,0.457000
0.147920,0.060296,-1.983782,-9.941213,0.458000
0.145928,0.050361,-1.998874,-9.927178,0.459000
0.143922,0.040442,-2.014868,-9.911977,0.460000
0.141898,0.030538,-2.031747,-9.895626,0.461000
0.139858,0.020651,-2.049496,-9.878144,0.462000
0.137799,0.010782,-2.068098,-9.859548,0.463000
0.135721,0.000932,-2.087534,-9.839858,0.464000
0.133624,-0.008898,-2.107786,-9.819095,0.465000
0.131506,-0.018706,-2.128834,-9.797279,0.466000
0.129366,-0.028492,-2.150659,-9.774432,0.467000
0.127204,-0.038254,-2.173239,-9.750575,0.468000
0.125019,-0.047993,-2.196554,-9.725732,0.469000
0.122811,-0.057706,-2.220583,-9.699924,0.470000
0.120578,-0.067392,-2.245302,-9.673177,0.471000
0.118320,-0.077052,-2.270691,-9.645512,0.472000
0.116036,-0.086683,-2.296727,-9.616954,0.473000
0.113726,-0.096285,-2.323386,-9.587526,0.474000
0.111389,-0.105858,-2.350646,-9.557253,0.475000
0.109025,-0.115399,-2.378485,-9.526158,0.476000
0.106632,-0.124910,-2.406879,-9.494265,0.477000
0.104211,-0.134388,-2.435806,-9.461598,0.478000
0.101760,-0.143833,-2.465242,-9.428180,0.479000
0.099280,-0.153244,-2.495165,-9.394034,0.480000
0.096770,-0.162621,-2.525552,-9.359184,0.481000
0.094229,-0.171962,-2.556381,-9.323653,0.482000
0.091657,-0.181268,-2.587629,-9.287463,0.483000
0.089053,-0.190537,-2.619275,-9.250635,0.484000
0.086418,-0.199769,-2.651296,-9.213193,0.485000
0.083751,-0.208963,-2.683671,-9.175156,0.486000
0.081051,-0.218119,-2.716380,-9.136545,0.487000
0.078318,-0.227236,-2.749401,-9.097382,0.488000
0.075552,-0.236313,-2.782714,-9.057686,0.489000
0.072752,-0.245351,-2.816299,-9.017476,0.490000
0.069919,-0.254348,-2.850136,-8.976771,0.491000
0.067052,-0.263304,-2.884206,-8.935589,0.492000
0.064151,-0.272219,-2.918491,-8.893949,0.493000
0.061215,-0.281092,-2.952971,-8.851867,0.494000
0.058245,-0.289923,-2.987629,-8.809361,0.495000
0.055240,-0.298711,-3.022448,-8.766446,0.496000
0.052200,-0.307456,-3.057410,-8.723138,0.497000
0.049125,-0.316157,-3.092499,-8.679453,0.498000
0.046015,-0.324814,-3.127698,-8.635405,0.499000
0.042869,-0.333428,-3.162992,-8.591007,0.500000
0.039689,-0.341996,-3.198366,-8.546275,0.501000
0.036473,-0.350520,-3.233804,-8.501220,0.502000
0.033221,-0.358999,-3.269293,-8.455856,0.503000
0.029934,-0.367432,-3.304818,-8.410195,0.504000
0.026611,-0.375819,-3.340366,-8.364248,0.505000
0.023253,-0.384160,-3.375924,-8.318026,0.506000
0.019860,-0.392455,-3.411479,-8.271540,0.507000
0.016430,-0.400703,-3.447019,-8.224802,0.508000
0.012965,-0.408904,-3.482531,-8.177820,0.509000
0.009465,-0.417059,-3.518006,-8.130604,0.510000
0.005929,-0.425165,-3.553431,-8.083163,0.511000
0.002358,-0.433225,-3.588795,-8.035506,0.512000
-0.001248,-0.441236,-3.624089,-7.987642,0.513000
-0.004890,-0.449200,-3.659303,-7.939578,0.514000
