theta1,theta2,omega1,omega2,t
0.185938,-1.787480,3.525939,-6.548555,6.450000
0.228621,-1.867233,3.308946,-6.218596,6.462500
0.268788,-1.943091,3.122317,-5.923909,6.475000
0.306779,-2.015451,2.959675,-5.658223,6.487500
0.342856,-2.084652,2.815379,-5.417845,6.500000
0.377217,-2.150996,2.684099,-5.201234,6.512500
0.409991,-2.214782,2.560590,-5.008636,6.525000
0.441243,-2.276319,2.439688,-4.841631,6.537500
0.470974,-2.335939,2.316521,-4.702525,6.550000
0.499129,-2.394008,2.186907,-4.593587,6.562500
0.525607,-2.450911,2.047810,-4.516253,6.575000
0.550278,-2.507046,1.897717,-4.470503,6.587500
0.573004,-2.562798,1.736772,-4.454591,6.600000
0.593659,-2.618521,1.566609,-4.465227,6.612500
0.612142,-2.674521,1.389925,-4.498109,6.625000
0.628393,-2.731048,1.209959,-4.548618,6.637500
0.642391,-2.788292,1.029994,-4.612443,6.650000
0.654155,-2.846399,0.853020,-4.686010,6.662500
0.663740,-2.905472,0.681561,-4.766668,6.675000
0.671226,-2.965588,0.517646,-4.852682,6.687500
0.676719,-3.026807,0.362881,-4.943108,6.700000
0.680342,-3.089183,0.218551,-5.037619,6.712500
0.682231,-3.152765,0.085739,-5.136337,6.725000
0.682537,-3.217610,-0.034578,-5.239685,6.737500
0.681422,-3.283779,-0.141451,-5.348285,6.750000
0.679061,-3.351342,-0.233897,-5.462884,6.762500
0.675639,-3.420380,-0.310867,-5.584321,6.775000
0.671358,-3.490983,-0.371217,-5.713515,6.787500
0.666433,-3.563254,-0.413692,-5.851481,6.800000
0.661096,-3.637311,-0.436913,-5.999370,6.812500
0.655597,-3.713285,-0.439366,-6.158518,6.825000
0.650206,-3.791327,-0.419380,-6.330532,6.837500
0.645214,-3.871610,-0.375097,-6.517396,6.850000
0.640938,-3.954334,-0.304424,-6.721606,6.862500
0.637723,-4.039736,-0.204965,-6.946356,6.875000
0.635946,-4.128096,-0.073916,-7.195768,6.887500
0.636021,-4.219755,0.092076,-7.475203,6.900000
0.638410,-4.315130,0.297087,-7.791639,6.912500
0.643631,-4.414737,0.546110,-8.154132,6.925000
0.652271,-4.519223,0.845161,-8.574251,6.937500
0.664997,-4.629392,1.201009,-9.066163,6.950000
0.682559,-4.746240,1.619679,-9.645302,6.962500
0.705755,-4.870937,2.101447,-10.322671,6.975000
0.735285,-5.004681,2.627016,-11.087520,6.987500
0.771339,-5.148207,3.127059,-11.867135,7.000000
0.812714,-5.300659,3.445164,-12.475115,7.012500
0.855831,-5.458277,3.377420,-12.658182,7.025000
0.895213,-5.614947,2.856789,-12.336041,7.037500
0.925977,-5.765376,2.032563,-11.703169,7.050000
0.945576,-5.907240,1.096304,-10.996215,7.062500
0.953386,-6.040486,0.157757,-10.334602,7.075000
0.949684,-6.165906,-0.742349,-9.743681,7.087500
0.935032,-6.284312,-1.593720,-9.208503,7.100000
0.910050,-6.396241,-2.395094,-8.702779,7.112500
0.875364,-6.501893,-3.146210,-8.199968,7.125000
0.831610,-6.601155,-3.845743,-7.676935,7.137500
0.779444,-6.693654,-4.491528,-7.115091,7.150000
0.719554,-6.778813,-5.081548,-6.500733,7.162500
0.652642,-6.855916,-5.615090,-5.825027,7.175000
0.579406,-6.924164,-6.093763,-5.083665,7.187500
0.500507,-6.982731,-6.522244,-4.276143,7.200000
0.416526,-7.030801,-6.908683,-3.404647,7.212500
0.327917,-7.067595,-7.264784,-2.472622,7.225000
0.234970,-7.092377,-7.605591,-1.483254,7.237500
0.137767,-7.104445,-7.948958,-0.438284,7.250000
0.036155,-7.103104,-8.314291,0.661917,7.262500
-0.070257,-7.087675,-8.719230,1.814789,7.275000
-0.182024,-7.057579,-9.170517,3.003163,7.287500
-0.299614,-7.012695,-9.641598,4.163717,7.300000
-0.422752,-6.954261,-10.033876,5.133215,7.312500
-0.549374,-6.886310,-10.167311,5.639551,7.325000
-0.675254,-6.816072,-9.908754,5.491212,7.337500
-0.795757,-6.751277,-9.335818,4.812994,7.350000
-0.908164,-6.696680,-8.643569,3.907038,7.362500
-1.011929,-6.653618,-7.967391,2.991647,7.375000
-1.107627,-6.621537,-7.356209,2.158056,7.387500
-1.196123,-6.599230,-6.813984,1.428553,7.400000
-1.278219,-6.585401,-6.329795,0.800036,7.412500
-1.354555,-6.578848,-5.890407,0.262791,7.425000
-1.425617,-6.578493,-5.484272,-0.193161,7.437500
-1.491762,-6.583375,-5.102353,-0.576443,7.450000
-1.553248,-6.592632,-4.737954,-0.894243,7.462500
-1.610263,-6.605484,-4.386307,-1.152646,7.475000
-1.662945,-6.621223,-4.044147,-1.356981,7.487500
-1.711398,-6.639203,-3.709346,-1.512099,7.500000
-1.755704,-6.658839,-3.380605,-1.622558,7.512500
-1.795935,-6.679599,-3.057211,-1.692725,7.525000
-1.832155,-6.701007,-2.738830,-1.726830,7.537500
-1.864426,-6.722637,-2.425358,-1.728983,7.550000
-1.892810,-6.744115,-2.116798,-1.703172,7.562500
-1.917367,-6.765116,-1.813170,-1.653250,7.575000
-1.938159,-6.785361,-1.514450,-1.582926,7.587500
-1.955248,-6.804619,-1.220526,-1.495758,7.600000
-1.968691,-6.822699,-0.931180,-1.395153,7.612500
-1.978545,-6.839455,-0.646072,-1.284372,7.625000
-1.984859,-6.854779,-0.364746,-1.166546,7.637500
-1.987677,-6.868602,-0.086630,-1.044695,7.650000
-1.987035,-6.880892,0.188946,-0.921752,7.662500
-1.982961,-6.891653,0.462743,-0.800588,7.675000
-1.975471,-6.900926,0.735600,-0.684044,7.687500
-1.964571,-6.908785,1.008420,-0.574963,7.700000
-1.950256,-6.915343,1.282169,-0.476218,7.712500
-1.932509,-6.920746,1.557876,-0.390747,7.725000
-1.911297,-6.925180,1.836638,-0.321589,7.737500
-1.886575,-6.928867,2.119643,-0.271915,7.750000
-1.858283,-6.932073,2.408201,-0.245068,7.762500
-1.826341,-6.935104,2.703791,-0.244611,7.775000
-1.790651,-6.938314,3.008126,-0.274374,7.787500
-1.751093,-6.942106,3.323249,-0.338518,7.800000
-1.707515,-6.946939,3.651640,-0.441602,7.812500
-1.659734,-6.953329,3.996350,-0.588655,7.825000
-1.607523,-6.961861,4.361142,-0.785210,7.837500
-1.550603,-6.973191,4.750575,-1.037240,7.850000
-1.488634,-6.988049,5.169922,-1.350779,7.862500
-1.421207,-7.007238,5.624607,-1.730793,7.875000
-1.347855,-7.031601,6.118486,-2.178304,7.887500
-1.268088,-7.061941,6.649629,-2.683867,7.900000
-1.181522,-7.098811,7.201767,-3.214855,7.912500
-1.088130,-7.142119,7.731659,-3.697242,7.925000
-0.988638,-7.190529,8.163326,-4.008139,7.937500
-0.884809,-7.241043,8.414678,-4.016158,7.950000
-0.779162,-7.289427,8.456138,-3.668739,7.962500
-0.674095,-7.331530,8.333828,-3.028333,7.975000
-0.571176,-7.364392,8.124401,-2.208580,7.987500
-0.471100,-7.386393,7.886043,-1.302891,8.000000
-0.374026,-7.396837,7.646597,-0.365675,8.012500
-0.279912,-7.395517,7.412208,0.576438,8.025000
-0.188721,-7.382459,7.177432,1.510792,8.037500
-0.100522,-7.357810,6.931628,2.430162,8.050000
-0.015528,-7.321792,6.662390,3.328758,8.062500
0.065889,-7.274701,6.357390,4.200924,8.075000
0.143211,-7.216902,6.005475,5.041271,8.087500
0.215791,-7.148820,5.597374,5.845548,8.100000
0.282881,-7.070922,5.126111,6.611834,8.112500
0.343661,-6.983676,4.587115,7.341764,8.125000
0.397266,-6.887504,3.978005,8.041591,8.137500
0.442816,-6.782715,3.298136,8.722883,8.150000
0.479427,-6.669440,2.548193,9.402574,8.162500
0.506238,-6.547570,1.730613,10.101564,8.175000
0.522439,-6.416735,0.852747,10.839677,8.187500
0.527393,-6.276389,-0.062941,11.621357,8.200000
0.520952,-6.126187,-0.954711,12.402241,8.212500
0.504179,-5.966917,-1.686439,13.038471,8.225000
0.480302,-5.801830,-2.059801,13.294186,8.237500
0.454696,-5.636793,-1.962127,13.029056,8.250000
0.432800,-5.477767,-1.497588,12.370784,8.262500
0.417927,-5.328126,-0.869355,11.563917,8.275000
0.411133,-5.188597,-0.221817,10.769942,8.287500
0.412184,-5.058569,0.379844,10.048067,8.300000
0.420347,-4.937066,0.914448,9.404761,8.312500
0.434750,-4.823170,1.378539,8.828448,8.325000
0.454526,-4.716137,1.774479,8.304379,8.337500
0.478844,-4.615397,2.106059,7.819638,8.350000
0.506925,-4.520524,2.377153,7.364342,8.362500
0.538036,-4.431196,2.591453,6.931533,8.375000
0.571490,-4.347161,2.752526,6.516712,8.387500
0.606642,-4.268214,2.863920,6.117302,8.400000
0.642896,-4.194169,2.929231,5.732150,8.412500
0.679696,-4.124852,2.952127,5.361088,8.425000
0.716538,-4.060082,2.936315,5.004574,8.437500
0.752958,-3.999673,2.885491,4.663385,8.450000
0.788544,-3.943430,2.803273,4.338391,8.462500
0.822924,-3.891143,2.693141,4.030372,8.475000
0.855770,-3.842597,2.558376,3.739896,8.487500
0.886794,-3.797571,2.402028,3.467242,8.500000
0.915742,-3.755842,2.226880,3.212352,8.512500
0.942398,-3.717190,2.035444,2.974817,8.525000
0.966570,-3.681402,1.829956,2.753880,8.537500
0.988096,-3.648278,1.612383,2.548455,8.550000
1.006836,-3.617632,1.384444,2.357150,8.562500
1.022670,-3.589297,1.147619,2.178304,8.575000
1.035495,-3.563130,0.903175,2.010011,8.587500
1.045223,-3.539012,0.652178,1.850159,8.600000
1.051776,-3.516851,0.395519,1.696455,8.612500
1.055090,-3.496585,0.133923,1.546452,8.625000
1.055106,-3.478185,-0.132030,1.397575,8.637500
1.051773,-3.461652,-0.401891,1.247140,8.650000
1.045044,-3.447024,-0.675326,1.092373,8.662500
1.034876,-3.434373,-0.952093,0.930429,8.675000
1.021228,-3.423806,-1.232024,0.758410,8.687500
1.004063,-3.415467,-1.514995,0.573389,8.700000
0.983341,-3.409537,-1.800889,0.372432,8.712500
0.959029,-3.406234,-2.089552,0.152642,8.725000
0.931092,-3.405811,-2.380734,-0.088800,8.737500
0.899502,-3.408556,-2.674027,-0.354567,8.750000
0.864235,-3.414787,-2.968778,-0.647102,8.762500
0.825280,-3.424854,-3.263996,-0.968512,8.775000
0.782639,-3.439127,-3.558250,-1.320446,8.787500
0.736336,-3.457997,-3.849559,-1.703941,8.800000
0.686423,-3.481859,-4.135277,-2.119265,8.812500
0.632991,-3.511108,-4.411999,-2.565754,8.825000
0.576178,-3.546125,-4.675480,-3.041651,8.837500
0.516181,-3.587260,-4.920591,-3.543987,8.850000
0.453265,-3.634818,-5.141322,-4.068496,8.862500
0.387778,-3.689042,-5.330852,-4.609601,8.875000
0.320155,-3.750098,-5.481682,-5.160479,8.887500
0.250930,-3.818062,-5.585853,-5.713231,8.900000
0.180737,-3.892901,-5.635250,-6.259151,8.912500
0.110310,-3.974474,-5.621995,-6.789135,8.925000
0.040478,-4.062525,-5.538917,-7.294212,8.937500
-0.027847,-4.156691,-5.380076,-7.766226,8.950000
-0.093690,-4.256515,-5.141300,-8.198625,8.962500
-0.156038,-4.361474,-4.820631,-8.587307,8.975000
-0.213866,-4.471012,-4.418585,-8.931446,8.987500
-0.266175,-4.584587,-3.938094,-9.234170,9.000000
-0.312012,-4.701724,-3.384046,-9.503014,9.012500
-0.350494,-4.822071,-2.762383,-9.750144,9.025000
-0.380813,-4.945456,-2.078794,-9.992451,9.037500
-0.402222,-5.071952,-1.337070,-10.251762,9.050000
-0.413999,-5.201934,-0.537162,-10.555526,9.062500
-0.415385,-5.336168,0.327073,-10.938452,9.075000
-0.405494,-5.475910,1.270497,-11.445518,9.087500
-0.383186,-5.623067,2.319190,-12.136092,9.100000
-0.346925,-5.780386,3.509098,-13.084640,9.112500
-0.294763,-5.951535,4.861847,-14.353022,9.125000
-0.225092,-6.140203,6.266345,-15.836267,9.137500
-0.140038,-6.345655,7.191221,-16.867947,9.150000
-0.050598,-6.555705,6.909399,-16.493606,9.162500
0.028789,-6.753610,5.713725,-15.096510,9.175000
0.091701,-6.933076,4.363784,-13.656559,9.187500
0.138508,-7.096343,3.154269,-12.520689,9.200000
0.171242,-7.247337,2.107745,-11.682248,9.212500
0.191734,-7.389331,1.189230,-11.068388,9.225000
0.201365,-7.524708,0.365512,-10.614165,9.237500
0.201171,-7.655145,-0.385874,-10.270860,9.250000
0.191964,-7.781790,-1.077953,-10.002398,9.262500
0.174443,-7.905401,-1.716845,-9.781405,9.275000
0.149259,-8.026433,-2.303943,-9.586588,9.287500
0.117067,-8.145105,-2.837670,-9.401257,9.300000
0.078552,-8.261450,-3.314915,-9.212584,9.312500
0.034444,-8.375366,-3.732223,-9.011263,9.325000
-0.014491,-8.486654,-4.086716,-8.791297,9.337500
-0.067455,-8.595058,-4.376739,-8.549759,9.350000
-0.123640,-8.700306,-4.602194,-8.286423,9.362500
-0.182247,-8.802136,-4.764609,-8.003272,9.375000
-0.242505,-8.900320,-4.866978,-7.703924,9.387500
-0.303688,-8.994686,-4.913457,-7.393035,9.400000
-0.365129,-9.085120,-4.909009,-7.075758,9.412500
-0.426224,-9.171575,-4.859045,-6.757299,9.425000
-0.486439,-9.254068,-4.769109,-6.442578,9.437500
-0.545308,-9.332673,-4.644642,-6.136013,9.450000
-0.602432,-9.407518,-4.490802,-5.841384,9.462500
-0.657475,-9.478771,-4.312347,-5.561784,9.475000
-0.710157,-9.546635,-4.113580,-5.299612,9.487500
-0.760246,-9.611341,-3.898312,-5.056602,9.500000
-0.807559,-9.673135,-3.669863,-4.833874,9.512500
-0.851950,-9.732275,-3.431082,-4.631996,9.525000
-0.893304,-9.789022,-3.184367,-4.451043,9.537500
-0.931534,-9.843636,-2.931703,-4.290669,9.550000
-0.966578,-9.896371,-2.674691,-4.150161,9.562500
-0.998389,-9.947469,-2.414589,-4.028507,9.575000
-1.026934,-9.997157,-2.152341,-3.924441,9.587500
-1.052191,-10.045647,-1.888609,-3.836500,9.600000
-1.074145,-10.093130,-1.623811,-3.763068,9.612500
-1.092783,-10.139777,-1.358143,-3.702425,9.625000
-1.108095,-10.185737,-1.091623,-3.652799,9.637500
-1.120069,-10.231136,-0.824126,-3.612424,9.650000
-1.128693,-10.276079,-0.555438,-3.579617,9.662500
-1.133949,-10.320651,-0.285320,-3.552870,9.675000
-1.135819,-10.364921,-0.013593,-3.530976,9.687500
-1.134282,-10.408943,0.259765,-3.513181,9.700000
-1.129319,-10.452767,0.534498,-3.499352,9.712500
-1.120917,-10.496446,0.809974,-3.490155,9.725000
-1.109071,-10.540047,1.085099,-3.487190,9.737500
-1.093797,-10.583662,1.358312,-3.493045,9.750000
-1.075129,-10.627424,1.627678,-3.511205,9.762500
-1.053130,-10.671511,1.891110,-3.545798,9.775000
-1.027884,-10.716155,2.146701,-3.601178,9.787500
-0.999501,-10.761644,2.393117,-3.681446,9.800000
-0.968097,-10.808310,2.629967,-3.790012,9.812500
-0.933788,-10.856523,2.858059,-3.929349,9.825000
-0.896673,-10.906678,3.079503,-4.101007,9.837500
-0.856815,-10.959186,3.297670,-4.305914,9.850000
-0.814226,-11.014468,3.517063,-4.544893,9.862500
-0.768860,-11.072956,3.743200,-4.819312,9.875000
-0.720591,-11.135109,3.982607,-5.131818,9.887500
-0.669208,-11.201429,4.242992,-5.487142,9.900000
-0.614391,-11.272498,4.533700,-5.893070,9.912500
-0.555690,-11.349016,4.866551,-6.361752,9.925000
-0.492487,-11.431878,5.257246,-6.911670,9.937500
-0.423929,-11.522260,5.727625,-7.570749,9.950000
-0.348836,-11.621774,6.309169,-8.381243,9.962500
-0.265549,-11.732681,7.047677,-9.406454,9.975000
-0.171734,-11.858192,8.004997,-10.733948,9.987500
-0.064284,-12.002629,9.230724,-12.438296,10.000000
0.059677,-12.170113,10.583475,-14.336539,10.012500
0.197656,-12.357529,11.289359,-15.374879,10.025000
0.335474,-12.545777,10.550311,-14.460801,10.037500
0.458496,-12.715226,9.106466,-12.622098,10.050000
0.563691,-12.862277,7.766906,-10.970894,10.062500
0.653783,-12.991190,6.689112,-9.717991,10.075000
0.731798,-13.106587,5.822931,-8.792372,10.087500
0.799962,-13.211989,5.103172,-8.105781,10.100000
0.859782,-13.309958,4.481125,-7.594389,10.112500
0.912255,-13.402399,3.923177,-7.215776,10.125000
0.958030,-13.490786,3.406162,-6.941751,10.137500
0.997512,-13.576297,2.913955,-6.752973,10.150000
1.030936,-13.659906,2.435406,-6.635368,10.162500
1.058423,-13.742431,1.963192,-6.577738,10.175000
1.080024,-13.824558,1.493221,-6.570139,10.187500
1.095757,-13.906852,1.024318,-6.602788,10.200000
1.105643,-13.989753,0.557969,-6.665467,10.212500
1.109733,-14.073569,0.097954,-6.747407,10.225000
1.108140,-14.158473,-0.350270,-6.837687,10.237500
1.101051,-14.244503,-0.780457,-6.926057,10.250000
1.088729,-14.331580,-1.186616,-7.003994,10.262500
1.071506,-14.419534,-1.563999,-7.065660,10.275000
1.049761,-14.508142,-1.909785,-7.108476,10.287500
1.023896,-14.597170,-2.223298,-7.133104,10.300000
0.994309,-14.686408,-2.505754,-7.142894,10.312500
0.961371,-14.775702,-2.759681,-7.142984,10.325000
0.925422,-14.864967,-2.988228,-7.139331,10.337500
0.886758,-14.954194,-3.194522,-7.137868,10.350000
0.845641,-15.043445,-3.381192,-7.143911,10.362500
0.802303,-15.132842,-3.550078,-7.161802,10.375000
0.756959,-15.222553,-3.702084,-7.194765,10.387500
0.709821,-15.312782,-3.837159,-7.244873,10.400000
0.661105,-15.403751,-3.954336,-7.313108,10.412500
0.611044,-15.495686,-4.051816,-7.399432,10.425000
0.559902,-15.588808,-4.127067,-7.502887,10.437500
0.507973,-15.683322,-4.176959,-7.621697,10.450000
0.455598,-15.779404,-4.197896,-7.753386,10.462500
0.403163,-15.877197,-4.186001,-7.894927,10.475000
0.351102,-15.976804,-4.137310,-8.042941,10.487500
0.299899,-16.078283,-4.048015,-8.193941,10.500000
0.250085,-16.181651,-3.914714,-8.344650,10.512500
0.202226,-16.286887,-3.734665,-8.492363,10.525000
0.156921,-16.393940,-3.505999,-8.635335,10.537500
0.114783,-16.502749,-3.227844,-8.773179,10.550000
0.076431,-16.613254,-2.900334,-8.907208,10.562500
0.042476,-16.725426,-2.524437,-9.040732,10.575000
0.013515,-16.839292,-2.101618,-9.179291,10.587500
-0.009875,-16.954962,-1.633300,-9.330871,10.600000
-0.027130,-17.072662,-1.120158,-9.506188,10.612500
-0.037688,-17.192773,-0.561221,-9.719182,10.625000
-0.040955,-17.315873,0.047252,-9.987917,10.637500
-0.036268,-17.442801,0.713201,-10.336148,10.650000
-0.022829,-17.574739,1.450621,-10.795883,10.662500
0.000386,-17.713342,2.281727,-11.411002,10.675000
0.034734,-17.860904,3.237899,-12.240295,10.687500
0.081993,-18.020520,4.351090,-13.349329,10.700000
0.144114,-18.195871,5.600386,-14.743730,10.712500
0.221562,-18.389142,6.722244,-16.115494,10.725000
0.308681,-18.594869,7.022592,-16.573383,10.737500
0.392038,-18.797504,6.161915,-15.676541,10.750000
0.460594,-18.984716,4.779841,-14.269084,10.762500
0.511674,-19.155035,3.414026,-13.030933,10.775000
0.546577,-19.311772,2.195595,-12.094908,10.787500
0.567124,-19.458451,1.111548,-11.409493,10.800000
0.574787,-19.597748,0.129117,-10.902210,10.812500
0.570672,-19.731495,-0.776144,-10.512840,10.825000
0.555648,-19.860863,-1.617691,-10.194583,10.837500
0.530475,-19.986501,-2.400133,-9.910602,10.850000
0.495897,-20.108647,-3.121834,-9.631344,10.862500
0.452705,-20.227205,-3.777291,-9.333182,10.875000
0.401771,-20.341821,-4.359265,-8.997956,10.887500
0.344059,-20.451946,-4.860621,-8.612962,10.900000
0.280615,-20.556906,-5.275810,-8.170984,10.912500
0.212536,-20.655974,-5.601871,-7.670104,10.925000
0.140940,-20.748425,-5.838937,-7.113188,10.937500
0.066921,-20.833598,-5.990255,-6.507070,10.950000
-0.008484,-20.910937,-6.061846,-5.861534,10.962500
-0.084327,-20.980020,-6.061919,-5.188210,10.975000
-0.159774,-21.040578,-6.000160,-4.499503,10.987500
-0.234117,-21.092495,-5.887014,-3.807636,11.000000
-0.306779,-21.135803,-5.733020,-3.123855,11.012500
-0.377314,-21.170666,-5.548246,-2.457845,11.025000
-0.445396,-21.197356,-5.341871,-1.817365,11.037500
-0.510805,-21.216230,-5.121911,-1.208096,11.050000
-0.573415,-21.227704,-4.895088,-0.633677,11.062500
-0.633176,-21.232225,-4.666822,-0.095885,11.075000
-0.690097,-21.230254,-4.441318,0.405094,11.087500
-0.744234,-21.222247,-4.221709,0.870355,11.100000
-0.795674,-21.208636,-4.010230,1.301954,11.112500
-0.844530,-21.189827,-3.808394,1.702625,11.125000
-0.890928,-21.166186,-3.617161,2.075537,11.137500
-0.935006,-21.138040,-3.437075,2.424089,11.150000
-0.976903,-21.105671,-3.268380,2.751762,11.162500
-1.016763,-21.069318,-3.111096,3.061991,11.175000
-1.054727,-21.029180,-2.965060,3.358063,11.187500
-1.090935,-20.985413,-2.829929,3.643012,11.200000
-1.125518,-20.938140,-2.705130,3.919492,11.212500
-1.158602,-20.887452,-2.589744,4.189608,11.225000
-1.190295,-20.833421,-2.482318,4.454651,11.237500
-1.220684,-20.776106,-2.380570,4.714735,11.250000
-1.249819,-20.715579,-2.281001,4.968297,11.262500
-1.277697,-20.651941,-2.178441,5.211521,11.275000
-1.304238,-20.585361,-2.065685,5.437859,11.287500
-1.329258,-20.516104,-1.933501,5.638025,11.300000
-1.352451,-20.444565,-1.771429,5.801000,11.312500
-1.373378,-20.371278,-1.569614,5.916373,11.325000
-1.391496,-20.296883,-1.321318,5.977515,11.337500
-1.406209,-20.222069,-1.024910,5.984004,11.350000
-1.416933,-20.147487,-0.684094,5.941676,11.362500
-1.423157,-20.073691,-0.306226,5.860151,11.375000
-1.424470,-20.001105,0.100175,5.749403,11.387500
-1.420566,-19.930044,0.527390,5.617163,11.400000
-1.411224,-19.860747,0.969408,5.467813,11.412500
-1.396287,-19.793415,1.421982,5.302482,11.425000
-1.375642,-19.728257,1.882260,5.119709,11.437500
-1.349206,-19.665509,2.348347,4.916231,11.450000
-1.316915,-19.605456,2.818957,4.687692,11.462500
-1.278717,-19.548441,3.293190,4.429221,11.475000
-1.234573,-19.494870,3.770438,4.135916,11.487500
-1.184445,-19.445207,4.250353,3.803292,11.500000
-1.128303,-19.399967,4.732823,3.427775,11.512500
-1.066114,-19.359700,5.217866,3.007351,11.525000
-0.997847,-19.324969,5.705261,2.542555,11.537500
-0.923478,-19.296303,6.193717,2.038101,11.550000
-0.843015,-19.274135,6.679206,1.505566,11.562500
-0.756548,-19.258690,7.152168,0.967491,11.575000
-0.664339,-19.249814,7.593771,0.462425,11.587500
-0.566962,-19.246754,7.973133,0.047904,11.600000
-0.465438,-19.247943,8.250172,-0.205601,11.612500
-0.361290,-19.250957,8.388534,-0.236106,11.625000
-0.256370,-19.252803,8.373753,-0.019056,11.637500
-0.152527,-19.250498,8.220630,0.420494,11.650000
-0.051294,-19.241604,7.962074,1.024428,11.662500
0.046226,-19.224469,7.631431,1.729115,11.675000
0.139292,-19.198175,7.252265,2.482743,11.687500
0.227385,-19.162349,6.837277,3.249216,11.700000
0.310096,-19.116989,6.391479,4.005400,11.712500
0.387048,-19.062317,5.915831,4.737279,11.725000
0.457865,-18.998692,5.409957,5.437024,11.737500
0.522170,-18.926540,4.873903,6.101108,11.750000
0.579593,-18.846315,4.309257,6.728952,11.762500
0.629799,-18.758463,3.720036,7.321546,11.775000
0.672522,-18.663420,3.113760,7.879491,11.787500
0.707623,-18.561631,2.503118,8.399931,11.800000
0.735165,-18.453621,1.908426,8.872125,11.812500
0.755525,-18.340124,1.360119,9.272581,11.825000
0.769528,-18.222262,0.898397,9.563530,11.837500
0.778524,-18.101677,0.565080,9.701513,11.850000
0.784306,-17.980486,0.386372,9.658454,11.862500
0.788813,-17.860947,0.357328,9.441711,11.875000
0.793723,-17.744997,0.443537,9.092760,11.887500
0.800188,-17.633952,0.598726,8.665740,11.900000
0.808805,-17.528484,0.781872,8.206852,11.912500
0.819730,-17.428783,0.964202,7.746665,11.925000
0.832834,-17.334751,1.128442,7.301975,11.937500
0.847827,-17.246137,1.265475,6.880476,11.950000
0.864340,-17.162631,1.371253,6.484756,11.962500
0.881973,-17.083910,1.444666,6.114862,11.975000
0.900324,-17.009656,1.486248,5.769734,11.987500
0.919002,-16.939569,1.497417,5.447921,12.000000
0.937640,-16.873367,1.480057,5.147908,12.012500
0.955894,-16.810787,1.436264,4.868223,12.025000
0.973446,-16.751583,1.368210,4.607463,12.037500
0.990007,-16.695527,1.278054,4.364264,12.050000
1.005314,-16.642409,1.167885,4.137263,12.062500
1.019129,-16.592034,1.039692,3.925063,12.075000
1.031239,-16.544227,0.895334,3.726204,12.087500
1.041452,-16.498830,0.736531,3.539134,12.100000
1.049598,-16.455706,0.564846,3.362201,12.112500
1.055525,-16.414740,0.381682,3.193640,12.125000
1.059098,-16.375838,0.188279,3.031573,12.137500
1.060194,-16.338932,-0.014294,2.874003,12.150000
1.058706,-16.303978,-0.225134,2.718820,12.162500
1.054534,-16.270961,-0.443506,2.563800,12.175000
1.047589,-16.239892,-0.668838,2.406608,12.187500
1.037786,-16.210815,-0.900713,2.244797,12.200000
1.025045,-16.183802,-1.138858,2.075809,12.212500
1.009289,-16.158960,-1.383132,1.896981,12.225000
0.990442,-16.136430,-1.633502,1.705546,12.237500
0.968426,-16.116386,-1.890013,1.498645,12.250000
0.943165,-16.099040,-2.152751,1.273349,12.262500
0.914581,-16.084641,-2.421789,1.026688,12.275000
0.882594,-16.073475,-2.697125,0.755705,12.287500
0.847127,-16.065862,-2.978598,0.457529,12.300000
0.808105,-16.062161,-3.265791,0.129482,12.312500
0.765462,-16.062759,-3.557912,-0.230790,12.325000
0.719142,-16.068073,-3.853667,-0.625146,12.337500
0.669113,-16.078535,-4.151119,-1.054756,12.350000
0.615368,-16.094590,-4.447553,-1.519885,12.362500
0.557943,-16.116677,-4.739353,-2.019681,12.375000
0.496923,-16.145218,-5.021912,-2.551979,12.387500
0.432457,-16.180597,-5.289592,-3.113162,12.400000
0.364773,-16.223146,-5.535754,-3.698088,12.412500
0.294184,-16.273121,-5.752849,-4.300112,12.425000
0.221107,-16.330687,-5.932598,-4.911210,12.437500
0.146061,-16.395901,-6.066236,-5.522193,12.450000
0.069680,-16.468699,-6.144828,-6.123013,12.462500
-0.007293,-16.548890,-6.159650,-6.703154,12.475000
-0.084011,-16.636148,-6.102637,-7.252126,12.487500
-0.159531,-16.730022,-5.966906,-7.760066,12.500000
-0.232834,-16.829943,-5.747326,-8.218481,12.512500
-0.302852,-16.935251,-5.441097,-8.621110,12.525000
-0.368500,-17.045224,-5.048216,-8.964831,12.537500
-0.428709,-17.159129,-4.571699,-9.250492,12.550000
-0.482468,-17.276266,-4.017401,-9.483508,12.562500
-0.528853,-17.396038,-3.393335,-9.674091,12.575000
-0.567048,-17.518003,-2.708507,-9.837125,12.587500
-0.596348,-17.641931,-1.971347,-9.991837,12.600000
-0.616139,-17.767861,-1.187914,-10.161559,12.612500
-0.625861,-17.896147,-0.359947,-10.374017,12.625000
-0.624934,-18.027527,0.517250,-10.662619,12.637500
-0.612670,-18.163202,1.457267,-11.069248,12.650000
-0.588138,-18.304975,2.485443,-11.648807,12.662500
-0.550007,-18.455441,3.640542,-12.473670,12.675000
-0.496412,-18.618182,4.964918,-13.624523,12.687500
-0.425229,-18.797478,6.435072,-15.102317,12.700000
-0.336244,-18.995501,7.708369,-16.485889,12.712500
-0.236944,-19.204490,7.954461,-16.681494,12.725000
-0.142649,-19.406250,6.997492,-15.447858,12.737500
-0.063483,-19.589385,5.664557,-13.870958,12.750000
-0.000502,-19.754239,4.443608,-12.564210,12.762500
