theta1,theta2,omega1,omega2,t
1.570796,1.570796,0.000000,0.000000,0.000000
1.570793,1.570796,-0.012262,-0.000000,0.000500
1.570784,1.570796,-0.024525,-0.000000,0.001000
1.570769,1.570796,-0.036787,-0.000000,0.001500
1.570747,1.570796,-0.049050,-0.000000,0.002000
1.570720,1.570796,-0.061312,-0.000000,0.002500
1.570686,1.570796,-0.073575,-0.000000,0.003000
1.570646,1.570796,-0.085837,-0.000000,0.003500
1.570600,1.570796,-0.098100,-0.000000,0.004000
1.570548,1.570796,-0.110362,-0.000000,0.004500
1.570490,1.570796,-0.122625,-0.000000,0.005000
1.570425,1.570796,-0.134887,-0.000000,0.005500
1.570355,1.570796,-0.147150,-0.000000,0.006000
1.570278,1.570796,-0.159412,-0.000000,0.006500
1.570195,1.570796,-0.171675,-0.000000,0.007000
1.570107,1.570796,-0.183937,-0.000000,0.007500
1.570012,1.570796,-0.196200,-0.000000,0.008000
1.569910,1.570796,-0.208462,-0.000000,0.008500
1.569803,1.570796,-0.220725,-0.000000,0.009000
1.569690,1.570796,-0.232987,-0.000000,0.009500
1.569570,1.570796,-0.245250,-0.000000,0.010000
1.569444,1.570796,-0.257512,-0.000001,0.010500
1.569313,1.570796,-0.269775,-0.000001,0.011000
1.569175,1.570796,-0.282037,-0.000001,0.011500
1.569031,1.570796,-0.294299,-0.000001,0.012000
1.568880,1.570796,-0.306562,-0.000001,0.012500
1.568724,1.570796,-0.318824,-0.000002,0.013000
1.568561,1.570796,-0.331086,-0.000002,0.013500
1.568393,1.570796,-0.343349,-0.000002,0.014000
1.568218,1.570796,-0.355611,-0.000003,0.014500
1.568037,1.570796,-0.367873,-0.000003,0.015000
1.567850,1.570796,-0.380135,-0.000004,0.015500
1.567657,1.570796,-0.392397,-0.000005,0.016000
1.567458,1.570796,-0.404659,-0.000005,0.016500
1.567252,1.570796,-0.416921,-0.000006,0.017000
1.567041,1.570796,-0.429183,-0.000007,0.017500
1.566823,1.570796,-0.441445,-0.000008,0.018000
1.566600,1.570796,-0.453707,-0.000010,0.018500
1.566370,1.570796,-0.465969,-0.000011,0.019000
1.566134,1.570796,-0.478230,-0.000012,0.019500
1.565891,1.570796,-0.490492,-0.000014,0.020000
1.565643,1.570796,-0.502753,-0.000016,0.020500
1.565389,1.570796,-0.515014,-0.000018,0.021000
1.565128,1.570796,-0.527276,-0.000020,0.021500
1.564861,1.570796,-0.539537,-0.000023,0.022000
1.564588,1.570796,-0.551798,-0.000026,0.022500
1.564310,1.570796,-0.564058,-0.000028,0.023000
1.564024,1.570796,-0.576319,-0.000032,0.023500
1.563733,1.570796,-0.588579,-0.000035,0.024000
1.563436,1.570796,-0.600840,-0.000039,0.024500
1.563132,1.570796,-0.613100,-0.000043,0.025000
1.562823,1.570796,-0.625360,-0.000048,0.025500
1.562507,1.570796,-0.637619,-0.000053,0.026000
1.562185,1.570796,-0.649879,-0.000058,0.026500
1.561857,1.570796,-0.662138,-0.000063,0.027000
1.561523,1.570796,-0.674397,-0.000070,0.027500
1.561183,1.570796,-0.686656,-0.000076,0.028000
1.560836,1.570796,-0.698914,-0.000083,0.028500
1.560484,1.570796,-0.711172,-0.000091,0.029000
1.560125,1.570796,-0.723430,-0.000099,0.029500
1.559760,1.570796,-0.735687,-0.000108,0.030000
1.559389,1.570796,-0.747944,-0.000117,0.030500
1.559012,1.570796,-0.760201,-0.000127,0.031000
1.558629,1.570796,-0.772457,-0.000137,0.031500
1.558240,1.570796,-0.784713,-0.000148,0.032000
1.557845,1.570795,-0.796969,-0.000160,0.032500
1.557443,1.570795,-0.809224,-0.000173,0.033000
1.557035,1.570795,-0.821479,-0.000187,0.033500
1.556622,1.570795,-0.833733,-0.000201,0.034000
1.556202,1.570795,-0.845986,-0.000216,0.034500
1.555776,1.570795,-0.858239,-0.000232,0.035000
1.555343,1.570795,-0.870492,-0.000249,0.035500
1.554905,1.570795,-0.882744,-0.000267,0.036000
1.554461,1.570795,-0.894995,-0.000287,0.036500
1.554010,1.570794,-0.907246,-0.000307,0.037000
1.553553,1.570794,-0.919496,-0.000328,0.037500
1.553091,1.570794,-0.931746,-0.000350,0.038000
1.552622,1.570794,-0.943994,-0.000374,0.038500
1.552147,1.570794,-0.956242,-0.000399,0.039000
1.551665,1.570794,-0.968489,-0.000425,0.039500
1.551178,1.570793,-0.980736,-0.000453,0.040000
1.550685,1.570793,-0.992981,-0.000482,0.040500
1.550185,1.570793,-1.005226,-0.000512,0.041000
1.549679,1.570793,-1.017470,-0.000544,0.041500
1.549168,1.570792,-1.029713,-0.000578,0.042000
1.548650,1.570792,-1.041955,-0.000613,0.042500
1.548126,1.570792,-1.054196,-0.000650,0.043000
1.547596,1.570791,-1.066436,-0.000689,0.043500
1.547059,1.570791,-1.078675,-0.000729,0.044000
1.546517,1.570791,-1.090912,-0.000772,0.044500
1.545968,1.570790,-1.103149,-0.000816,0.045000
1.545414,1.570790,-1.115385,-0.000862,0.045500
1.544853,1.570789,-1.127619,-0.000910,0.046000
1.544286,1.570789,-1.139852,-0.000961,0.046500
1.543713,1.570788,-1.152084,-0.001014,0.047000
1.543134,1.570788,-1.164314,-0.001069,0.047500
1.542549,1.570787,-1.176543,-0.001126,0.048000
1.541957,1.570787,-1.188771,-0.001186,0.048500
1.541360,1.570786,-1.200997,-0.001248,0.049000
1.540756,1.570785,-1.213221,-0.001313,0.049500
1.540147,1.570785,-1.225445,-0.001381,0.050000
1.539531,1.570784,-1.237666,-0.001451,0.050500
1.538909,1.570783,-1.249886,-0.001524,0.051000
1.538281,1.570783,-1.262104,-0.001600,0.051500
1.537647,1.570782,-1.274320,-0.001680,0.052000
1.537007,1.570781,-1.286535,-0.001762,0.052500
1.536360,1.570780,-1.298748,-0.001847,0.053000
1.535708,1.570779,-1.310958,-0.001936,0.053500
1.535050,1.570778,-1.323167,-0.002028,0.054000
1.534385,1.570777,-1.335374,-0.002123,0.054500
1.533714,1.570776,-1.347579,-0.002222,0.055000
1.533037,1.570775,-1.359781,-0.002325,0.055500
1.532354,1.570774,-1.371982,-0.002431,0.056000
1.531665,1.570772,-1.384180,-0.002542,0.056500
1.530970,1.570771,-1.396376,-0.002656,0.057000
1.530269,1.570770,-1.408569,-0.002774,0.057500
1.529562,1.570768,-1.420760,-0.002897,0.058000
1.528848,1.570767,-1.432949,-0.003024,0.058500
1.528129,1.570765,-1.445135,-0.003155,0.059000
1.527403,1.570764,-1.457318,-0.003290,0.059500
1.526671,1.570762,-1.469499,-0.003431,0.060000
1.525934,1.570760,-1.481677,-0.003575,0.060500
1.525190,1.570758,-1.493852,-0.003725,0.061000
1.524440,1.570757,-1.506024,-0.003880,0.061500
1.523684,1.570755,-1.518194,-0.004040,0.062000
1.522922,1.570752,-1.530360,-0.004205,0.062500
1.522153,1.570750,-1.542523,-0.004375,0.063000
1.521379,1.570748,-1.554683,-0.004551,0.063500
1.520599,1.570746,-1.566840,-0.004733,0.064000
1.519812,1.570743,-1.578993,-0.004920,0.064500
1.519020,1.570741,-1.591143,-0.005113,0.065000
1.518221,1.570738,-1.603289,-0.005312,0.065500
1.517416,1.570736,-1.615432,-0.005517,0.066000
1.516606,1.570733,-1.627571,-0.005728,0.066500
1.515789,1.570730,-1.639707,-0.005946,0.067000
1.514966,1.570727,-1.651839,-0.006170,0.067500
1.514137,1.570724,-1.663966,-0.006401,0.068000
1.513302,1.570720,-1.676090,-0.006639,0.068500
1.512461,1.570717,-1.688210,-0.006884,0.069000
1.511614,1.570713,-1.700326,-0.007136,0.069500
1.510761,1.570710,-1.712437,-0.007395,0.070000
1.509901,1.570706,-1.724544,-0.007662,0.070500
1.509036,1.570702,-1.736647,-0.007936,0.071000
1.508165,1.570698,-1.748745,-0.008218,0.071500
1.507287,1.570694,-1.760838,-0.008508,0.072000
1.506404,1.570690,-1.772927,-0.008806,0.072500
1.505514,1.570685,-1.785011,-0.009112,0.073000
1.504619,1.570681,-1.797090,-0.009427,0.073500
1.503717,1.570676,-1.809164,-0.009750,0.074000
1.502810,1.570671,-1.821233,-0.010082,0.074500
1.501896,1.570666,-1.833297,-0.010423,0.075000
1.500976,1.570660,-1.845355,-0.010773,0.075500
1.500051,1.570655,-1.857408,-0.011132,0.076000
1.499119,1.570649,-1.869456,-0.011501,0.076500
1.498181,1.570643,-1.881498,-0.011879,0.077000
1.497237,1.570637,-1.893534,-0.012267,0.077500
1.496288,1.570631,-1.905564,-0.012665,0.078000
1.495332,1.570625,-1.917589,-0.013073,0.078500
1.494370,1.570618,-1.929607,-0.013492,0.079000
1.493402,1.570611,-1.941620,-0.013921,0.079500
1.492428,1.570604,-1.953626,-0.014361,0.080000
1.491449,1.570597,-1.965625,-0.014811,0.080500
1.490463,1.570589,-1.977619,-0.015273,0.081000
1.489471,1.570582,-1.989605,-0.015747,0.081500
1.488473,1.570574,-2.001585,-0.016231,0.082000
1.487469,1.570565,-2.013558,-0.016728,0.082500
1.486460,1.570557,-2.025524,-0.017236,0.083000
1.485444,1.570548,-2.037483,-0.017757,0.083500
1.484422,1.570539,-2.049435,-0.018290,0.084000
1.483394,1.570530,-2.061379,-0.018836,0.084500
1.482361,1.570520,-2.073316,-0.019394,0.085000
1.481321,1.570510,-2.085246,-0.019965,0.085500
1.480276,1.570500,-2.097168,-0.020550,0.086000
1.479224,1.570490,-2.109082,-0.021148,0.086500
1.478166,1.570479,-2.120987,-0.021760,0.087000
1.477103,1.570468,-2.132885,-0.022385,0.087500
1.476034,1.570457,-2.144775,-0.023025,0.088000
1.474958,1.570445,-2.156656,-0.023679,0.088500
1.473877,1.570433,-2.168529,-0.024347,0.089000
1.472790,1.570421,-2.180393,-0.025031,0.089500
1.471697,1.570408,-2.192249,-0.025729,0.090000
1.470597,1.570395,-2.204096,-0.026443,0.090500
1.469492,1.570382,-2.215933,-0.027172,0.091000
1.468382,1.570368,-2.227762,-0.027917,0.091500
1.467265,1.570354,-2.239581,-0.028677,0.092000
1.466142,1.570339,-2.251390,-0.029454,0.092500
1.465013,1.570324,-2.263190,-0.030248,0.093000
1.463879,1.570309,-2.274981,-0.031058,0.093500
1.462738,1.570293,-2.286761,-0.031885,0.094000
1.461592,1.570277,-2.298532,-0.032730,0.094500
1.460440,1.570260,-2.310292,-0.033591,0.095000
1.459282,1.570243,-2.322042,-0.034471,0.095500
1.458118,1.570226,-2.333782,-0.035368,0.096000
1.456948,1.570208,-2.345511,-0.036284,0.096500
1.455772,1.570190,-2.357229,-0.037218,0.097000
1.454591,1.570171,-2.368936,-0.038171,0.097500
1.453403,1.570151,-2.380632,-0.039143,0.098000
1.452210,1.570132,-2.392317,-0.040134,0.098500
1.451011,1.570111,-2.403991,-0.041145,0.099000
1.449806,1.570090,-2.415653,-0.042176,0.099500
1.448595,1.570069,-2.427303,-0.043226,0.100000
1.447379,1.570047,-2.438942,-0.044297,0.100500
1.446156,1.570025,-2.450569,-0.045389,0.101000
1.444928,1.570002,-2.462183,-0.046501,0.101500
1.443694,1.569978,-2.473785,-0.047635,0.102000
1.442454,1.569954,-2.485375,-0.048790,0.102500
1.441209,1.569930,-2.496952,-0.049967,0.103000
1.439957,1.569904,-2.508516,-0.051165,0.103500
1.438700,1.569878,-2.520067,-0.052387,0.104000
1.437437,1.569852,-2.531606,-0.053630,0.104500
1.436169,1.569825,-2.543130,-0.054897,0.105000
1.434894,1.569797,-2.554642,-0.056186,0.105500
1.433614,1.569769,-2.566139,-0.057499,0.106000
1.432328,1.569739,-2.577623,-0.058836,0.106500
1.431036,1.569710,-2.589093,-0.060197,0.107000
1.429739,1.569679,-2.600549,-0.061582,0.107500
1.428436,1.569648,-2.611991,-0.062992,0.108000
1.427127,1.569616,-2.623418,-0.064426,0.108500
1.425812,1.569584,-2.634830,-0.065886,0.109000
1.424492,1.569550,-2.646228,-0.067371,0.109500
1.423166,1.569516,-2.657611,-0.068882,0.110000
1.421835,1.569481,-2.668978,-0.070419,0.110500
1.420497,1.569446,-2.680330,-0.071983,0.111000
1.419154,1.569409,-2.691667,-0.073573,0.111500
1.417806,1.569372,-2.702988,-0.075190,0.112000
1.416451,1.569334,-2.714293,-0.076834,0.112500
1.415091,1.569295,-2.725582,-0.078506,0.113000
1.413726,1.569256,-2.736855,-0.080206,0.113500
1.412354,1.569215,-2.748111,-0.081934,0.114000
1.410978,1.569174,-2.759351,-0.083691,0.114500
1.409595,1.569132,-2.770574,-0.085476,0.115000
1.408207,1.569088,-2.781781,-0.087291,0.115500
1.406813,1.569044,-2.792970,-0.089135,0.116000
1.405414,1.568999,-2.804142,-0.091008,0.116500
1.404009,1.568953,-2.815296,-0.092912,0.117000
1.402599,1.568906,-2.826433,-0.094846,0.117500
1.401183,1.568858,-2.837551,-0.096811,0.118000
1.399761,1.568809,-2.848652,-0.098807,0.118500
1.398334,1.568760,-2.859735,-0.100834,0.119000
1.396902,1.568709,-2.870799,-0.102893,0.119500
1.395463,1.568657,-2.881845,-0.104983,0.120000
1.394020,1.568604,-2.892872,-0.107106,0.120500
1.392570,1.568550,-2.903880,-0.109262,0.121000
1.391116,1.568494,-2.914869,-0.111450,0.121500
1.389656,1.568438,-2.925839,-0.113672,0.122000
1.388190,1.568381,-2.936789,-0.115927,0.122500
1.386719,1.568322,-2.947719,-0.118216,0.123000
1.385242,1.568263,-2.958630,-0.120540,0.123500
1.383760,1.568202,-2.969521,-0.122897,0.124000
1.382273,1.568140,-2.980391,-0.125290,0.124500
1.380780,1.568076,-2.991241,-0.127717,0.125000
1.379281,1.568012,-3.002071,-0.130180,0.125500
1.377778,1.567946,-3.012879,-0.132679,0.126000
1.376269,1.567879,-3.023667,-0.135214,0.126500
1.374754,1.567811,-3.034434,-0.137786,0.127000
1.373234,1.567741,-3.045179,-0.140394,0.127500
1.371709,1.567671,-3.055903,-0.143039,0.128000
1.370178,1.567598,-3.066605,-0.145721,0.128500
1.368642,1.567525,-3.077285,-0.148441,0.129000
1.367101,1.567450,-3.087943,-0.151199,0.129500
1.365554,1.567374,-3.098579,-0.153996,0.130000
1.364002,1.567296,-3.109192,-0.156831,0.130500
1.362445,1.567217,-3.119783,-0.159705,0.131000
1.360883,1.567136,-3.130351,-0.162618,0.131500
1.359315,1.567054,-3.140896,-0.165571,0.132000
1.357742,1.566971,-3.151418,-0.168564,0.132500
1.356163,1.566886,-3.161916,-0.171597,0.133000
1.354580,1.566799,-3.172391,-0.174670,0.133500
1.352991,1.566711,-3.182843,-0.177785,0.134000
1.351397,1.566621,-3.193270,-0.180940,0.134500
1.349798,1.566530,-3.203673,-0.184137,0.135000
1.348193,1.566437,-3.214052,-0.187376,0.135500
1.346584,1.566343,-3.224407,-0.190657,0.136000
1.344969,1.566246,-3.234737,-0.193980,0.136500
1.343349,1.566149,-3.245042,-0.197346,0.137000
1.341724,1.566049,-3.255322,-0.200755,0.137500
1.340094,1.565948,-3.265577,-0.204208,0.138000
1.338458,1.565845,-3.275806,-0.207704,0.138500
1.336818,1.565740,-3.286010,-0.211244,0.139000
1.335172,1.565634,-3.296189,-0.214828,0.139500
1.333522,1.565525,-3.306341,-0.218457,0.140000
1.331866,1.565415,-3.316467,-0.222131,0.140500
1.330205,1.565303,-3.326568,-0.225850,0.141000
1.328539,1.565189,-3.336641,-0.229615,0.141500
1.326869,1.565074,-3.346688,-0.233425,0.142000
1.325193,1.564956,-3.356709,-0.237281,0.142500
1.323512,1.564836,-3.366702,-0.241184,0.143000
1.321826,1.564715,-3.376668,-0.245133,0.143500
1.320135,1.564591,-3.386607,-0.249130,0.144000
1.318439,1.564466,-3.396519,-0.253174,0.144500
1.316739,1.564338,-3.406403,-0.257265,0.145000
1.315033,1.564208,-3.416259,-0.261404,0.145500
1.313322,1.564076,-3.426087,-0.265591,0.146000
1.311607,1.563943,-3.435887,-0.269827,0.146500
1.309887,1.563807,-3.445659,-0.274111,0.147000
1.308161,1.563669,-3.455402,-0.278445,0.147500
1.306431,1.563528,-3.465116,-0.282827,0.148000
1.304696,1.563386,-3.474802,-0.287259,0.148500
1.302956,1.563241,-3.484459,-0.291742,0.149000
1.301212,1.563094,-3.494086,-0.296274,0.149500
1.299462,1.562945,-3.503685,-0.300856,0.150000
1.297708,1.562793,-3.513253,-0.305490,0.150500
1.295949,1.562639,-3.522792,-0.310174,0.151000
1.294185,1.562483,-3.532302,-0.314909,0.151500
1.292417,1.562324,-3.541781,-0.319696,0.152000
1.290643,1.562163,-3.551230,-0.324535,0.152500
1.288866,1.562000,-3.560649,-0.329426,0.153000
1.287083,1.561834,-3.570038,-0.334369,0.153500
1.285295,1.561665,-3.579396,-0.339364,0.154000
1.283503,1.561494,-3.588723,-0.344413,0.154500
1.281707,1.561321,-3.598019,-0.349514,0.155000
1.279905,1.561145,-3.607285,-0.354669,0.155500
1.278099,1.560966,-3.616519,-0.359877,0.156000
1.276289,1.560785,-3.625721,-0.365139,0.156500
1.274474,1.560601,-3.634892,-0.370455,0.157000
1.272654,1.560414,-3.644032,-0.375826,0.157500
1.270830,1.560225,-3.653140,-0.381251,0.158000
1.269001,1.560033,-3.662215,-0.386730,0.158500
1.267168,1.559838,-3.671259,-0.392265,0.159000
1.265330,1.559641,-3.680271,-0.397855,0.159500
1.263487,1.559441,-3.689250,-0.403501,0.160000
1.261640,1.559237,-3.698196,-0.409202,0.160500
1.259789,1.559031,-3.707110,-0.414959,0.161000
1.257933,1.558822,-3.715991,-0.420773,0.161500
1.256073,1.558611,-3.724839,-0.426642,0.162000
1.254208,1.558396,-3.733654,-0.432569,0.162500
1.252339,1.558178,-3.742436,-0.438552,0.163000
1.250466,1.557957,-3.751184,-0.444592,0.163500
1.248588,1.557733,-3.759899,-0.450690,0.164000
1.246706,1.557507,-3.768580,-0.456845,0.164500
1.244820,1.557277,-3.777228,-0.463057,0.165000
1.242929,1.557044,-3.785841,-0.469328,0.165500
1.241034,1.556807,-3.794421,-0.475657,0.166000
1.239135,1.556568,-3.802966,-0.482043,0.166500
1.237231,1.556325,-3.811478,-0.488489,0.167000
1.235323,1.556079,-3.819954,-0.494993,0.167500
1.233411,1.555830,-3.828396,-0.501556,0.168000
1.231495,1.555578,-3.836804,-0.508178,0.168500
1.229574,1.555322,-3.845177,-0.514859,0.169000
1.227649,1.555063,-3.853515,-0.521600,0.169500
1.225721,1.554800,-3.861817,-0.528400,0.170000
1.223788,1.554534,-3.870085,-0.535260,0.170500
1.221851,1.554265,-3.878318,-0.542180,0.171000
1.219909,1.553992,-3.886515,-0.549160,0.171500
1.217964,1.553716,-3.894676,-0.556200,0.172000
1.216015,1.553436,-3.902802,-0.563301,0.172500
1.214061,1.553153,-3.910892,-0.570462,0.173000
1.212104,1.552866,-3.918947,-0.577685,0.173500
1.210142,1.552575,-3.926965,-0.584968,0.174000
1.208177,1.552281,-3.934947,-0.592312,0.174500
1.206207,1.551983,-3.942894,-0.599717,0.175000
1.204234,1.551681,-3.950803,-0.607184,0.175500
1.202257,1.551375,-3.958677,-0.614712,0.176000
1.200275,1.551066,-3.966514,-0.622302,0.176500
1.198290,1.550753,-3.974314,-0.629954,0.177000
1.196301,1.550436,-3.982078,-0.637668,0.177500
1.194308,1.550115,-3.989805,-0.645443,0.178000
1.192311,1.549791,-3.997495,-0.653281,0.178500
1.190311,1.549462,-4.005148,-0.661182,0.179000
1.188306,1.549130,-4.012764,-0.669144,0.179500
1.186298,1.548793,-4.020342,-0.677170,0.180000
1.184286,1.548452,-4.027884,-0.685258,0.180500
1.182270,1.548108,-4.035388,-0.693409,0.181000
1.180250,1.547759,-4.042854,-0.701622,0.181500
1.178227,1.547406,-4.050283,-0.709899,0.182000
1.176200,1.547049,-4.057674,-0.718239,0.182500
1.174169,1.546688,-4.065027,-0.726642,0.183000
1.172135,1.546322,-4.072343,-0.735108,0.183500
1.170097,1.545953,-4.079620,-0.743638,0.184000
1.168055,1.545579,-4.086860,-0.752231,0.184500
1.166010,1.545200,-4.094061,-0.760888,0.185000
1.163961,1.544818,-4.101224,-0.769609,0.185500
1.161909,1.544431,-4.108349,-0.778393,0.186000
1.159853,1.544039,-4.115435,-0.787242,0.186500
1.157794,1.543644,-4.122483,-0.796154,0.187000
1.155731,1.543243,-4.129492,-0.805130,0.187500
1.153664,1.542838,-4.136463,-0.814170,0.188000
1.151594,1.542429,-4.143394,-0.823275,0.188500
1.149521,1.542015,-4.150287,-0.832443,0.189000
1.147444,1.541597,-4.157141,-0.841676,0.189500
1.145364,1.541174,-4.163956,-0.850973,0.190000
1.143280,1.540746,-4.170732,-0.860335,0.190500
1.141193,1.540313,-4.177469,-0.869761,0.191000
1.139102,1.539876,-4.184167,-0.879252,0.191500
1.137009,1.539434,-4.190825,-0.888807,0.192000
1.134912,1.538987,-4.197444,-0.898427,0.192500
1.132811,1.538535,-4.204024,-0.908111,0.193000
1.130708,1.538079,-4.210563,-0.917860,0.193500
1.128601,1.537618,-4.217064,-0.927674,0.194000
1.126490,1.537151,-4.223524,-0.937553,0.194500
1.124377,1.536680,-4.229945,-0.947496,0.195000
1.122261,1.536204,-4.236326,-0.957504,0.195500
1.120141,1.535723,-4.242667,-0.967577,0.196000
1.118018,1.535236,-4.248968,-0.977715,0.196500
1.115892,1.534745,-4.255229,-0.987918,0.197000
1.113763,1.534248,-4.261450,-0.998186,0.197500
1.111630,1.533747,-4.267631,-1.008518,0.198000
1.109495,1.533240,-4.273771,-1.018916,0.198500
1.107357,1.532728,-4.279872,-1.029378,0.199000
1.105215,1.532210,-4.285931,-1.039906,0.199500
1.103071,1.531688,-4.291950,-1.050498,0.200000
1.100923,1.531160,-4.297929,-1.061155,0.200500
1.098773,1.530627,-4.303867,-1.071877,0.201000
1.096619,1.530088,-4.309764,-1.082665,0.201500
1.094463,1.529544,-4.315621,-1.093517,0.202000
1.092304,1.528994,-4.321437,-1.104434,0.202500
1.090142,1.528439,-4.327212,-1.115416,0.203000
1.087977,1.527879,-4.332946,-1.126462,0.203500
1.085809,1.527313,-4.338639,-1.137574,0.204000
1.083638,1.526741,-4.344290,-1.148751,0.204500
1.081464,1.526164,-4.349901,-1.159992,0.205000
1.079288,1.525581,-4.355471,-1.171298,0.205500
1.077109,1.524993,-4.360999,-1.182669,0.206000
1.074927,1.524399,-4.366486,-1.194105,0.206500
1.072742,1.523799,-4.371931,-1.205606,0.207000
1.070555,1.523193,-4.377335,-1.217171,0.207500
1.068365,1.522582,-4.382697,-1.228801,0.208000
1.066172,1.521964,-4.388018,-1.240495,0.208500
1.063977,1.521341,-4.393297,-1.252254,0.209000
1.061779,1.520712,-4.398535,-1.264077,0.209500
1.059579,1.520077,-4.403730,-1.275965,0.210000
1.057375,1.519436,-4.408884,-1.287918,0.210500
1.055170,1.518789,-4.413996,-1.299935,0.211000
1.052961,1.518136,-4.419065,-1.312016,0.211500
1.050751,1.517477,-4.424093,-1.324161,0.212000
1.048537,1.516812,-4.429078,-1.336370,0.212500
1.046322,1.516141,-4.434022,-1.348644,0.213000
1.044103,1.515463,-4.438923,-1.360982,0.213500
1.041883,1.514780,-4.443782,-1.373384,0.214000
1.039660,1.514090,-4.448598,-1.385849,0.214500
1.037434,1.513394,-4.453372,-1.398379,0.215000
1.035206,1.512692,-4.458103,-1.410972,0.215500
1.032976,1.511983,-4.462792,-1.423629,0.216000
1.030743,1.511268,-4.467438,-1.436350,0.216500
1.028509,1.510547,-4.472041,-1.449134,0.217000
1.026271,1.509819,-4.476602,-1.461982,0.217500
1.024032,1.509085,-4.481120,-1.474893,0.218000
1.021790,1.508344,-4.485594,-1.487868,0.218500
1.019546,1.507597,-4.490026,-1.500905,0.219000
1.017300,1.506843,-4.494415,-1.514006,0.219500
1.015052,1.506083,-4.498760,-1.527170,0.220000
1.012801,1.505316,-4.503063,-1.540397,0.220500
1.010549,1.504542,-4.507322,-1.553687,0.221000
1.008294,1.503762,-4.511538,-1.567039,0.221500
1.006037,1.502975,-4.515710,-1.580454,0.222000
1.003778,1.502182,-4.519839,-1.593932,0.222500
1.001518,1.501381,-4.523924,-1.607472,0.223000
0.999255,1.500574,-4.527966,-1.621075,0.223500
0.996990,1.499760,-4.531964,-1.634739,0.224000
0.994723,1.498939,-4.535918,-1.648466,0.224500
0.992454,1.498112,-4.539829,-1.662255,0.225000
0.990183,1.497277,-4.543695,-1.676106,0.225500
0.987910,1.496436,-4.547518,-1.690019,0.226000
0.985635,1.495587,-4.551296,-1.703993,0.226500
0.983359,1.494732,-4.555030,-1.718029,0.227000
0.981080,1.493869,-4.558720,-1.732126,0.227500
0.978800,1.492999,-4.562366,-1.746285,0.228000
0.976518,1.492123,-4.565968,-1.760504,0.228500
0.974234,1.491239,-4.569525,-1.774785,0.229000
0.971948,1.490348,-4.573037,-1.789127,0.229500
0.969661,1.489450,-4.576505,-1.803530,0.230000
0.967372,1.488544,-4.579928,-1.817993,0.230500
0.965081,1.487632,-4.583307,-1.832517,0.231000
0.962789,1.486712,-4.586640,-1.847101,0.231500
0.960494,1.485785,-4.589929,-1.861746,0.232000
0.958199,1.484850,-4.593172,-1.876450,0.232500
0.955901,1.483908,-4.596371,-1.891215,0.233000
0.953602,1.482959,-4.599524,-1.906040,0.233500
0.951302,1.482002,-4.602633,-1.920924,0.234000
0.949000,1.481038,-4.605695,-1.935868,0.234500
0.946696,1.480066,-4.608713,-1.950871,0.235000
0.944391,1.479087,-4.611685,-1.965934,0.235500
0.942084,1.478100,-4.614611,-1.981056,0.236000
0.939776,1.477106,-4.617492,-1.996237,0.236500
0.937467,1.476104,-4.620326,-2.011476,0.237000
0.935156,1.475094,-4.623115,-2.026775,0.237500
0.932844,1.474077,-4.625858,-2.042132,0.238000
0.930530,1.473052,-4.628555,-2.057547,0.238500
0.928215,1.472020,-4.631206,-2.073021,0.239000
0.925899,1.470979,-4.633811,-2.088552,0.239500
0.923581,1.469931,-4.636369,-2.104142,0.240000
0.921263,1.468875,-4.638881,-2.119789,0.240500
0.918943,1.467811,-4.641346,-2.135494,0.241000
0.916621,1.466740,-4.643765,-2.151256,0.241500
0.914299,1.465660,-4.646137,-2.167076,0.242000
0.911975,1.464573,-4.648463,-2.182953,0.242500
0.909650,1.463477,-4.650741,-2.198886,0.243000
0.907324,1.462374,-4.652972,-2.214877,0.243500
0.904997,1.461262,-4.655157,-2.230924,0.244000
0.902669,1.460143,-4.657294,-2.247027,0.244500
0.900340,1.459015,-4.659383,-2.263187,0.245000
0.898010,1.457880,-4.661426,-2.279403,0.245500
0.895679,1.456736,-4.663421,-2.295674,0.246000
0.893346,1.455584,-4.665368,-2.312002,0.246500
0.891013,1.454424,-4.667268,-2.328385,0.247000
0.888679,1.453255,-4.669119,-2.344823,0.247500
0.886344,1.452079,-4.670923,-2.361317,0.248000
0.884008,1.450894,-4.672679,-2.377866,0.248500
0.881672,1.449701,-4.674386,-2.394469,0.249000
0.879334,1.448500,-4.676046,-2.411127,0.249500
0.876995,1.447290,-4.677657,-2.427840,0.250000
0.874656,1.446072,-4.679219,-2.444607,0.250500
0.872316,1.444845,-4.680733,-2.461428,0.251000
0.869976,1.443610,-4.682199,-2.478303,0.251500
0.867634,1.442367,-4.683615,-2.495232,0.252000
0.865292,1.441115,-4.684982,-2.512214,0.252500
0.862949,1.439855,-4.686301,-2.529250,0.253000
0.860606,1.438586,-4.687570,-2.546339,0.253500
0.858262,1.437308,-4.688790,-2.563480,0.254000
0.855917,1.436022,-4.689961,-2.580675,0.254500
0.853572,1.434728,-4.691082,-2.597922,0.255000
0.851226,1.433424,-4.692153,-2.615222,0.255500
0.848879,1.432113,-4.693175,-2.632574,0.256000
0.846533,1.430792,-4.694147,-2.649978,0.256500
0.844185,1.429463,-4.695069,-2.667433,0.257000
0.841838,1.428124,-4.695940,-2.684941,0.257500
0.839489,1.426778,-4.696762,-2.702499,0.258000
