theta1,theta2,omega1,omega2,t
0.942591,2.965803,-1.414288,1.777695,5.750000
0.938064,2.971281,-1.482779,1.728368,5.753125
0.933323,2.976604,-1.551761,1.678073,5.756250
0.928365,2.981768,-1.621238,1.626764,5.759375
0.923189,2.986770,-1.691215,1.574394,5.762500
0.917794,2.991607,-1.761695,1.520915,5.765625
0.912178,2.996275,-1.832683,1.466282,5.768750
0.906340,3.000770,-1.904183,1.410448,5.771875
0.900277,3.005089,-1.976199,1.353366,5.775000
0.893988,3.009227,-2.048733,1.294990,5.778125
0.887471,3.013181,-2.121790,1.235273,5.781250
0.880726,3.016946,-2.195371,1.174172,5.784375
0.873750,3.020518,-2.269479,1.111640,5.787500
0.866541,3.023892,-2.344115,1.047633,5.790625
0.859099,3.027064,-2.419281,0.982109,5.793750
0.851420,3.030029,-2.494975,0.915024,5.796875
0.843504,3.032781,-2.571197,0.846337,5.800000
0.835350,3.035317,-2.647945,0.776007,5.803125
0.826954,3.037630,-2.725215,0.703997,5.806250
0.818317,3.039715,-2.803003,0.630267,5.809375
0.809435,3.041567,-2.881303,0.554784,5.812500
0.800308,3.043180,-2.960107,0.477512,5.815625
0.790934,3.044550,-3.039406,0.398420,5.818750
0.781311,3.045669,-3.119189,0.317478,5.821875
0.771438,3.046532,-3.199443,0.234659,5.825000
0.761314,3.047133,-3.280153,0.149938,5.828125
0.750937,3.047467,-3.361303,0.063293,5.831250
0.740306,3.047527,-3.442872,-0.025293,5.834375
0.729419,3.047307,-3.524839,-0.115838,5.837500
0.718275,3.046801,-3.607179,-0.208353,5.840625
0.706873,3.046003,-3.689865,-0.302846,5.843750
0.695213,3.044906,-3.772868,-0.399324,5.846875
0.683293,3.043505,-3.856155,-0.497785,5.850000
0.671112,3.041793,-3.939690,-0.598227,5.853125
0.658669,3.039764,-4.023435,-0.700643,5.856250
0.645965,3.037412,-4.107348,-0.805020,5.859375
0.632998,3.034730,-4.191384,-0.911340,5.862500
0.619769,3.031714,-4.275495,-1.019584,5.865625
0.606276,3.028356,-4.359630,-1.129724,5.868750
0.592521,3.024651,-4.443734,-1.241728,5.871875
0.578503,3.020593,-4.527750,-1.355562,5.875000
0.564223,3.016177,-4.611616,-1.471182,5.878125
0.549681,3.011397,-4.695269,-1.588544,5.881250
0.534878,3.006247,-4.778642,-1.707595,5.884375
0.519815,3.000722,-4.861665,-1.828280,5.887500
0.504493,2.994818,-4.944263,-1.950537,5.890625
0.488913,2.988530,-5.026363,-2.074300,5.893750
0.473079,2.981853,-5.107885,-2.199499,5.896875
0.456990,2.974782,-5.188750,-2.326060,5.900000
0.440650,2.967313,-5.268873,-2.453904,5.903125
0.424060,2.959444,-5.348169,-2.582946,5.906250
0.407225,2.951169,-5.426553,-2.713102,5.909375
0.390145,2.942486,-5.503935,-2.844282,5.912500
0.372826,2.933391,-5.580226,-2.976391,5.915625
0.355270,2.923882,-5.655334,-3.109335,5.918750
0.337482,2.913957,-5.729169,-3.243016,5.921875
0.319464,2.903613,-5.801637,-3.377334,5.925000
0.301223,2.892848,-5.872646,-3.512188,5.928125
0.282762,2.881661,-5.942102,-3.647474,5.931250
0.264086,2.870051,-6.009914,-3.783090,5.934375
0.245202,2.858017,-6.075990,-3.918930,5.937500
0.226113,2.845558,-6.140237,-4.054893,5.940625
0.206827,2.832674,-6.202566,-4.190873,5.943750
0.187349,2.819365,-6.262886,-4.326767,5.946875
0.167686,2.805631,-6.321110,-4.462474,5.950000
0.147845,2.791475,-6.377151,-4.597893,5.953125
0.127832,2.776895,-6.430924,-4.732924,5.956250
0.107654,2.761894,-6.482345,-4.867470,5.959375
0.087319,2.746474,-6.531334,-5.001435,5.962500
0.066836,2.730636,-6.577811,-5.134726,5.965625
0.046211,2.714383,-6.621697,-5.267251,5.968750
0.025453,2.697717,-6.662919,-5.398921,5.971875
0.004570,2.680640,-6.701402,-5.529650,5.975000
-0.016428,2.663157,-6.737075,-5.659353,5.978125
-0.037533,2.645271,-6.769868,-5.787949,5.981250
-0.058737,2.626984,-6.799715,-5.915356,5.984375
-0.080028,2.608301,-6.826549,-6.041499,5.987500
-0.101399,2.589226,-6.850306,-6.166300,5.990625
-0.122839,2.569763,-6.870923,-6.289685,5.993750
-0.144339,2.549917,-6.888340,-6.411583,5.996875
-0.165888,2.529692,-6.902497,-6.531921,6.000000
-0.187476,2.509094,-6.913335,-6.650628,6.003125
-0.209093,2.488128,-6.920797,-6.767636,6.006250
-0.230728,2.466798,-6.924826,-6.882874,6.009375
-0.252370,2.445112,-6.925366,-6.996274,6.012500
-0.274008,2.423073,-6.922361,-7.107766,6.015625
-0.295631,2.400690,-6.915756,-7.217280,6.018750
-0.317227,2.377968,-6.905497,-7.324745,6.021875
-0.338786,2.354913,-6.891530,-7.430089,6.025000
-0.360295,2.331532,-6.873801,-7.533240,6.028125
-0.381743,2.307832,-6.852255,-7.634123,6.031250
-0.403118,2.283821,-6.826840,-7.732662,6.034375
-0.424407,2.259506,-6.797502,-7.828780,6.037500
-0.445598,2.234894,-6.764189,-7.922398,6.040625
-0.466679,2.209993,-6.726849,-8.013434,6.043750
-0.487637,2.184813,-6.685431,-8.101808,6.046875
-0.508459,2.159360,-6.639886,-8.187435,6.050000
-0.529132,2.133644,-6.590167,-8.270231,6.053125
-0.549643,2.107674,-6.536225,-8.350112,6.056250
-0.569979,2.081459,-6.478020,-8.426993,6.059375
-0.590126,2.055008,-6.415509,-8.500790,6.062500
-0.610071,2.028332,-6.348656,-8.571419,6.065625
-0.629800,2.001441,-6.277429,-8.638798,6.068750
-0.649300,1.974343,-6.201799,-8.702851,6.071875
-0.668557,1.947051,-6.121745,-8.763501,6.075000
-0.687557,1.919575,-6.037249,-8.820678,6.078125
-0.706285,1.891926,-5.948304,-8.874318,6.081250
-0.724729,1.864114,-5.854907,-8.924363,6.084375
-0.742874,1.836152,-5.757067,-8.970763,6.087500
-0.760706,1.808051,-5.654798,-9.013476,6.090625
-0.778212,1.779822,-5.548127,-9.052471,6.093750
-0.795377,1.751477,-5.437089,-9.087729,6.096875
-0.812189,1.723027,-5.321732,-9.119242,6.100000
-0.828634,1.694485,-5.202114,-9.147015,6.103125
-0.844698,1.665862,-5.078304,-9.171068,6.106250
-0.860369,1.637170,-4.950382,-9.191435,6.109375
-0.875634,1.608420,-4.818441,-9.208167,6.112500
-0.890480,1.579623,-4.682585,-9.221329,6.115625
-0.904896,1.550790,-4.542929,-9.231005,6.118750
-0.918869,1.521933,-4.399598,-9.237292,6.121875
-0.932390,1.493060,-4.252728,-9.240308,6.125000
-0.945445,1.464184,-4.102466,-9.240186,6.128125
-0.958027,1.435312,-3.948963,-9.237074,6.131250
-0.970123,1.406455,-3.792382,-9.231137,6.134375
-0.981726,1.377621,-3.632891,-9.222557,6.137500
-0.992826,1.348817,-3.470661,-9.211529,6.140625
-1.003415,1.320051,-3.305869,-9.198262,6.143750
-1.013485,1.291330,-3.138695,-9.182977,6.146875
-1.023029,1.262659,-2.969318,-9.165910,6.150000
-1.032041,1.234044,-2.797917,-9.147305,6.153125
-1.040515,1.205490,-2.624669,-9.127416,6.156250
-1.048444,1.176999,-2.449748,-9.106506,6.159375
-1.055824,1.148575,-2.273321,-9.084847,6.162500
-1.062651,1.120219,-2.095550,-9.062716,6.165625
-1.068920,1.091933,-1.916589,-9.040394,6.168750
-1.074628,1.063717,-1.736582,-9.018170,6.171875
-1.079773,1.035569,-1.555662,-8.996333,6.175000
-1.084350,1.007489,-1.373951,-8.975178,6.178125
-1.088359,0.979473,-1.191557,-8.955001,6.181250
-1.091797,0.951519,-1.008575,-8.936099,6.184375
-1.094662,0.923621,-0.825084,-8.918775,6.187500
-1.096953,0.895774,-0.641148,-8.903329,6.190625
-1.098669,0.867973,-0.456813,-8.890065,6.193750
-1.099808,0.840209,-0.272107,-8.879291,6.196875
-1.100369,0.812474,-0.087042,-8.871316,6.200000
-1.100351,0.784760,0.098392,-8.866452,6.203125
-1.099754,0.757056,0.284224,-8.865019,6.206250
-1.098575,0.729350,0.470503,-8.867339,6.209375
-1.096813,0.701630,0.657302,-8.873745,6.212500
-1.094466,0.673884,0.844714,-8.884576,6.215625
-1.091532,0.646097,1.032856,-8.900186,6.218750
-1.088010,0.618253,1.221873,-8.920940,6.221875
-1.083895,0.590335,1.411931,-8.947219,6.225000
-1.079184,0.562326,1.603226,-8.979426,6.228125
-1.073873,0.534207,1.795984,-9.017982,6.231250
-1.067957,0.505957,1.990459,-9.063340,6.234375
-1.061430,0.477554,2.186940,-9.115978,6.237500
-1.054286,0.448974,2.385750,-9.176413,6.240625
-1.046517,0.420192,2.587252,-9.245200,6.243750
-1.038113,0.391182,2.791846,-9.322939,6.246875
-1.029064,0.361914,2.999978,-9.410283,6.250000
-1.019359,0.332357,3.212141,-9.507939,6.253125
-1.008983,0.302478,3.428878,-9.616680,6.256250
-0.997923,0.272240,3.650784,-9.737349,6.259375
-0.986160,0.241606,3.878512,-9.870861,6.262500
-0.973675,0.210533,4.112770,-10.018212,6.265625
-0.960447,0.178977,4.354324,-10.180477,6.268750
-0.946452,0.146888,4.603991,-10.358812,6.271875
-0.931663,0.114216,4.862634,-10.554437,6.275000
-0.916051,0.080904,5.131138,-10.768620,6.278125
-0.899582,0.046892,5.410386,-11.002639,6.281250
-0.882224,0.012115,5.701205,-11.257713,6.284375
-0.863937,-0.023492,6.004289,-11.534903,6.287500
-0.844684,-0.060002,6.320080,-11.834947,6.290625
-0.824423,-0.097485,6.648587,-12.158023,6.293750
-0.803117,-0.136012,6.989134,-12.503398,6.296875
-0.780730,-0.175652,7.340006,-12.868939,6.300000
-0.757235,-0.216460,7.697982,-13.250473,6.303125
-0.732616,-0.258477,8.057776,-13.641006,6.306250
-0.706880,-0.301715,8.411461,-14.029908,6.309375
-0.680062,-0.346147,8.748035,-14.402295,6.312500
-0.652237,-0.391692,9.053450,-14.739030,6.315625
-0.623527,-0.438205,9.311466,-15.017878,6.318750
-0.594107,-0.485470,9.505635,-15.216204,6.321875
-0.564198,-0.533203,9.622264,-15.315053,6.325000
-0.534057,-0.581073,9.653549,-15.303474,6.328125
-0.503953,-0.628734,9.599620,-15.181354,6.331250
-0.474140,-0.675852,9.468495,-14.959370,6.334375
-0.444841,-0.722145,9.273995,-14.656121,6.337500
-0.416227,-0.767392,9.032603,-14.293811,6.340625
-0.388419,-0.811443,8.760547,-13.894242,6.343750
-0.361490,-0.854212,8.471865,-13.476176,6.346875
-0.335475,-0.895665,8.177577,-13.054221,6.350000
-0.310378,-0.935807,7.885674,-12.638834,6.353125
-0.286182,-0.974672,7.601541,-12.236928,6.356250
-0.262857,-1.012307,7.328525,-11.852657,6.359375
-0.240365,-1.048771,7.068483,-11.488180,6.362500
-0.218664,-1.084129,6.822238,-11.144281,6.365625
-0.197711,-1.118445,6.589922,-10.820843,6.368750
-0.177463,-1.151780,6.371232,-10.517191,6.371875
-0.157878,-1.184197,6.165601,-10.232327,6.375000
-0.138915,-1.215751,5.972321,-9.965090,6.378125
-0.120539,-1.246495,5.790620,-9.714255,6.381250
-0.102713,-1.276480,5.619710,-9.478601,6.384375
-0.085405,-1.305751,5.458821,-9.256950,6.387500
-0.068585,-1.334350,5.307215,-9.048187,6.390625
-0.052226,-1.362315,5.164203,-8.851272,6.393750
-0.036301,-1.389682,5.029141,-8.665244,6.396875
-0.020786,-1.416483,4.901438,-8.489222,6.400000
-0.005660,-1.442749,4.780548,-8.322396,6.403125
0.009099,-1.468507,4.665974,-8.164032,6.406250
0.023509,-1.493782,4.557262,-8.013458,6.409375
0.037588,-1.518598,4.453997,-7.870064,6.412500
0.051352,-1.542977,4.355801,-7.733293,6.415625
0.064816,-1.566938,4.262329,-7.602640,6.418750
0.077996,-1.590499,4.173265,-7.477645,6.421875
0.090903,-1.613679,4.088323,-7.357887,6.425000
0.103552,-1.636491,4.007238,-7.242986,6.428125
0.115952,-1.658952,3.929769,-7.132591,6.431250
0.128116,-1.681074,3.855694,-7.026385,6.434375
0.140054,-1.702871,3.784810,-6.924077,6.437500
0.151775,-1.724354,3.716928,-6.825401,6.440625
0.163288,-1.745533,3.651873,-6.730114,6.443750
0.174602,-1.766420,3.589485,-6.637995,6.446875
0.185724,-1.787024,3.529613,-6.548840,6.450000
0.196664,-1.807353,3.472118,-6.462464,6.453125
0.207428,-1.827417,3.416867,-6.378699,6.456250
0.218022,-1.847223,3.363737,-6.297392,6.459375
0.228453,-1.866778,3.312613,-6.218401,6.462500
0.238727,-1.886090,3.263383,-6.141601,6.465625
0.248851,-1.905165,3.215941,-6.066877,6.468750
0.258829,-1.924010,3.170189,-5.994127,6.471875
0.268666,-1.942630,3.126028,-5.923260,6.475000
0.278368,-1.961032,3.083366,-5.854193,6.478125
0.287939,-1.979221,3.042111,-5.786855,6.481250
0.297383,-1.997202,3.002175,-5.721186,6.484375
0.306704,-2.014980,2.963471,-5.657132,6.487500
0.315906,-2.032560,2.925915,-5.594649,6.490625
0.324992,-2.049948,2.889423,-5.533702,6.493750
0.333965,-2.067148,2.853910,-5.474264,6.496875
0.342830,-2.084164,2.819294,-5.416315,6.500000
0.351587,-2.101001,2.785493,-5.359843,6.503125
0.360240,-2.117664,2.752424,-5.304842,6.506250
0.368790,-2.134158,2.720005,-5.251314,6.509375
0.377240,-2.150487,2.688155,-5.199267,6.512500
0.385592,-2.166655,2.656791,-5.148715,6.515625
0.393846,-2.182668,2.625831,-5.099676,6.518750
0.402004,-2.198530,2.595195,-5.052173,6.521875
0.410066,-2.214245,2.564800,-5.006236,6.525000
0.418034,-2.229820,2.534567,-4.961896,6.528125
0.425907,-2.245259,2.504416,-4.919187,6.531250
0.433686,-2.260567,2.474269,-4.878146,6.534375
0.441371,-2.275749,2.444051,-4.838811,6.537500
0.448961,-2.290811,2.413687,-4.801221,6.540625
0.456457,-2.305759,2.383107,-4.765416,6.543750
0.463856,-2.320597,2.352240,-4.731433,6.546875
0.471158,-2.335332,2.321024,-4.699309,6.550000
0.478362,-2.349970,2.289398,-4.669076,6.553125
0.485466,-2.364516,2.257305,-4.640766,6.556250
0.492469,-2.378976,2.224694,-4.614405,6.559375
0.499370,-2.393358,2.191520,-4.590013,6.562500
0.506166,-2.407666,2.157743,-4.567608,6.565625
0.512855,-2.421907,2.123329,-4.547198,6.568750
0.519436,-2.436088,2.088251,-4.528789,6.571875
0.525906,-2.450214,2.052488,-4.512376,6.575000
0.532263,-2.464293,2.016027,-4.497950,6.578125
0.538505,-2.478329,1.978858,-4.485493,6.581250
0.544630,-2.492329,1.940983,-4.474983,6.584375
0.550636,-2.506299,1.902406,-4.466386,6.587500
0.556519,-2.520246,1.863139,-4.459667,6.590625
0.562279,-2.534174,1.823200,-4.454781,6.593750
0.567914,-2.548090,1.782614,-4.451679,6.596875
0.573420,-2.561999,1.741408,-4.450304,6.600000
0.578797,-2.575906,1.699617,-4.450598,6.603125
0.584042,-2.589817,1.657279,-4.452497,6.606250
0.589154,-2.603736,1.614434,-4.455933,6.609375
0.594132,-2.617668,1.571128,-4.460836,6.612500
0.598974,-2.631618,1.527408,-4.467135,6.615625
0.603678,-2.645589,1.483323,-4.474756,6.618750
0.608244,-2.659586,1.438925,-4.483626,6.621875
0.612671,-2.673613,1.394266,-4.493672,6.625000
0.616958,-2.687673,1.349398,-4.504820,6.628125
0.621104,-2.701769,1.304375,-4.517000,6.631250
0.625110,-2.715905,1.259247,-4.530142,6.634375
0.628975,-2.730083,1.214068,-4.544178,6.637500
0.632698,-2.744307,1.168887,-4.559045,6.640625
0.636280,-2.758578,1.123755,-4.574680,6.643750
0.639722,-2.772899,1.078719,-4.591027,6.646875
0.643022,-2.787273,1.033825,-4.608029,6.650000
0.646183,-2.801700,0.989119,-4.625637,6.653125
0.649205,-2.816184,0.944642,-4.643802,6.656250
0.652088,-2.830725,0.900435,-4.662481,6.659375
0.654833,-2.845325,0.856537,-4.681636,6.662500
0.657441,-2.859985,0.812984,-4.701229,6.665625
0.659914,-2.874708,0.769811,-4.721228,6.668750
0.662253,-2.889493,0.727050,-4.741605,6.671875
0.664459,-2.904343,0.684732,-4.762335,6.675000
0.666533,-2.919258,0.642887,-4.783394,6.678125
0.668477,-2.934240,0.601541,-4.804766,6.681250
0.670293,-2.949288,0.560720,-4.826432,6.684375
0.671982,-2.964405,0.520448,-4.848382,6.687500
0.673547,-2.979591,0.480748,-4.870603,6.690625
0.674988,-2.994847,0.441642,-4.893087,6.693750
0.676308,-3.010173,0.403149,-4.915830,6.696875
0.677508,-3.025571,0.365290,-4.938826,6.700000
0.678591,-3.041041,0.328083,-4.962075,6.703125
0.679559,-3.056584,0.291546,-4.985576,6.706250
0.680414,-3.072201,0.255695,-5.009330,6.709375
0.681158,-3.087893,0.220547,-5.033340,6.712500
0.681793,-3.103660,0.186119,-5.057611,6.715625
0.682322,-3.119503,0.152425,-5.082147,6.718750
0.682747,-3.135423,0.119480,-5.106955,6.721875
0.683070,-3.151422,0.087301,-5.132042,6.725000
0.683293,-3.167499,0.055901,-5.157416,6.728125
0.683420,-3.183656,0.025295,-5.183087,6.731250
0.683452,-3.199894,-0.004502,-5.209063,6.734375
0.683393,-3.216213,-0.033474,-5.235355,6.737500
0.683244,-3.232615,-0.061609,-5.261974,6.740625
0.683008,-3.249101,-0.088889,-5.288930,6.743750
0.682689,-3.265671,-0.115301,-5.316235,6.746875
0.682289,-3.282327,-0.140829,-5.343901,6.750000
0.681810,-3.299071,-0.165457,-5.371941,6.753125
0.681256,-3.315902,-0.189170,-5.400367,6.756250
0.680629,-3.332824,-0.211951,-5.429191,6.759375
0.679932,-3.349835,-0.233783,-5.458428,6.762500
0.679168,-3.366939,-0.254651,-5.488091,6.765625
0.678341,-3.384136,-0.274536,-5.518193,6.768750
0.677454,-3.401428,-0.293422,-5.548749,6.771875
0.676508,-3.418817,-0.311290,-5.579773,6.775000
0.675509,-3.436302,-0.328121,-5.611281,6.778125
0.674459,-3.453888,-0.343897,-5.643287,6.781250
0.673361,-3.471574,-0.358599,-5.675806,6.784375
0.672219,-3.489362,-0.372206,-5.708856,6.787500
0.671036,-3.507254,-0.384699,-5.742452,6.790625
0.669816,-3.525253,-0.396056,-5.776611,6.793750
0.668562,-3.543359,-0.406257,-5.811351,6.796875
0.667278,-3.561574,-0.415279,-5.846690,6.800000
0.665967,-3.579901,-0.423101,-5.882646,6.803125
0.664635,-3.598342,-0.429700,-5.919239,6.806250
0.663283,-3.616897,-0.435052,-5.956489,6.809375
0.661917,-3.635570,-0.439134,-5.994418,6.812500
0.660540,-3.654363,-0.441920,-6.033047,6.815625
0.659156,-3.673278,-0.443387,-6.072400,6.818750
0.657770,-3.692316,-0.443508,-6.112500,6.821875
0.656386,-3.711482,-0.442256,-6.153373,6.825000
0.655007,-3.730776,-0.439606,-6.195046,6.828125
0.653640,-3.750201,-0.435529,-6.237547,6.831250
0.652287,-3.769761,-0.429996,-6.280906,6.834375
0.650954,-3.789458,-0.422979,-6.325153,6.837500
0.649645,-3.809295,-0.414447,-6.370323,6.840625
0.648365,-3.829274,-0.404369,-6.416450,6.843750
0.647119,-3.849398,-0.392713,-6.463572,6.846875
0.645912,-3.869672,-0.379447,-6.511728,6.850000
0.644749,-3.890098,-0.364536,-6.560960,6.853125
0.643636,-3.910679,-0.347945,-6.611314,6.856250
0.642576,-3.931420,-0.329637,-6.662836,6.859375
0.641577,-3.952323,-0.309575,-6.715577,6.862500
0.640643,-3.973393,-0.287719,-6.769592,6.865625
0.639781,-3.994634,-0.264029,-6.824938,6.868750
0.638995,-4.016051,-0.238461,-6.881677,6.871875
0.638293,-4.037646,-0.210973,-6.939873,6.875000
0.637679,-4.059427,-0.181517,-6.999596,6.878125
0.637160,-4.081396,-0.150045,-7.060923,6.881250
0.636743,-4.103559,-0.116507,-7.123931,6.884375
0.636434,-4.125922,-0.080849,-7.188707,6.887500
0.636240,-4.148490,-0.043016,-7.255341,6.890625
0.636168,-4.171270,-0.002949,-7.323931,6.893750
0.636224,-4.194267,0.039412,-7.394580,6.896875
0.636416,-4.217488,0.084133,-7.467400,6.900000
0.636752,-4.240941,0.131281,-7.542509,6.903125
0.637240,-4.264632,0.180929,-7.620034,6.906250
0.637886,-4.288569,0.233151,-7.700110,6.909375
0.638700,-4.312760,0.288027,-7.782881,6.912500
0.639689,-4.337215,0.345639,-7.868500,6.915625
0.640863,-4.361941,0.406076,-7.957132,6.918750
0.642230,-4.386950,0.469430,-8.048951,6.921875
0.643800,-4.412251,0.535795,-8.144140,6.925000
0.645582,-4.437855,0.605273,-8.242895,6.928125
0.647586,-4.463773,0.677965,-8.345422,6.931250
0.649823,-4.490018,0.753979,-8.451938,6.934375
0.652302,-4.516602,0.833424,-8.562670,6.937500
0.655035,-4.543539,0.916408,-8.677854,6.940625
0.658033,-4.570843,1.003040,-8.797732,6.943750
0.661308,-4.598530,1.093425,-8.922552,6.946875
0.664871,-4.626615,1.187662,-9.052565,6.950000
0.668735,-4.655114,1.285838,-9.188016,6.953125
0.672912,-4.684046,1.388024,-9.329142,6.956250
0.677414,-4.713427,1.494266,-9.476158,6.959375
0.682255,-4.743278,1.604576,-9.629250,6.962500
0.687447,-4.773617,1.718916,-9.788556,6.965625
0.693003,-4.804463,1.837188,-9.954146,6.968750
0.698934,-4.835837,1.959208,-10.125995,6.971875
0.705251,-4.867757,2.084681,-10.303952,6.975000
0.711966,-4.900242,2.213171,-10.487696,6.978125
0.719086,-4.933310,2.344064,-10.676688,6.981250
0.726618,-4.966976,2.476522,-10.870113,6.984375
0.734565,-5.001252,2.609438,-11.066812,6.987500
0.742926,-5.036146,2.741380,-11.265211,6.990625
0.751696,-5.071659,2.870547,-11.463257,6.993750
0.760862,-5.107788,2.994726,-11.658358,6.996875
0.770405,-5.144518,3.111282,-11.847355,7.000000
0.780296,-5.181824,3.217167,-12.026541,7.003125
0.790497,-5.219669,3.309002,-12.191746,7.006250
0.800959,-5.258003,3.383202,-12.338510,7.009375
0.811620,-5.296761,3.436188,-12.462354,7.012500
0.822410,-5.335864,3.464651,-12.559119,7.015625
0.833246,-5.375223,3.465847,-12.625367,7.018750
0.844041,-5.414739,3.437881,-12.658747,7.021875
0.854701,-5.454305,3.379917,-12.658275,7.025000
0.865134,-5.493818,3.292272,-12.624456,7.028125
0.875249,-5.533175,3.176374,-12.559221,7.031250
0.884960,-5.572284,3.034585,-12.465687,7.034375
0.894191,-5.611060,2.869943,-12.347810,7.037500
0.902877,-5.649437,2.685861,-12.209984,7.040625
0.910961,-5.687357,2.485849,-12.056669,7.043750
0.918400,-5.724779,2.273286,-11.892091,7.046875
0.925159,-5.761675,2.051258,-11.720040,7.050000
0.931213,-5.798025,1.822470,-11.543756,7.053125
0.936545,-5.833821,1.589209,-11.365889,7.056250
0.941143,-5.869062,1.353356,-11.188524,7.059375
0.945002,-5.903752,1.116414,-11.013228,7.062500
0.948121,-5.937898,0.879558,-10.841121,7.065625
0.950501,-5.971513,0.643689,-10.672949,7.068750
0.952146,-6.004609,0.409480,-10.509154,7.071875
0.953062,-6.037200,0.177422,-10.349936,7.075000
0.953257,-6.069301,-0.052131,-10.195310,7.078125
0.952739,-6.100925,-0.278938,-10.045147,7.081250
0.951517,-6.132087,-0.502835,-9.899216,7.084375
0.949600,-6.162800,-0.723717,-9.757207,7.087500
0.946997,-6.193074,-0.941525,-9.618757,7.090625
0.943718,-6.222920,-1.156223,-9.483469,7.093750
0.939774,-6.252348,-1.367798,-9.350922,7.096875
0.935173,-6.281366,-1.576245,-9.220687,7.100000
0.929925,-6.309979,-1.781567,-9.092327,7.103125
0.924041,-6.338194,-1.983764,-8.965410,7.106250
0.917530,-6.366014,-2.182838,-8.839511,7.109375
0.910402,-6.393442,-2.378785,-8.714215,7.112500
0.902666,-6.420478,-2.571598,-8.589117,7.115625
0.894333,-6.447124,-2.761264,-8.463831,7.118750
0.885411,-6.473377,-2.947764,-8.337981,7.121875
0.875912,-6.499235,-3.131075,-8.211214,7.125000
0.865846,-6.524695,-3.311169,-8.083189,7.128125
0.855221,-6.549753,-3.488014,-7.953587,7.131250
0.844049,-6.574403,-3.661575,-7.822106,7.134375
0.832340,-6.598639,-3.831817,-7.688461,7.137500
0.820104,-6.622454,-3.998702,-7.552391,7.140625
0.807351,-6.645839,-4.162193,-7.413648,7.143750
0.794093,-6.668786,-4.322256,-7.272009,7.146875
0.780341,-6.691286,-4.478859,-7.127267,7.150000
0.766104,-6.713328,-4.631972,-6.979235,7.153125
0.751395,-6.734902,-4.781572,-6.827747,7.156250
0.736223,-6.755998,-4.927644,-6.672652,7.159375
0.720600,-6.776603,-5.070176,-6.513822,7.162500
0.704538,-6.796705,-5.209167,-6.351145,7.165625
0.688047,-6.816293,-5.344625,-6.184528,7.168750
0.671138,-6.835354,-5.476568,-6.013895,7.171875
0.653822,-6.853876,-5.605023,-5.839187,7.175000
0.636110,-6.871845,-5.730032,-5.660361,7.178125
0.618013,-6.889249,-5.851645,-5.477388,7.181250
0.599541,-6.906074,-5.969929,-5.290256,7.184375
0.580704,-6.922308,-6.084960,-5.098963,7.187500
0.561513,-6.937938,-6.196831,-4.903521,7.190625
0.541977,-6.952951,-6.305647,-4.703953,7.193750
0.522106,-6.967334,-6.411526,-4.500289,7.196875
0.501908,-6.981074,-6.514602,-4.292571,7.200000
0.481392,-6.994158,-6.615022,-4.080845,7.203125
0.460567,-7.006575,-6.712948,-3.865161,7.206250
0.439439,-7.018311,-6.808555,-3.645576,7.209375
0.418015,-7.029356,-6.902031,-3.422147,7.212500
0.396303,-7.039696,-6.993580,-3.194931,7.215625
0.374307,-7.049320,-7.083418,-2.963986,7.218750
0.352033,-7.058217,-7.171772,-2.729364,7.221875
0.329485,-7.066375,-7.258885,-2.491117,7.225000
0.306666,-7.073783,-7.345010,-2.249290,7.228125
0.283580,-7.080429,-7.430410,-2.003921,7.231250
0.260227,-7.086304,-7.515362,-1.755043,7.234375
0.236609,-7.091395,-7.600150,-1.502679,7.237500
0.212726,-7.095692,-7.685067,-1.246848,7.240625
0.188577,-7.099184,-7.770415,-0.987557,7.243750
0.164160,-7.101860,-7.856499,-0.724811,7.246875
0.139472,-7.103710,-7.943628,-0.458610,7.250000
0.114511,-7.104723,-8.032113,-0.188951,7.253125
0.089270,-7.104888,-8.122259,0.084163,7.256250
0.063745,-7.104193,-8.214363,0.360720,7.259375
0.037928,-7.102630,-8.308708,0.640692,7.262500
0.011812,-7.100186,-8.405553,0.924016,7.265625
-0.014610,-7.096851,-8.505123,1.210590,7.268750
-0.041348,-7.092616,-8.607596,1.500244,7.271875
-0.068410,-7.087472,-8.713083,1.792721,7.275000
-0.095808,-7.081409,-8.821609,2.087644,7.278125
-0.123548,-7.074422,-8.933085,2.384475,7.281250
-0.151642,-7.066505,-9.047273,2.682475,7.284375
-0.180096,-7.057656,-9.163749,2.980639,7.287500
-0.208917,-7.047877,-9.281858,3.277643,7.290625
-0.238109,-7.037174,-9.400659,3.571764,7.293750
-0.267671,-7.025559,-9.518880,3.860821,7.296875
-0.297599,-7.013052,-9.634871,4.142101,7.300000
-0.327884,-6.999682,-9.746565,4.412325,7.303125
-0.358508,-6.985490,-9.851477,4.667640,7.306250
-0.389446,-6.970530,-9.946736,4.903675,7.309375
-0.420662,-6.954867,-10.029173,5.115676,7.312500
-0.452111,-6.938587,-10.095480,5.298738,7.315625
-0.483739,-6.921785,-10.142436,5.448137,7.318750
-0.515479,-6.904575,-10.167179,5.559724,7.321875
-0.547258,-6.887080,-10.167504,5.630350,7.325000
-0.578999,-6.869430,-10.142112,5.658234,7.328125
-0.610619,-6.851761,-10.090782,5.643195,7.331250
-0.642040,-6.834203,-10.014408,5.586708,7.334375
-0.673185,-6.816884,-9.914899,5.491751,7.337500
