theta1,theta2,omega1,omega2,t
1.555947,1.570795,-0.853338,-0.000226,0.034800
1.555603,1.570795,-0.863141,-0.000239,0.035200
1.555256,1.570795,-0.872942,-0.000253,0.035600
1.554905,1.570795,-0.882744,-0.000267,0.036000
1.554550,1.570795,-0.892545,-0.000283,0.036400
1.554191,1.570794,-0.902346,-0.000299,0.036800
1.553828,1.570794,-0.912146,-0.000315,0.037200
1.553461,1.570794,-0.921946,-0.000332,0.037600
1.553091,1.570794,-0.931746,-0.000350,0.038000
1.552716,1.570794,-0.941545,-0.000369,0.038400
1.552337,1.570794,-0.951343,-0.000389,0.038800
1.551955,1.570794,-0.961141,-0.000409,0.039200
1.551568,1.570793,-0.970939,-0.000431,0.039600
1.551178,1.570793,-0.980736,-0.000453,0.040000
1.550784,1.570793,-0.990532,-0.000476,0.040400
1.550386,1.570793,-1.000328,-0.000500,0.040800
1.549984,1.570793,-1.010124,-0.000525,0.041200
1.549578,1.570793,-1.019919,-0.000551,0.041600
1.549168,1.570792,-1.029713,-0.000578,0.042000
1.548754,1.570792,-1.039507,-0.000606,0.042400
1.548336,1.570792,-1.049300,-0.000635,0.042800
1.547914,1.570792,-1.059092,-0.000665,0.043200
1.547489,1.570791,-1.068884,-0.000697,0.043600
1.547059,1.570791,-1.078675,-0.000729,0.044000
1.546626,1.570791,-1.088465,-0.000763,0.044400
1.546188,1.570790,-1.098255,-0.000798,0.044800
1.545747,1.570790,-1.108043,-0.000834,0.045200
1.545302,1.570790,-1.117832,-0.000872,0.045600
1.544853,1.570789,-1.127619,-0.000910,0.046000
1.544400,1.570789,-1.137405,-0.000951,0.046400
1.543943,1.570789,-1.147191,-0.000992,0.046800
1.543482,1.570788,-1.156976,-0.001035,0.047200
1.543017,1.570788,-1.166760,-0.001080,0.047600
1.542549,1.570787,-1.176543,-0.001126,0.048000
1.542076,1.570787,-1.186325,-0.001174,0.048400
1.541600,1.570786,-1.196107,-0.001223,0.048800
1.541119,1.570786,-1.205887,-0.001274,0.049200
1.540635,1.570785,-1.215666,-0.001327,0.049600
1.540147,1.570785,-1.225445,-0.001381,0.050000
1.539655,1.570784,-1.235222,-0.001437,0.050400
1.539159,1.570784,-1.244998,-0.001495,0.050800
1.538659,1.570783,-1.254773,-0.001554,0.051200
1.538155,1.570782,-1.264547,-0.001616,0.051600
1.537647,1.570782,-1.274320,-0.001680,0.052000
1.537135,1.570781,-1.284092,-0.001745,0.052400
1.536620,1.570780,-1.293863,-0.001813,0.052800
1.536100,1.570780,-1.303632,-0.001882,0.053200
1.535577,1.570779,-1.313400,-0.001954,0.053600
1.535050,1.570778,-1.323167,-0.002028,0.054000
1.534518,1.570777,-1.332933,-0.002104,0.054400
1.533983,1.570776,-1.342697,-0.002182,0.054800
1.533444,1.570775,-1.352460,-0.002263,0.055200
1.532901,1.570775,-1.362222,-0.002346,0.055600
1.532354,1.570774,-1.371982,-0.002431,0.056000
1.531804,1.570773,-1.381740,-0.002519,0.056400
1.531249,1.570772,-1.391498,-0.002610,0.056800
1.530690,1.570771,-1.401253,-0.002703,0.057200
1.530128,1.570769,-1.411008,-0.002798,0.057600
1.529562,1.570768,-1.420760,-0.002897,0.058000
1.528991,1.570767,-1.430511,-0.002998,0.058400
1.528417,1.570766,-1.440261,-0.003102,0.058800
1.527839,1.570765,-1.450009,-0.003208,0.059200
1.527257,1.570763,-1.459755,-0.003318,0.059600
1.526671,1.570762,-1.469499,-0.003431,0.060000
1.526082,1.570761,-1.479242,-0.003546,0.060400
1.525488,1.570759,-1.488982,-0.003665,0.060800
1.524890,1.570758,-1.498721,-0.003787,0.061200
1.524289,1.570756,-1.508458,-0.003912,0.061600
1.523684,1.570755,-1.518194,-0.004040,0.062000
1.523074,1.570753,-1.527927,-0.004172,0.062400
1.522461,1.570751,-1.537658,-0.004307,0.062800
1.521844,1.570749,-1.547387,-0.004445,0.063200
1.521223,1.570748,-1.557115,-0.004587,0.063600
1.520599,1.570746,-1.566840,-0.004733,0.064000
1.519970,1.570744,-1.576563,-0.004882,0.064400
1.519337,1.570742,-1.586283,-0.005035,0.064800
1.518701,1.570740,-1.596002,-0.005192,0.065200
1.518061,1.570738,-1.605718,-0.005352,0.065600
1.517416,1.570736,-1.615432,-0.005517,0.066000
1.516768,1.570733,-1.625144,-0.005686,0.066400
1.516116,1.570731,-1.634853,-0.005858,0.066800
1.515460,1.570729,-1.644560,-0.006035,0.067200
1.514801,1.570726,-1.654265,-0.006216,0.067600
1.514137,1.570724,-1.663966,-0.006401,0.068000
1.513469,1.570721,-1.673666,-0.006591,0.068400
1.512798,1.570718,-1.683363,-0.006785,0.068800
1.512123,1.570716,-1.693057,-0.006984,0.069200
1.511444,1.570713,-1.702748,-0.007187,0.069600
1.510761,1.570710,-1.712437,-0.007395,0.070000
1.510074,1.570707,-1.722123,-0.007608,0.070400
1.509383,1.570704,-1.731806,-0.007826,0.070800
1.508688,1.570701,-1.741486,-0.008048,0.071200
1.507990,1.570697,-1.751164,-0.008275,0.071600
1.507287,1.570694,-1.760838,-0.008508,0.072000
1.506581,1.570691,-1.770509,-0.008746,0.072400
1.505871,1.570687,-1.780178,-0.008989,0.072800
1.505157,1.570683,-1.789843,-0.009237,0.073200
1.504439,1.570680,-1.799505,-0.009491,0.073600
1.503717,1.570676,-1.809164,-0.009750,0.074000
1.502992,1.570672,-1.818819,-0.010015,0.074400
1.502262,1.570668,-1.828472,-0.010285,0.074800
1.501529,1.570664,-1.838121,-0.010562,0.075200
1.500792,1.570659,-1.847766,-0.010844,0.075600
1.500051,1.570655,-1.857408,-0.011132,0.076000
1.499306,1.570650,-1.867047,-0.011426,0.076400
1.498557,1.570646,-1.876682,-0.011726,0.076800
1.497804,1.570641,-1.886313,-0.012033,0.077200
1.497048,1.570636,-1.895940,-0.012346,0.077600
1.496288,1.570631,-1.905564,-0.012665,0.078000
1.495523,1.570626,-1.915184,-0.012991,0.078400
1.494755,1.570621,-1.924801,-0.013323,0.078800
1.493984,1.570615,-1.934413,-0.013662,0.079200
1.493208,1.570610,-1.944021,-0.014008,0.079600
1.492428,1.570604,-1.953626,-0.014361,0.080000
1.491645,1.570598,-1.963226,-0.014720,0.080400
1.490858,1.570592,-1.972822,-0.015087,0.080800
1.490067,1.570586,-1.982414,-0.015461,0.081200
1.489272,1.570580,-1.992002,-0.015843,0.081600
1.488473,1.570574,-2.001585,-0.016231,0.082000
1.487671,1.570567,-2.011164,-0.016628,0.082400
1.486864,1.570560,-2.020739,-0.017032,0.082800
1.486054,1.570553,-2.030309,-0.017443,0.083200
1.485240,1.570546,-2.039874,-0.017863,0.083600
1.484422,1.570539,-2.049435,-0.018290,0.084000
1.483600,1.570532,-2.058991,-0.018726,0.084400
1.482775,1.570524,-2.068542,-0.019169,0.084800
1.481946,1.570516,-2.078089,-0.019621,0.085200
1.481113,1.570508,-2.087631,-0.020081,0.085600
1.480276,1.570500,-2.097168,-0.020550,0.086000
1.479435,1.570492,-2.106699,-0.021027,0.086400
1.478590,1.570483,-2.116226,-0.021513,0.086800
1.477742,1.570475,-2.125748,-0.022008,0.087200
1.476890,1.570466,-2.135264,-0.022512,0.087600
1.476034,1.570457,-2.144775,-0.023025,0.088000
1.475174,1.570447,-2.154281,-0.023547,0.088400
1.474310,1.570438,-2.163781,-0.024078,0.088800
1.473443,1.570428,-2.173276,-0.024619,0.089200
1.472572,1.570418,-2.182765,-0.025169,0.089600
1.471697,1.570408,-2.192249,-0.025729,0.090000
1.470818,1.570398,-2.201727,-0.026299,0.090400
1.469935,1.570387,-2.211199,-0.026878,0.090800
1.469049,1.570376,-2.220666,-0.027468,0.091200
1.468159,1.570365,-2.230126,-0.028067,0.091600
1.467265,1.570354,-2.239581,-0.028677,0.092000
1.466367,1.570342,-2.249029,-0.029298,0.092400
1.465465,1.570330,-2.258472,-0.029929,0.092800
1.464560,1.570318,-2.267908,-0.030570,0.093200
1.463651,1.570306,-2.277338,-0.031222,0.093600
1.462738,1.570293,-2.286761,-0.031885,0.094000
1.461822,1.570280,-2.296179,-0.032559,0.094400
1.460901,1.570267,-2.305589,-0.033245,0.094800
1.459977,1.570254,-2.314993,-0.033941,0.095200
1.459049,1.570240,-2.324391,-0.034649,0.095600
1.458118,1.570226,-2.333782,-0.035368,0.096000
1.457182,1.570212,-2.343166,-0.036099,0.096400
1.456243,1.570197,-2.352543,-0.036842,0.096800
1.455300,1.570182,-2.361913,-0.037597,0.097200
1.454354,1.570167,-2.371276,-0.038364,0.097600
1.453403,1.570151,-2.380632,-0.039143,0.098000
1.452449,1.570136,-2.389981,-0.039935,0.098400
1.451491,1.570119,-2.399323,-0.040738,0.098800
1.450530,1.570103,-2.408657,-0.041555,0.099200
1.449564,1.570086,-2.417984,-0.042384,0.099600
1.448595,1.570069,-2.427303,-0.043226,0.100000
1.447623,1.570052,-2.436615,-0.044081,0.100400
1.446646,1.570034,-2.445919,-0.044950,0.100800
1.445666,1.570016,-2.455216,-0.045831,0.101200
1.444682,1.569997,-2.464505,-0.046726,0.101600
1.443694,1.569978,-2.473785,-0.047635,0.102000
1.442703,1.569959,-2.483058,-0.048557,0.102400
1.441708,1.569939,-2.492323,-0.049493,0.102800
1.440709,1.569919,-2.501579,-0.050444,0.103200
1.439707,1.569899,-2.510827,-0.051408,0.103600
1.438700,1.569878,-2.520067,-0.052387,0.104000
1.437690,1.569857,-2.529299,-0.053380,0.104400
1.436677,1.569836,-2.538522,-0.054387,0.104800
1.435660,1.569814,-2.547737,-0.055410,0.105200
1.434639,1.569791,-2.556942,-0.056447,0.105600
1.433614,1.569769,-2.566139,-0.057499,0.106000
1.432586,1.569745,-2.575328,-0.058567,0.106400
1.431554,1.569722,-2.584507,-0.059650,0.106800
1.430518,1.569698,-2.593678,-0.060748,0.107200
1.429479,1.569673,-2.602839,-0.061862,0.107600
1.428436,1.569648,-2.611991,-0.062992,0.108000
1.427389,1.569623,-2.621134,-0.064137,0.108400
1.426339,1.569597,-2.630267,-0.065299,0.108800
1.425285,1.569570,-2.639391,-0.066477,0.109200
1.424227,1.569544,-2.648506,-0.067671,0.109600
1.423166,1.569516,-2.657611,-0.068882,0.110000
1.422101,1.569489,-2.666706,-0.070110,0.110400
1.421033,1.569460,-2.675791,-0.071354,0.110800
1.419961,1.569431,-2.684867,-0.072615,0.111200
1.418885,1.569402,-2.693932,-0.073894,0.111600
1.417806,1.569372,-2.702988,-0.075190,0.112000
1.416723,1.569342,-2.712033,-0.076503,0.112400
1.415636,1.569311,-2.721068,-0.077834,0.112800
1.414546,1.569280,-2.730093,-0.079183,0.113200
1.413452,1.569248,-2.739108,-0.080549,0.113600
1.412354,1.569215,-2.748111,-0.081934,0.114000
1.411253,1.569182,-2.757105,-0.083337,0.114400
1.410149,1.569149,-2.766087,-0.084758,0.114800
1.409041,1.569114,-2.775059,-0.086198,0.115200
1.407929,1.569080,-2.784020,-0.087657,0.115600
1.406813,1.569044,-2.792970,-0.089135,0.116000
1.405694,1.569008,-2.801909,-0.090631,0.116400
1.404572,1.568972,-2.810836,-0.092147,0.116800
1.403446,1.568935,-2.819753,-0.093682,0.117200
1.402316,1.568897,-2.828658,-0.095237,0.117600
1.401183,1.568858,-2.837551,-0.096811,0.118000
1.400046,1.568819,-2.846434,-0.098405,0.118400
1.398906,1.568780,-2.855304,-0.100019,0.118800
1.397762,1.568739,-2.864163,-0.101654,0.119200
1.396614,1.568698,-2.873010,-0.103308,0.119600
1.395463,1.568657,-2.881845,-0.104983,0.120000
1.394309,1.568614,-2.890668,-0.106679,0.120400
1.393151,1.568571,-2.899479,-0.108396,0.120800
1.391989,1.568528,-2.908278,-0.110133,0.121200
1.390824,1.568483,-2.917064,-0.111892,0.121600
1.389656,1.568438,-2.925839,-0.113672,0.122000
1.388484,1.568392,-2.934600,-0.115474,0.122400
1.387308,1.568346,-2.943350,-0.117297,0.122800
1.386129,1.568298,-2.952086,-0.119142,0.123200
1.384946,1.568250,-2.960810,-0.121008,0.123600
1.383760,1.568202,-2.969521,-0.122897,0.124000
1.382571,1.568152,-2.978219,-0.124808,0.124400
1.381378,1.568102,-2.986904,-0.126742,0.124800
1.380181,1.568051,-2.995575,-0.128698,0.125200
1.378981,1.567999,-3.004234,-0.130677,0.125600
1.377778,1.567946,-3.012879,-0.132679,0.126000
1.376571,1.567893,-3.021511,-0.134704,0.126400
1.375361,1.567838,-3.030129,-0.136753,0.126800
1.374147,1.567783,-3.038734,-0.138824,0.127200
1.372930,1.567727,-3.047325,-0.140920,0.127600
1.371709,1.567671,-3.055903,-0.143039,0.128000
1.370485,1.567613,-3.064466,-0.145182,0.128400
1.369257,1.567554,-3.073015,-0.147349,0.128800
1.368026,1.567495,-3.081551,-0.149540,0.129200
1.366792,1.567435,-3.090072,-0.151756,0.129600
1.365554,1.567374,-3.098579,-0.153996,0.130000
1.364313,1.567312,-3.107071,-0.156261,0.130400
1.363069,1.567249,-3.115549,-0.158550,0.130800
1.361821,1.567185,-3.124013,-0.160865,0.131200
1.360570,1.567120,-3.132462,-0.163205,0.131600
1.359315,1.567054,-3.140896,-0.165571,0.132000
1.358057,1.566987,-3.149315,-0.167962,0.132400
1.356795,1.566920,-3.157720,-0.170379,0.132800
1.355531,1.566851,-3.166109,-0.172821,0.133200
1.354262,1.566782,-3.174483,-0.175290,0.133600
1.352991,1.566711,-3.182843,-0.177785,0.134000
1.351716,1.566639,-3.191186,-0.180306,0.134400
1.350438,1.566567,-3.199515,-0.182853,0.134800
1.349157,1.566493,-3.207828,-0.185428,0.135200
1.347872,1.566418,-3.216125,-0.188029,0.135600
1.346584,1.566343,-3.224407,-0.190657,0.136000
1.345292,1.566266,-3.232673,-0.193312,0.136400
1.343998,1.566188,-3.240923,-0.195995,0.136800
1.342700,1.566109,-3.249157,-0.198705,0.137200
1.341398,1.566029,-3.257375,-0.201442,0.137600
1.340094,1.565948,-3.265577,-0.204208,0.138000
1.338786,1.565866,-3.273762,-0.207001,0.138400
1.337475,1.565782,-3.281932,-0.209823,0.138800
1.336160,1.565698,-3.290085,-0.212672,0.139200
1.334843,1.565612,-3.298221,-0.215551,0.139600
1.333522,1.565525,-3.306341,-0.218457,0.140000
1.332198,1.565437,-3.314444,-0.221393,0.140400
1.330870,1.565348,-3.322531,-0.224357,0.140800
1.329539,1.565258,-3.330600,-0.227350,0.141200
1.328206,1.565166,-3.338653,-0.230373,0.141600
1.326869,1.565074,-3.346688,-0.233425,0.142000
1.325528,1.564980,-3.354707,-0.236506,0.142400
1.324185,1.564884,-3.362708,-0.239617,0.142800
1.322838,1.564788,-3.370692,-0.242758,0.143200
1.321488,1.564690,-3.378658,-0.245929,0.143600
1.320135,1.564591,-3.386607,-0.249130,0.144000
1.318779,1.564491,-3.394539,-0.252361,0.144400
1.317420,1.564389,-3.402453,-0.255623,0.144800
1.316057,1.564286,-3.410349,-0.258915,0.145200
1.314691,1.564182,-3.418227,-0.262237,0.145600
1.313322,1.564076,-3.426087,-0.265591,0.146000
1.311950,1.563970,-3.433929,-0.268976,0.146400
1.310575,1.563861,-3.441753,-0.272392,0.146800
1.309197,1.563752,-3.449559,-0.275839,0.147200
1.307816,1.563641,-3.457347,-0.279317,0.147600
1.306431,1.563528,-3.465116,-0.282827,0.148000
1.305044,1.563414,-3.472867,-0.286369,0.148400
1.303653,1.563299,-3.480600,-0.289943,0.148800
1.302259,1.563182,-3.488313,-0.293548,0.149200
1.300862,1.563064,-3.496008,-0.297186,0.149600
1.299462,1.562945,-3.503685,-0.300856,0.150000
1.298059,1.562824,-3.511342,-0.304559,0.150400
1.296653,1.562701,-3.518980,-0.308294,0.150800
1.295244,1.562577,-3.526600,-0.312062,0.151200
1.293832,1.562451,-3.534200,-0.315863,0.151600
1.292417,1.562324,-3.541781,-0.319696,0.152000
1.290999,1.562196,-3.549343,-0.323563,0.152400
1.289577,1.562065,-3.556885,-0.327463,0.152800
1.288153,1.561934,-3.564408,-0.331397,0.153200
1.286726,1.561800,-3.571912,-0.335364,0.153600
1.285295,1.561665,-3.579396,-0.339364,0.154000
1.283862,1.561529,-3.586860,-0.343399,0.154400
1.282426,1.561391,-3.594304,-0.347467,0.154800
1.280987,1.561251,-3.601729,-0.351570,0.155200
1.279545,1.561109,-3.609134,-0.355706,0.155600
1.278099,1.560966,-3.616519,-0.359877,0.156000
1.276651,1.560821,-3.623883,-0.364082,0.156400
1.275200,1.560675,-3.631228,-0.368322,0.156800
1.273746,1.560527,-3.638552,-0.372597,0.157200
1.272290,1.560377,-3.645856,-0.376906,0.157600
1.270830,1.560225,-3.653140,-0.381251,0.158000
1.269367,1.560072,-3.660403,-0.385630,0.158400
1.267901,1.559917,-3.667645,-0.390045,0.158800
1.266433,1.559760,-3.674868,-0.394495,0.159200
1.264962,1.559601,-3.682069,-0.398980,0.159600
1.263487,1.559441,-3.689250,-0.403501,0.160000
1.262010,1.559278,-3.696409,-0.408057,0.160400
1.260530,1.559114,-3.703548,-0.412650,0.160800
1.259047,1.558948,-3.710666,-0.417278,0.161200
1.257562,1.558780,-3.717763,-0.421942,0.161600
1.256073,1.558611,-3.724839,-0.426642,0.162000
1.254582,1.558439,-3.731894,-0.431379,0.162400
1.253088,1.558266,-3.738927,-0.436152,0.162800
1.251591,1.558090,-3.745939,-0.440961,0.163200
1.250091,1.557913,-3.752930,-0.445807,0.163600
1.248588,1.557733,-3.759899,-0.450690,0.164000
1.247083,1.557552,-3.766847,-0.455609,0.164400
1.245575,1.557369,-3.773773,-0.460565,0.164800
1.244064,1.557184,-3.780677,-0.465559,0.165200
1.242550,1.556997,-3.787560,-0.470589,0.165600
1.241034,1.556807,-3.794421,-0.475657,0.166000
1.239515,1.556616,-3.801260,-0.480761,0.166400
1.237993,1.556423,-3.808077,-0.485904,0.166800
1.236468,1.556227,-3.814872,-0.491083,0.167200
1.234941,1.556030,-3.821646,-0.496301,0.167600
1.233411,1.555830,-3.828396,-0.501556,0.168000
1.231878,1.555629,-3.835125,-0.506849,0.168400
1.230343,1.555425,-3.841832,-0.512179,0.168800
1.228805,1.555219,-3.848516,-0.517548,0.169200
1.227264,1.555011,-3.855178,-0.522955,0.169600
1.225721,1.554800,-3.861817,-0.528400,0.170000
1.224175,1.554588,-3.868434,-0.533883,0.170400
1.222626,1.554373,-3.875029,-0.539405,0.170800
1.221075,1.554156,-3.881601,-0.544965,0.171200
1.219521,1.553937,-3.888150,-0.550563,0.171600
1.217964,1.553716,-3.894676,-0.556200,0.172000
1.216405,1.553492,-3.901180,-0.561876,0.172400
1.214843,1.553266,-3.907661,-0.567591,0.172800
1.213279,1.553038,-3.914118,-0.573344,0.173200
1.211712,1.552808,-3.920553,-0.579136,0.173600
1.210142,1.552575,-3.926965,-0.584968,0.174000
1.208570,1.552340,-3.933354,-0.590838,0.174400
1.206996,1.552102,-3.939719,-0.596748,0.174800
1.205418,1.551862,-3.946062,-0.602697,0.175200
1.203839,1.551620,-3.952381,-0.608685,0.175600
1.202257,1.551375,-3.958677,-0.614712,0.176000
1.200672,1.551128,-3.964949,-0.620779,0.176400
1.199085,1.550879,-3.971199,-0.626886,0.176800
1.197495,1.550627,-3.977424,-0.633032,0.177200
1.195903,1.550372,-3.983626,-0.639218,0.177600
1.194308,1.550115,-3.989805,-0.645443,0.178000
1.192711,1.549856,-3.995960,-0.651709,0.178400
1.191111,1.549594,-4.002091,-0.658014,0.178800
1.189509,1.549330,-4.008199,-0.664359,0.179200
1.187905,1.549063,-4.014282,-0.670745,0.179600
1.186298,1.548793,-4.020342,-0.677170,0.180000
1.184688,1.548521,-4.026378,-0.683635,0.180400
1.183077,1.548246,-4.032390,-0.690141,0.180800
1.181462,1.547969,-4.038379,-0.696686,0.181200
1.179846,1.547689,-4.044343,-0.703273,0.181600
1.178227,1.547406,-4.050283,-0.709899,0.182000
1.176606,1.547121,-4.056199,-0.716566,0.182400
1.174982,1.546833,-4.062090,-0.723273,0.182800
1.173356,1.546542,-4.067958,-0.730021,0.183200
1.171728,1.546249,-4.073801,-0.736809,0.183600
1.170097,1.545953,-4.079620,-0.743638,0.184000
1.168464,1.545654,-4.085415,-0.750508,0.184400
1.166829,1.545352,-4.091185,-0.757418,0.184800
1.165191,1.545048,-4.096931,-0.764369,0.185200
1.163551,1.544741,-4.102652,-0.771361,0.185600
1.161909,1.544431,-4.108349,-0.778393,0.186000
1.160264,1.544118,-4.114021,-0.785467,0.186400
1.158618,1.543803,-4.119668,-0.792581,0.186800
1.156969,1.543484,-4.125291,-0.799736,0.187200
1.155318,1.543163,-4.130889,-0.806933,0.187600
1.153664,1.542838,-4.136463,-0.814170,0.188000
1.152008,1.542511,-4.142011,-0.821449,0.188400
1.150350,1.542181,-4.147535,-0.828768,0.188800
1.148690,1.541848,-4.153034,-0.836129,0.189200
1.147028,1.541512,-4.158508,-0.843530,0.189600
1.145364,1.541174,-4.163956,-0.850973,0.190000
1.143697,1.540832,-4.169380,-0.858458,0.190400
1.142028,1.540487,-4.174779,-0.865983,0.190800
1.140357,1.540139,-4.180153,-0.873550,0.191200
1.138684,1.539788,-4.185502,-0.881158,0.191600
1.137009,1.539434,-4.190825,-0.888807,0.192000
1.135331,1.539077,-4.196123,-0.896498,0.192400
1.133652,1.538717,-4.201397,-0.904230,0.192800
1.131970,1.538353,-4.206644,-0.912003,0.193200
1.130286,1.537987,-4.211867,-0.919818,0.193600
1.128601,1.537618,-4.217064,-0.927674,0.194000
1.126913,1.537245,-4.222235,-0.935572,0.194400
1.125223,1.536869,-4.227382,-0.943511,0.194800
1.123531,1.536490,-4.232502,-0.951492,0.195200
1.121837,1.536108,-4.237598,-0.959514,0.195600
1.120141,1.535723,-4.242667,-0.967577,0.196000
1.118443,1.535334,-4.247711,-0.975682,0.196400
1.116743,1.534942,-4.252730,-0.983829,0.196800
1.115041,1.534547,-4.257723,-0.992017,0.197200
1.113336,1.534148,-4.262690,-1.000247,0.197600
1.111630,1.533747,-4.267631,-1.008518,0.198000
1.109922,1.533342,-4.272547,-1.016831,0.198400
1.108212,1.532933,-4.277436,-1.025185,0.198800
1.106500,1.532521,-4.282300,-1.033581,0.199200
1.104787,1.532106,-4.287138,-1.042019,0.199600
1.103071,1.531688,-4.291950,-1.050498,0.200000
1.101353,1.531266,-4.296737,-1.059018,0.200400
1.099633,1.530841,-4.301497,-1.067581,0.200800
1.097912,1.530412,-4.306231,-1.076184,0.201200
1.096188,1.529980,-4.310939,-1.084830,0.201600
1.094463,1.529544,-4.315621,-1.093517,0.202000
1.092736,1.529105,-4.320277,-1.102245,0.202400
1.091007,1.528662,-4.324907,-1.111015,0.202800
1.089276,1.528216,-4.329510,-1.119827,0.203200
1.087543,1.527766,-4.334088,-1.128680,0.203600
1.085809,1.527313,-4.338639,-1.137574,0.204000
1.084072,1.526856,-4.343163,-1.146510,0.204400
1.082334,1.526396,-4.347662,-1.155488,0.204800
1.080594,1.525932,-4.352134,-1.164507,0.205200
1.078852,1.525464,-4.356580,-1.173567,0.205600
1.077109,1.524993,-4.360999,-1.182669,0.206000
1.075364,1.524518,-4.365392,-1.191813,0.206400
