theta1,theta2,omega1,omega2,t
-0.097541,-16.676239,-1.646852,-9.109406,10.200000
-0.123412,-16.858682,-0.927221,-9.145486,10.220000
-0.134126,-17.042606,-0.131608,-9.264463,10.240000
-0.128138,-17.230134,0.745392,-9.515553,10.260000
-0.103598,-17.424573,1.730655,-9.970330,10.280000
-0.057787,-17.631049,2.887174,-10.744255,10.300000
0.013823,-17.857760,4.337042,-12.036770,10.320000
0.118775,-18.117892,6.235939,-14.121134,10.340000
0.263742,-18.425365,8.075967,-16.443253,10.360000
0.423102,-18.753455,7.365411,-15.775199,10.380000
0.547529,-19.044892,5.052652,-13.400299,10.400000
0.627743,-19.295057,3.043781,-11.761038,10.420000
0.671688,-19.520011,1.396566,-10.825547,10.440000
0.684943,-19.730805,-0.045753,-10.304646,10.460000
0.670665,-19.933646,-1.364345,-10.003937,10.480000
0.631057,-20.131529,-2.578257,-9.789639,10.500000
0.568353,-20.325124,-3.668828,-9.560346,10.520000
0.485368,-20.513328,-4.599964,-9.240068,10.540000
0.385660,-20.693791,-5.336041,-8.780937,10.560000
0.273380,-20.863514,-5.855035,-8.165502,10.580000
0.152931,-21.019428,-6.154042,-7.403553,10.600000
0.028591,-21.158870,-6.247770,-6.524283,10.620000
-0.095790,-21.279881,-6.163413,-5.567459,10.640000
-0.216984,-21.381339,-5.935046,-4.576149,10.660000
-0.332473,-21.462972,-5.598896,-3.591380,10.680000
-0.440453,-21.525274,-5.189582,-2.648177,10.700000
-0.539772,-21.569355,-4.737272,-1.772833,10.720000
-0.629820,-21.596751,-4.265929,-0.981678,10.740000
-0.710399,-21.609231,-3.792807,-0.281481,10.760000
-0.781596,-21.608611,-3.329015,0.328869,10.780000
-0.843664,-21.596631,-2.880771,0.856097,10.800000
-0.896949,-21.574855,-2.450868,1.310332,10.820000
-0.941827,-21.544626,-2.040031,1.703347,10.840000
-0.978676,-21.507047,-1.648014,2.047367,10.860000
-1.007870,-21.462978,-1.274392,2.354355,10.880000
-1.029774,-21.413044,-0.919100,2.635669,10.900000
-1.044760,-21.357651,-0.582778,2.901940,10.920000
-1.053221,-21.297000,-0.266973,3.163055,10.940000
-1.055592,-21.231102,0.025757,3.428199,10.960000
-1.052369,-21.159789,0.291808,3.705903,10.980000
-1.044129,-21.082729,0.526560,4.004105,11.000000
-1.031552,-20.999438,0.724454,4.330212,11.020000
-1.015438,-20.909288,0.879168,4.691181,11.040000
-0.996718,-20.811514,0.983933,5.093598,11.060000
-0.976458,-20.705226,1.032150,5.543607,11.080000
-0.955845,-20.589418,1.018674,6.046317,11.100000
-0.936132,-20.463007,0.942566,6.603659,11.120000
-0.918504,-20.324949,0.813013,7.208419,11.140000
-0.903772,-20.174542,0.660982,7.830590,11.160000
-0.891762,-20.012093,0.556251,8.395201,11.180000
-0.880450,-19.839982,0.611876,8.772695,11.200000
-0.865471,-19.663327,0.934723,8.834800,11.220000
-0.841155,-19.488887,1.537833,8.558611,11.240000
-0.802662,-19.322674,2.334072,8.029482,11.260000
-0.747225,-19.168757,3.216633,7.340986,11.280000
-0.673932,-19.029769,4.110287,6.540966,11.300000
-0.583028,-18.907768,4.972700,5.643349,11.320000
-0.475378,-18.804650,5.782399,4.654230,11.340000
-0.352158,-18.722096,6.528166,3.592114,11.360000
-0.214761,-18.661142,7.196621,2.506065,11.380000
-0.065035,-18.621346,7.751825,1.499387,11.400000
0.094026,-18.599466,8.112833,0.749056,11.420000
0.257436,-18.588261,8.171245,0.459864,11.440000
0.418527,-18.577401,7.884667,0.708421,11.460000
0.571041,-18.557231,7.333487,1.355795,11.480000
0.710930,-18.522004,6.640153,2.180300,11.500000
0.836255,-18.469940,5.886123,3.019934,11.520000
0.946215,-18.401663,5.107157,3.793296,11.540000
1.040464,-18.318857,4.316468,4.470552,11.560000
1.118841,-18.223506,3.520913,5.048564,11.580000
1.181318,-18.117517,2.728107,5.536309,11.600000
1.228058,-18.002578,1.949600,5.945061,11.620000
1.259517,-17.880207,1.203795,6.279179,11.640000
1.276616,-17.751981,0.519278,6.527009,11.660000
1.280952,-17.619906,-0.065878,6.657873,11.680000
1.274880,-17.486686,-0.517520,6.637225,11.700000
1.261197,-17.355488,-0.829298,6.458157,11.720000
1.242443,-17.229188,-1.031827,6.155914,11.740000
1.220329,-17.109703,-1.173413,5.785605,11.760000
1.195631,-16.997910,-1.295759,5.392528,11.780000
1.168449,-16.893983,-1.424983,5.001584,11.800000
1.138496,-16.797775,-1.574323,4.621084,11.820000
1.105304,-16.709080,-1.749407,4.249382,11.840000
1.068334,-16.627786,-1.952206,3.879561,11.860000
1.027027,-16.553949,-2.183308,3.501937,11.880000
0.980811,-16.487836,-2.443026,3.105191,11.900000
0.929112,-16.429952,-2.731815,2.676824,11.920000
0.871341,-16.381063,-3.050239,2.203410,11.940000
0.806903,-16.342209,-3.398569,1.670947,11.960000
0.735204,-16.314712,-3.776004,1.065577,11.980000
0.655688,-16.300156,-4.179482,0.374921,12.000000
0.567895,-16.300344,-4.602097,-0.409826,12.020000
0.471558,-16.317195,-5.031278,-1.291092,12.040000
0.366730,-16.352588,-5.447170,-2.261874,12.060000
0.253943,-16.408145,-5.821853,-3.303335,12.080000
0.134364,-16.484987,-6.120063,-4.384150,12.100000
0.009917,-16.583495,-6.301729,-5.462307,12.120000
-0.116655,-16.703138,-6.326129,-6.489340,12.140000
-0.241835,-16.842400,-6.157185,-7.416436,12.160000
-0.361478,-16.998847,-5.769466,-8.202076,12.180000
-0.471089,-17.169363,-5.154116,-8.821002,12.200000
-0.566195,-17.350565,-4.322631,-9.273223,12.220000
-0.642750,-17.539379,-3.305125,-9.589949,12.240000
-0.697422,-17.733669,-2.140801,-9.833774,12.260000
-0.727623,-17.932837,-0.861775,-10.094874,12.280000
-0.731178,-18.138351,0.526398,-10.490831,12.300000
-0.705574,-18.354410,2.066693,-11.181461,12.320000
-0.646748,-18.589127,3.874650,-12.405040,12.340000
-0.547785,-18.856122,6.082668,-14.430469,12.360000
-0.404706,-19.167277,7.969081,-16.414654,12.380000
-0.248862,-19.489097,7.180137,-15.251118,12.400000
-0.125167,-19.769595,5.199662,-12.862125,12.420000
-0.038007,-20.008968,3.592717,-11.206881,12.440000
0.021019,-20.222112,2.358553,-10.191670,12.460000
0.057815,-20.419249,1.349713,-9.574039,12.480000
0.075909,-20.606725,0.477992,-9.207026,12.500000
0.077549,-20.788616,-0.300452,-9.004400,12.520000
0.064392,-20.967624,-1.003246,-8.911026,12.540000
0.037909,-21.145525,-1.632341,-8.888297,12.560000
-0.000365,-21.323435,-2.180723,-8.907899,12.580000
-0.048708,-21.501985,-2.637398,-8.949557,12.600000
-0.105173,-21.681473,-2.991010,-8.999932,12.620000
-0.167595,-21.861985,-3.231609,-9.050768,12.640000
-0.233625,-22.043464,-3.350359,-9.095521,12.660000
-0.300736,-22.225708,-3.338109,-9.125393,12.680000
-0.366209,-22.408294,-3.184934,-9.127213,12.700000
-0.427139,-22.590508,-2.882840,-9.085963,12.720000
-0.480526,-22.771380,-2.431734,-8.992524,12.740000
-0.523500,-22.949895,-1.845055,-8.852857,12.760000
-0.553601,-23.125349,-1.149742,-8.692159,12.780000
-0.568985,-23.297708,-0.378648,-8.550936,12.800000
-0.568428,-23.467833,0.440828,-8.476877,12.820000
-0.551115,-23.637560,1.296577,-8.519637,12.840000
-0.516264,-23.809753,2.198478,-8.733449,12.860000
-0.462620,-23.988503,3.185347,-9.190157,12.880000
-0.387756,-24.179734,4.339315,-10.007713,12.900000
-0.286927,-24.392617,5.816484,-11.404367,12.920000
-0.151332,-24.642122,7.848541,-13.722714,12.940000
0.028737,-24.945525,9.970301,-16.411628,12.960000
0.225854,-25.271374,9.185677,-15.470329,12.980000
0.385664,-25.552257,6.814945,-12.690711,13.000000
0.502395,-25.785925,4.955769,-10.841968,13.020000
0.586841,-25.991150,3.542975,-9.783009,13.040000
0.645624,-26.180417,2.361668,-9.207188,13.060000
0.682029,-26.361484,1.291107,-8.941733,13.080000
0.697607,-26.539474,0.272895,-8.885852,13.100000
0.693160,-26.717835,-0.711951,-8.968047,13.120000
0.669408,-26.898703,-1.654151,-9.126694,13.140000
0.627467,-27.083033,-2.525255,-9.305489,13.160000
0.569113,-27.270748,-3.289560,-9.458908,13.180000
0.496798,-27.461041,-3.917490,-9.561145,13.200000
0.413423,-27.652834,-4.394632,-9.610227,13.220000
0.322014,-27.845205,-4.721928,-9.622701,13.240000
0.225483,-28.037654,-4.908586,-9.621754,13.260000
0.126548,-28.230109,-4.963328,-9.625437,13.280000
0.027810,-28.422746,-4.888711,-9.639723,13.300000
-0.068110,-28.615724,-4.680275,-9.657584,13.320000
-0.158456,-28.808969,-4.330142,-9.663418,13.340000
-0.240336,-29.002073,-3.833477,-9.641448,13.360000
-0.310845,-29.194395,-3.194899,-9.585479,13.380000
-0.367294,-29.385330,-2.431092,-9.506156,13.400000
-0.407420,-29.574675,-1.567177,-9.432681,13.420000
-0.429479,-29.762970,-0.627741,-9.409676,13.440000
-0.432119,-29.951771,0.374179,-9.493820,13.460000
-0.414041,-30.143903,1.448017,-9.756373,13.480000
-0.373434,-30.343867,2.638605,-10.298067,13.500000
-0.307065,-30.558756,4.048004,-11.285417,13.520000
-0.208824,-30.800136,5.863362,-13.006263,13.540000
-0.068911,-31.085630,8.157660,-15.637874,13.560000
0.109143,-31.417033,9.128150,-16.871377,13.580000
0.273699,-31.733012,7.080784,-14.459279,13.600000
0.392532,-31.998020,4.892202,-12.210207,13.620000
0.472852,-32.227689,3.209165,-10.884842,13.640000
0.522893,-32.437332,1.830908,-10.156020,13.660000
0.547110,-32.636303,0.609353,-9.787941,13.680000
0.547832,-32.830313,-0.525464,-9.641347,13.700000
0.526522,-33.022799,-1.594448,-9.622036,13.720000
0.484556,-33.215549,-2.587565,-9.656610,13.740000
0.423705,-33.409027,-3.477800,-9.686526,13.760000
0.346334,-33.602703,-4.235063,-9.671481,13.780000
0.255334,-33.795464,-4.838388,-9.594103,13.800000
0.153865,-33.986082,-5.282408,-9.459726,13.820000
0.045040,-34.173614,-5.576490,-9.289819,13.840000
-0.068317,-34.357625,-5.738955,-9.112369,13.860000
-0.183779,-34.538234,-5.790385,-8.953496,13.880000
-0.299312,-34.716018,-5.748580,-8.832274,13.900000
-0.413183,-34.891843,-5.625608,-8.758313,13.920000
-0.523830,-35.066663,-5.426289,-8.730747,13.940000
-0.629708,-35.241306,-5.147594,-8.737769,13.960000
-0.729137,-35.416257,-4.779202,-8.757067,13.980000
-0.820179,-35.591471,-4.306263,-8.758642,14.000000
-0.900599,-35.766278,-3.715373,-8.711871,14.020000
-0.967979,-35.939483,-3.002917,-8.596686,14.040000
-1.019986,-36.109692,-2.181695,-8.414632,14.060000
-1.054710,-36.275799,-1.280413,-8.192998,14.080000
-1.070906,-36.437459,-0.334509,-7.978918,14.100000
-1.067991,-36.595377,0.627016,-7.828096,14.120000
-1.045805,-36.751378,1.592439,-7.796701,14.140000
-1.004194,-36.908420,2.573876,-7.942253,14.160000
-0.942475,-37.070710,3.613156,-8.335810,14.180000
-0.858740,-37.244223,4.794510,-9.089133,14.200000
-0.748750,-37.437973,6.272487,-10.404448,14.220000
-0.604296,-37.666280,8.273672,-12.591648,14.240000
-0.415852,-37.945507,10.419804,-15.155596,14.260000
-0.206444,-38.247721,10.000847,-14.376522,14.280000
-0.026574,-38.506674,7.992253,-11.541652,14.300000
0.117116,-38.715045,6.479781,-9.440842,14.320000
0.235925,-38.888899,5.465975,-8.033291,14.340000
0.337727,-39.039038,4.752599,-7.031804,14.360000
0.427223,-39.171749,4.220739,-6.270629,14.380000
0.507309,-39.290866,3.802777,-5.661806,14.400000
0.579808,-39.398922,3.456277,-5.159111,14.420000
0.645831,-39.497786,3.150652,-4.740422,14.440000
0.705940,-39.589048,2.861108,-4.398368,14.460000
0.760243,-39.674235,2.567101,-4.133359,14.480000
0.808492,-39.754906,2.253679,-3.946755,14.500000
0.850211,-39.832606,1.913661,-3.835071,14.520000
0.884867,-39.908739,1.548143,-3.787682,14.540000
0.912013,-39.984439,1.164208,-3.789117,14.560000
0.931374,-40.060524,0.771055,-3.823878,14.580000
0.942849,-40.137538,0.376766,-3.880465,14.600000
0.946475,-40.215847,-0.013061,-3.952869,14.620000
0.942379,-40.295749,-0.395083,-4.039931,14.640000
0.930737,-40.377556,-0.767246,-4.143788,14.660000
0.911766,-40.461639,-1.127757,-4.268318,14.680000
0.885720,-40.548456,-1.474277,-4.417942,14.700000
0.852911,-40.638551,-1.803358,-4.596777,14.720000
0.813734,-40.732543,-2.110074,-4.808026,14.740000
0.768701,-40.831101,-2.387789,-5.053512,14.760000
0.718472,-40.934913,-2.628045,-5.333316,14.780000
0.663897,-41.044650,-2.820599,-5.645557,14.800000
0.606045,-41.160926,-2.953663,-5.986391,14.820000
0.546233,-41.284260,-3.014411,-6.350377,14.840000
0.486038,-41.415054,-2.989762,-6.731349,14.860000
0.427295,-41.553591,-2.867365,-7.123915,14.880000
0.372067,-41.700070,-2.636552,-7.525625,14.900000
0.322613,-41.854696,-2.288828,-7.939759,14.920000
0.281340,-42.017822,-1.817301,-8.378708,14.940000
0.250796,-42.190175,-1.214392,-8.868220,14.960000
0.233724,-42.373180,-0.467090,-9.453519,14.980000
0.233244,-42.569439,0.450799,-10.209231,15.000000
0.253208,-42.783455,1.587145,-11.253091,15.020000
0.298561,-43.022494,2.992395,-12.731319,15.040000
0.373738,-43.295154,4.478068,-14.518575,15.060000
0.470290,-43.595795,4.861495,-15.192613,15.080000
0.554916,-43.888023,3.403562,-13.830858,15.100000
0.603840,-44.147784,1.501319,-12.201073,15.120000
0.616444,-44.379040,-0.199735,-10.991149,15.140000
0.597371,-44.589429,-1.672939,-10.081665,15.160000
0.550820,-44.783082,-2.950821,-9.290978,15.180000
0.480601,-44.960967,-4.038659,-8.487329,15.200000
0.390618,-45.121929,-4.925104,-7.588764,15.220000
0.285009,-45.263622,-5.600707,-6.557627,15.240000
0.167967,-45.383345,-6.070838,-5.394520,15.260000
0.043386,-45.478709,-6.360272,-4.128062,15.280000
-0.085512,-45.548060,-6.510343,-2.800602,15.300000
-0.216438,-45.590604,-6.571968,-1.453241,15.320000
-0.348157,-45.606250,-6.598447,-0.113999,15.340000
-0.480482,-45.595280,-6.640655,1.208630,15.360000
-0.614196,-45.557946,-6.744367,2.525574,15.380000
-0.750905,-45.494165,-6.944003,3.855349,15.400000
-0.892582,-45.403748,-7.232482,5.176210,15.420000
-1.039903,-45.288416,-7.465221,6.288075,15.440000
-1.188401,-45.156882,-7.288632,6.715597,15.460000
-1.327486,-45.025799,-6.547393,6.284350,15.480000
-1.448807,-44.907695,-5.578023,5.517711,15.500000
-1.551022,-44.804355,-4.661350,4.847246,15.520000
-1.636021,-44.712442,-3.856056,4.377321,15.540000
-1.705856,-44.628051,-3.139529,4.088829,15.560000
-1.761973,-44.547940,-2.479027,3.943077,15.580000
-1.805210,-44.469607,-1.847702,3.905920,15.600000
-1.835942,-44.391165,-1.225774,3.949663,15.620000
-1.854209,-44.311238,-0.599338,4.050787,15.640000
-1.859824,-44.228897,0.040565,4.187473,15.660000
-1.852466,-44.143649,0.698281,4.337632,15.680000
-1.831775,-44.055459,1.373485,4.477516,15.700000
-1.797444,-43.964790,2.061016,4.580995,15.720000
-1.749317,-43.872651,2.750979,4.619660,15.740000
-1.687480,-43.780634,3.429440,4.563894,15.760000
-1.612325,-43.690918,4.080025,4.384954,15.780000
-1.524575,-43.606226,4.686491,4.057843,15.800000
-1.425247,-43.529716,5.236164,3.564406,15.820000
-1.315545,-43.464821,5.723801,2.895688,15.840000
-1.196673,-43.415056,6.155291,2.052237,15.860000
-1.069580,-43.383851,6.550626,1.040901,15.880000
-0.934652,-43.374501,6.946241,-0.133066,15.900000
-0.791362,-43.390314,7.398175,-1.479408,15.920000
-0.637810,-43.435107,7.989339,-3.042733,15.940000
-0.470055,-43.514142,8.842962,-4.926953,15.960000
-0.281307,-43.635317,10.107493,-7.270648,15.980000
-0.063872,-43.806261,11.581329,-9.704355,16.000000
0.172123,-44.007637,11.659991,-9.876548,16.020000
0.391305,-44.183500,10.174141,-7.550610,16.040000
0.580534,-44.310384,8.823353,-5.218466,16.060000
0.747105,-44.395568,7.893536,-3.372325,16.080000
0.898110,-44.447602,7.241746,-1.878495,16.100000
1.037785,-44.472276,6.743572,-0.622713,16.120000
1.168326,-44.473719,6.317610,0.450326,16.140000
1.290611,-44.455345,5.910756,1.360547,16.160000
1.404653,-44.420357,5.489089,2.111609,16.180000
1.509944,-44.371945,5.033377,2.703128,16.200000
1.605709,-44.313281,4.536176,3.137667,16.220000
1.691123,-44.247430,3.999043,3.423738,16.240000
1.765454,-44.177225,3.429586,3.575994,16.260000
1.828162,-44.105154,2.838599,3.613825,16.280000
1.878932,-44.033288,2.237614,3.559360,16.300000
1.917671,-43.963242,1.637088,3.435556,16.320000
1.944474,-43.896179,1.045260,3.264727,16.340000
1.959576,-43.832827,0.467602,3.067636,16.360000
1.963291,-43.773522,-0.093267,2.863139,16.380000
1.955958,-43.718237,-0.637403,2.668271,16.400000
1.937891,-43.666622,-1.167256,2.498661,16.420000
1.909333,-43.618023,-1.687447,2.369173,16.440000
1.870413,-43.571489,-2.204735,2.294739,16.460000
1.821102,-43.525760,-2.728305,2.291411,16.480000
1.761158,-43.479236,-3.270525,2.377749,16.500000
1.690046,-43.429902,-3.848330,2.576695,16.520000
1.606833,-43.375222,-4.485288,2.917921,16.540000
1.510029,-43.311987,-5.213435,3.439120,16.560000
1.397442,-43.236201,-6.068916,4.177301,16.580000
1.266363,-43.143526,-7.054648,5.111333,16.600000
1.115404,-43.032161,-8.003319,5.961571,16.620000
0.949538,-42.910360,-8.470082,6.038021,16.640000
0.781109,-42.798010,-8.294705,5.059942,16.660000
0.619265,-42.711206,-7.883171,3.585221,16.680000
0.465386,-42.655008,-7.520914,2.036283,16.700000
0.317783,-42.629538,-7.252591,0.516726,16.720000
0.174925,-42.634123,-7.037258,-0.970314,16.740000
0.036337,-42.668142,-6.815373,-2.425286,16.760000
-0.097240,-42.730812,-6.526225,-3.831316,16.780000
-0.223894,-42.820863,-6.114938,-5.157591,16.800000
-0.340733,-42.936364,-5.538931,-6.371741,16.820000
-0.444180,-43.074854,-4.773227,-7.455541,16.840000
-0.530347,-43.233774,-3.811183,-8.419416,16.860000
-0.595351,-43.411147,-2.658009,-9.312686,16.880000
-0.635423,-43.606425,-1.317685,-10.229433,16.900000
-0.646751,-43.821397,0.218620,-11.307947,16.920000
-0.625386,-44.060764,1.939865,-12.679098,16.940000
-0.569661,-44.329298,3.545326,-14.106333,16.960000
-0.491645,-44.616604,3.980092,-14.316908,16.980000
-0.420630,-44.890782,2.980986,-12.962291,17.000000
-0.374115,-45.134356,1.684522,-11.439373,17.020000
-0.351886,-45.350794,0.577261,-10.263318,17.040000
-0.349556,-45.546871,-0.310802,-9.384522,17.060000
-0.363113,-45.727434,-1.017438,-8.696296,17.080000
-0.389244,-45.895477,-1.572109,-8.122538,17.100000
-0.425106,-46.052778,-1.992913,-7.616140,17.120000
-0.468148,-46.200387,-2.291896,-7.149918,17.140000
-0.516036,-46.338947,-2.479128,-6.709898,17.160000
-0.566635,-46.468919,-2.564821,-6.290662,17.180000
-0.618025,-46.590710,-2.560023,-5.891931,17.200000
-0.668511,-46.704748,-2.476436,-5.515993,17.220000
-0.716636,-46.811521,-2.325841,-5.165819,17.240000
-0.761173,-46.911569,-2.119458,-4.843801,17.260000
-0.801110,-47.005469,-1.867417,-4.551019,17.280000
-0.835623,-47.093802,-1.578413,-4.286919,17.300000
-0.864048,-47.177122,-1.259544,-4.049294,17.320000
-0.885843,-47.255926,-0.916310,-3.834455,17.340000
-0.900565,-47.330620,-0.552733,-3.637541,17.360000
-0.907836,-47.401510,-0.171615,-3.452963,17.380000
-0.907326,-47.468783,0.225040,-3.275042,17.400000
-0.898743,-47.532523,0.635368,-3.098966,17.420000
-0.881837,-47.592736,1.056653,-2.922227,17.440000
-0.856435,-47.649418,1.483956,-2.746648,17.460000
-0.822496,-47.702664,1.908531,-2.580814,17.480000
-0.780203,-47.752829,2.316576,-2.442123,17.500000
-0.730067,-47.800704,2.689417,-2.356822,17.520000
-0.673000,-47.847666,3.006420,-2.356060,17.540000
-0.610296,-47.895697,3.250981,-2.467351,17.560000
-0.543484,-47.947203,3.417763,-2.704277,17.580000
-0.474039,-48.004668,3.517221,-3.060454,17.600000
-0.403081,-48.070264,3.574168,-3.512665,17.620000
-0.331139,-48.145621,3.621132,-4.031998,17.640000
-0.258082,-48.231840,3.690979,-4.596436,17.660000
-0.183151,-48.329729,3.813150,-5.199242,17.680000
-0.105027,-48.440142,4.014870,-5.852717,17.700000
-0.021826,-48.564395,4.326658,-6.591090,17.720000
0.069055,-48.704762,4.792036,-7.477969,17.740000
0.171347,-48.865221,5.483462,-8.624592,17.760000
0.290699,-49.052707,6.523101,-10.219678,17.780000
0.435492,-49.278498,8.026279,-12.463346,17.800000
0.611095,-49.550984,9.317674,-14.513324,17.820000
0.790985,-49.836756,8.285987,-13.572757,17.840000
0.935630,-50.086094,6.188464,-11.412907,17.860000
1.041197,-50.298371,4.438230,-9.944020,17.880000
1.115336,-50.488119,3.015707,-9.117121,17.900000
1.162917,-50.665777,1.760622,-8.703385,17.920000
1.186214,-50.837997,0.575767,-8.553371,17.940000
1.186102,-51.008993,-0.584455,-8.566407,17.960000
1.162933,-51.181193,-1.728962,-8.660767,17.980000
1.117169,-51.355458,-2.838989,-8.760483,18.000000
1.049851,-51.531172,-3.877182,-8.794685,18.020000
0.962856,-51.706411,-4.799470,-8.704662,18.040000
0.858905,-51.878268,-5.567450,-8.451981,18.060000
0.741356,-52.043298,-6.156488,-8.021342,18.080000
0.613905,-52.197957,-6.557121,-7.416612,18.100000
0.480313,-52.338907,-6.771916,-6.653860,18.120000
0.344196,-52.463211,-6.811944,-5.756397,18.140000
0.208882,-52.568458,-6.695342,-4.753605,18.160000
0.077260,-52.652891,-6.447477,-3.681584,18.180000
-0.048356,-52.715538,-6.100568,-2.582157,18.200000
-0.166346,-52.756284,-5.691080,-1.498362,18.220000
-0.275824,-52.775829,-5.255141,-0.467598,18.240000
-0.376585,-52.775517,-4.823876,0.484366,18.260000
-0.468968,-52.757061,-4.420638,1.345935,18.280000
-0.553701,-52.722275,-4.060779,2.118533,18.300000
-0.631750,-52.672840,-3.753287,2.813332,18.320000
-0.704216,-52.610145,-3.503187,3.447729,18.340000
-0.772282,-52.535194,-3.313836,4.042760,18.360000
-0.837197,-52.448542,-3.188739,4.621755,18.380000
-0.900292,-52.350263,-3.132685,5.209917,18.400000
-0.963005,-52.239907,-3.151682,5.833800,18.420000
-1.026888,-52.116508,-3.249623,6.517594,18.440000
-1.093453,-51.978750,-3.415069,7.267166,18.460000
-1.163542,-51.825749,-3.583514,8.021511,18.480000
-1.235664,-51.659198,-3.579634,8.575358,18.500000
-1.304006,-51.485975,-3.179967,8.659200,18.520000
-1.360154,-51.315897,-2.385731,8.297709,18.540000
-1.398255,-51.155057,-1.410941,7.781785,18.560000
-1.416448,-51.004350,-0.410216,7.300579,18.580000
-1.414826,-50.862564,0.567601,6.887565,18.600000
-1.393937,-50.728608,1.516602,6.509877,18.620000
-1.354347,-50.602262,2.437714,6.118219,18.640000
-1.296631,-50.484304,3.328354,5.663168,18.660000
-1.221456,-50.376455,4.182492,5.100430,18.680000
-1.129613,-50.281251,4.994738,4.393495,18.700000
-1.021943,-50.201863,5.766155,3.515010,18.720000
-0.899153,-50.141924,6.510491,2.445897,18.740000
-0.761498,-50.105396,7.259476,1.171631,18.760000
-0.608406,-50.096514,8.063959,-0.320173,18.780000
-0.438206,-50.119602,8.975330,-2.016199,18.800000
-0.248926,-50.177438,9.940657,-3.729988,18.820000
-0.042991,-50.264133,10.531772,-4.728035,18.840000
0.165747,-50.355391,10.192339,-4.142725,18.860000
0.360814,-50.422832,9.277194,-2.522269,18.880000
0.536832,-50.455628,8.340770,-0.774735,18.900000
0.695212,-50.455064,7.513767,0.795491,18.920000
0.837850,-50.425263,6.756812,2.148904,18.940000
0.965576,-50.370495,6.014530,3.294322,18.960000
1.078269,-50.294791,5.248820,4.244839,18.980000
1.175243,-50.201892,4.440870,5.017250,19.000000
1.255592,-50.095126,3.586549,5.636458,19.020000
1.318423,-49.977225,2.690157,6.137313,19.040000
1.362961,-49.850132,1.758162,6.563727,19.060000
1.388539,-49.714837,0.794363,6.966150,19.080000
1.394523,-49.571296,-0.201243,7.396619,19.100000
1.380300,-49.418512,-1.223809,7.893904,19.120000
1.345653,-49.255196,-2.229624,8.436206,19.140000
1.292195,-49.081897,-3.068787,8.846062,19.160000
1.225627,-48.904388,-3.509793,8.813888,19.180000
1.154761,-48.732834,-3.521889,8.277124,19.200000
1.086066,-48.574800,-3.334614,7.512602,19.220000
1.021375,-48.432273,-3.142452,6.749704,19.240000
0.959899,-48.304308,-3.018491,6.059840,19.260000
0.900090,-48.189415,-2.975814,5.439090,19.280000
0.840353,-48.086446,-3.010124,4.863079,19.300000
0.779217,-47.994773,-3.114731,4.305002,19.320000
0.715331,-47.914295,-3.284392,3.739639,19.340000
0.647431,-47.845392,-3.515571,3.143719,19.360000
0.574316,-47.788892,-3.805479,2.495977,19.380000
0.494844,-47.746022,-4.150464,1.778060,19.400000
0.407973,-47.718328,-4.543868,0.976678,19.420000
0.312845,-47.707547,-4.973612,0.086902,19.440000
0.208914,-47.715399,-5.420178,-0.884285,19.460000
0.096107,-47.743325,-5.856121,-1.915951,19.480000
-0.025038,-47.792219,-6.248122,-2.974666,19.500000
-0.153293,-47.862222,-6.561445,-4.020018,19.520000
-0.286763,-47.952663,-6.765113,-5.012226,19.540000
-0.423005,-48.062134,-6.835364,-5.918172,19.560000
-0.559179,-48.188649,-6.756116,-6.713205,19.580000
-0.692184,-48.329799,-6.517194,-7.379021,19.600000
-0.818761,-48.482847,-6.112584,-7.900578,19.620000
-0.935571,-48.644777,-5.540931,-8.265632,19.640000
-1.039325,-48.812389,-4.808885,-8.468876,19.660000
-1.126979,-48.982507,-3.935294,-8.519248,19.680000
-1.196004,-49.152327,-2.952240,-8.445697,19.700000
-1.244607,-49.319828,-1.899914,-8.296777,19.720000
-1.271796,-49.484103,-0.816419,-8.133867,19.740000
-1.277229,-49.645529,0.273174,-8.022905,19.760000
-1.260862,-49.805810,1.364984,-8.030841,19.780000
-1.222469,-49.968037,2.482247,-8.230946,19.800000
-1.161026,-50.136956,3.683442,-8.719857,19.820000
-1.073863,-50.319737,5.078006,-9.649241,19.840000
-0.955510,-50.527372,6.829455,-11.242743,19.860000
-0.798410,-50.773801,8.851468,-13.392088,19.880000
-0.610932,-51.051268,9.484586,-13.814598,19.900000
-0.433719,-51.306975,8.100256,-11.579997,19.920000
-0.286071,-51.515823,6.741755,-9.409044,19.940000
-0.160920,-51.687377,5.841425,-7.829856,19.960000
-0.050224,-51.831534,5.272829,-6.633070,19.980000
