theta1,theta2,omega1,omega2,t
1.453403,1.570151,-2.380632,-0.039143,0.098000
1.448595,1.570069,-2.427303,-0.043226,0.100000
1.443694,1.569978,-2.473785,-0.047635,0.102000
1.438700,1.569878,-2.520067,-0.052387,0.104000
1.433614,1.569769,-2.566139,-0.057499,0.106000
1.428436,1.569648,-2.611991,-0.062992,0.108000
1.423166,1.569516,-2.657611,-0.068882,0.110000
1.417806,1.569372,-2.702988,-0.075190,0.112000
1.412354,1.569215,-2.748111,-0.081934,0.114000
1.406813,1.569044,-2.792970,-0.089135,0.116000
1.401183,1.568858,-2.837551,-0.096811,0.118000
1.395463,1.568657,-2.881845,-0.104983,0.120000
1.389656,1.568438,-2.925839,-0.113672,0.122000
1.383760,1.568202,-2.969521,-0.122897,0.124000
1.377778,1.567946,-3.012879,-0.132679,0.126000
1.371709,1.567671,-3.055903,-0.143039,0.128000
1.365554,1.567374,-3.098579,-0.153996,0.130000
1.359315,1.567054,-3.140896,-0.165571,0.132000
1.352991,1.566711,-3.182843,-0.177785,0.134000
1.346584,1.566343,-3.224407,-0.190657,0.136000
1.340094,1.565948,-3.265577,-0.204208,0.138000
1.333522,1.565525,-3.306341,-0.218457,0.140000
1.326869,1.565074,-3.346688,-0.233425,0.142000
1.320135,1.564591,-3.386607,-0.249130,0.144000
1.313322,1.564076,-3.426087,-0.265591,0.146000
1.306431,1.563528,-3.465116,-0.282827,0.148000
1.299462,1.562945,-3.503685,-0.300856,0.150000
1.292417,1.562324,-3.541781,-0.319696,0.152000
1.285295,1.561665,-3.579396,-0.339364,0.154000
1.278099,1.560966,-3.616519,-0.359877,0.156000
1.270830,1.560225,-3.653140,-0.381251,0.158000
1.263487,1.559441,-3.689250,-0.403501,0.160000
1.256073,1.558611,-3.724839,-0.426642,0.162000
1.248588,1.557733,-3.759899,-0.450690,0.164000
1.241034,1.556807,-3.794421,-0.475657,0.166000
1.233411,1.555830,-3.828396,-0.501556,0.168000
1.225721,1.554800,-3.861817,-0.528400,0.170000
1.217964,1.553716,-3.894676,-0.556200,0.172000
1.210142,1.552575,-3.926965,-0.584968,0.174000
1.202257,1.551375,-3.958677,-0.614712,0.176000
1.194308,1.550115,-3.989805,-0.645443,0.178000
1.186298,1.548793,-4.020342,-0.677170,0.180000
1.178227,1.547406,-4.050283,-0.709899,0.182000
1.170097,1.545953,-4.079620,-0.743638,0.184000
1.161909,1.544431,-4.108349,-0.778393,0.186000
1.153664,1.542838,-4.136463,-0.814170,0.188000
1.145364,1.541174,-4.163956,-0.850973,0.190000
1.137009,1.539434,-4.190825,-0.888807,0.192000
1.128601,1.537618,-4.217064,-0.927674,0.194000
1.120141,1.535723,-4.242667,-0.967577,0.196000
1.111630,1.533747,-4.267631,-1.008518,0.198000
1.103071,1.531688,-4.291950,-1.050498,0.200000
1.094463,1.529544,-4.315621,-1.093517,0.202000
1.085809,1.527313,-4.338639,-1.137574,0.204000
1.077109,1.524993,-4.360999,-1.182669,0.206000
1.068365,1.522582,-4.382697,-1.228801,0.208000
1.059579,1.520077,-4.403730,-1.275965,0.210000
1.050751,1.517477,-4.424093,-1.324161,0.212000
1.041883,1.514780,-4.443782,-1.373384,0.214000
1.032976,1.511983,-4.462792,-1.423629,0.216000
1.024032,1.509085,-4.481120,-1.474893,0.218000
1.015052,1.506083,-4.498760,-1.527170,0.220000
1.006037,1.502975,-4.515710,-1.580454,0.222000
0.996990,1.499760,-4.531964,-1.634739,0.224000
0.987910,1.496436,-4.547518,-1.690019,0.226000
0.978800,1.492999,-4.562366,-1.746285,0.228000
0.969661,1.489450,-4.576505,-1.803530,0.230000
0.960494,1.485785,-4.589929,-1.861746,0.232000
0.951302,1.482002,-4.602633,-1.920924,0.234000
0.942084,1.478100,-4.614611,-1.981056,0.236000
0.932844,1.474077,-4.625858,-2.042132,0.238000
0.923581,1.469931,-4.636369,-2.104142,0.240000
0.914299,1.465660,-4.646137,-2.167076,0.242000
0.904997,1.461262,-4.655157,-2.230924,0.244000
0.895679,1.456736,-4.663421,-2.295674,0.246000
0.886344,1.452079,-4.670923,-2.361317,0.248000
0.876995,1.447290,-4.677657,-2.427840,0.250000
0.867634,1.442367,-4.683615,-2.495232,0.252000
0.858262,1.437308,-4.688790,-2.563480,0.254000
0.848879,1.432113,-4.693175,-2.632574,0.256000
0.839489,1.426778,-4.696762,-2.702499,0.258000
0.830093,1.421302,-4.699542,-2.773245,0.260000
0.820692,1.415684,-4.701509,-2.844796,0.262000
0.811287,1.409922,-4.702653,-2.917142,0.264000
0.801882,1.404015,-4.702966,-2.990268,0.266000
0.792476,1.397961,-4.702439,-3.064161,0.268000
0.783073,1.391758,-4.701063,-3.138807,0.270000
0.773672,1.385405,-4.698830,-3.214193,0.272000
0.764278,1.378901,-4.695729,-3.290304,0.274000
0.754890,1.372243,-4.691753,-3.367127,0.276000
0.745511,1.365432,-4.686890,-3.444647,0.278000
0.736143,1.358464,-4.681133,-3.522850,0.280000
0.726787,1.351340,-4.674470,-3.601723,0.282000
0.717446,1.344057,-4.666893,-3.681249,0.284000
0.708120,1.336614,-4.658391,-3.761415,0.286000
0.698813,1.329011,-4.648956,-3.842207,0.288000
0.689525,1.321245,-4.638576,-3.923609,0.290000
0.680259,1.313316,-4.627244,-4.005607,0.292000
0.671017,1.305222,-4.614948,-4.088186,0.294000
0.661800,1.296963,-4.601680,-4.171332,0.296000
0.652611,1.288537,-4.587429,-4.255030,0.298000
0.643451,1.279942,-4.572188,-4.339265,0.300000
0.634323,1.271179,-4.555947,-4.424022,0.302000
0.625228,1.262246,-4.538696,-4.509287,0.304000
0.616169,1.253142,-4.520429,-4.595045,0.306000
0.607147,1.243865,-4.501136,-4.681282,0.308000
0.598165,1.234416,-4.480809,-4.767982,0.310000
0.589224,1.224793,-4.459442,-4.855132,0.312000
0.580328,1.214995,-4.437027,-4.942717,0.314000
0.571477,1.205022,-4.413557,-5.030722,0.316000
0.562674,1.194872,-4.389028,-5.119132,0.318000
0.553922,1.184545,-4.363433,-5.207935,0.320000
0.545221,1.174040,-4.336767,-5.297114,0.322000
0.536575,1.163357,-4.309028,-5.386656,0.324000
0.527986,1.152493,-4.280212,-5.476546,0.326000
0.519455,1.141450,-4.250316,-5.566770,0.328000
0.510985,1.130226,-4.219339,-5.657313,0.330000
0.502578,1.118821,-4.187281,-5.748161,0.332000
0.494237,1.107233,-4.154142,-5.839297,0.334000
0.485963,1.095463,-4.119925,-5.930708,0.336000
0.477758,1.083510,-4.084632,-6.022379,0.338000
0.469625,1.071374,-4.048268,-6.114292,0.340000
0.461566,1.059053,-4.010840,-6.206433,0.342000
0.453582,1.046548,-3.972353,-6.298784,0.344000
0.445677,1.033858,-3.932819,-6.391329,0.346000
0.437852,1.020982,-3.892247,-6.484049,0.348000
0.430109,1.007921,-3.850651,-6.576925,0.350000
0.422450,0.994675,-3.808046,-6.669939,0.352000
0.414877,0.981242,-3.764449,-6.763068,0.354000
0.407393,0.967622,-3.719880,-6.856291,0.356000
0.399998,0.953816,-3.674361,-6.949584,0.358000
0.392696,0.939824,-3.627918,-7.042921,0.360000
0.385487,0.925645,-3.580578,-7.136276,0.362000
0.378374,0.911279,-3.532373,-7.229618,0.364000
0.371358,0.896726,-3.483337,-7.322916,0.366000
0.364441,0.881987,-3.433509,-7.416135,0.368000
0.357625,0.867062,-3.382931,-7.509236,0.370000
0.350910,0.851950,-3.331648,-7.602180,0.372000
0.344298,0.836653,-3.279713,-7.694920,0.374000
0.337791,0.821171,-3.227179,-7.787408,0.376000
0.331390,0.805504,-3.174109,-7.879591,0.378000
0.325095,0.789653,-3.120566,-7.971409,0.380000
0.318908,0.773618,-3.066622,-8.062799,0.382000
0.312829,0.757402,-3.012355,-8.153690,0.384000
0.306859,0.741004,-2.957848,-8.244008,0.386000
0.300998,0.724426,-2.903189,-8.333669,0.388000
0.295246,0.707670,-2.848475,-8.422584,0.390000
0.289604,0.690736,-2.793811,-8.510656,0.392000
0.284071,0.673628,-2.739304,-8.597779,0.394000
0.278646,0.656346,-2.685075,-8.683839,0.396000
0.273330,0.638893,-2.631247,-8.768716,0.398000
0.268121,0.621272,-2.577954,-8.852277,0.400000
0.263018,0.603485,-2.525334,-8.934385,0.402000
0.258019,0.585536,-2.473536,-9.014889,0.404000
0.253123,0.567427,-2.422715,-9.093633,0.406000
0.248328,0.549162,-2.373030,-9.170450,0.408000
0.243630,0.530746,-2.324651,-9.245167,0.410000
0.239028,0.512183,-2.277750,-9.317602,0.412000
0.234518,0.493478,-2.232505,-9.387567,0.414000
0.230097,0.474635,-2.189098,-9.454867,0.416000
0.225760,0.455660,-2.147713,-9.519303,0.418000
0.221504,0.436560,-2.108538,-9.580673,0.420000
0.217325,0.417340,-2.071759,-9.638774,0.422000
0.213216,0.398007,-2.037559,-9.693404,0.424000
0.209172,0.378568,-2.006120,-9.744361,0.426000
0.205189,0.359032,-1.977619,-9.791449,0.428000
0.201260,0.339405,-1.952223,-9.834481,0.430000
0.197378,0.319697,-1.930091,-9.873276,0.432000
0.193537,0.299915,-1.911372,-9.907669,0.434000
0.189730,0.280069,-1.896199,-9.937504,0.436000
0.185950,0.260168,-1.884693,-9.962648,0.438000
0.182189,0.240222,-1.876954,-9.982981,0.440000
0.178440,0.220240,-1.873067,-9.998407,0.442000
0.174694,0.200231,-1.873095,-10.008851,0.444000
0.170945,0.180208,-1.877081,-10.014262,0.446000
0.167183,0.160178,-1.885045,-10.014613,0.448000
0.163402,0.140152,-1.896989,-10.009901,0.450000
0.159593,0.120142,-1.912888,-10.000148,0.452000
0.155748,0.100155,-1.932699,-9.985399,0.454000
0.151859,0.080203,-1.956359,-9.965724,0.456000
0.147920,0.060296,-1.983782,-9.941213,0.458000
0.143922,0.040442,-2.014868,-9.911977,0.460000
0.139858,0.020651,-2.049496,-9.878144,0.462000
0.135721,0.000932,-2.087534,-9.839858,0.464000
0.131506,-0.018706,-2.128834,-9.797279,0.466000
0.127204,-0.038254,-2.173239,-9.750575,0.468000
0.122811,-0.057706,-2.220583,-9.699924,0.470000
0.118320,-0.077052,-2.270691,-9.645512,0.472000
0.113726,-0.096285,-2.323386,-9.587526,0.474000
0.109025,-0.115399,-2.378485,-9.526158,0.476000
0.104211,-0.134388,-2.435806,-9.461598,0.478000
0.099280,-0.153244,-2.495165,-9.394034,0.480000
0.094229,-0.171962,-2.556381,-9.323653,0.482000
0.089053,-0.190537,-2.619274,-9.250635,0.484000
0.083751,-0.208963,-2.683671,-9.175156,0.486000
0.078318,-0.227236,-2.749401,-9.097382,0.488000
0.072752,-0.245351,-2.816299,-9.017476,0.490000
0.067052,-0.263304,-2.884206,-8.935589,0.492000
0.061215,-0.281092,-2.952971,-8.851867,0.494000
0.055240,-0.298711,-3.022448,-8.766446,0.496000
0.049125,-0.316157,-3.092499,-8.679453,0.498000
0.042869,-0.333428,-3.162992,-8.591007,0.500000
0.036473,-0.350520,-3.233804,-8.501220,0.502000
0.029934,-0.367432,-3.304818,-8.410195,0.504000
0.023253,-0.384160,-3.375924,-8.318026,0.506000
0.016430,-0.400703,-3.447019,-8.224802,0.508000
0.009465,-0.417059,-3.518006,-8.130604,0.510000
0.002358,-0.433225,-3.588795,-8.035506,0.512000
-0.004890,-0.449200,-3.659303,-7.939578,0.514000
-0.012279,-0.464983,-3.729452,-7.842882,0.516000
-0.019807,-0.480571,-3.799168,-7.745476,0.518000
-0.027475,-0.495964,-3.868386,-7.647414,0.520000
-0.035280,-0.511160,-3.937042,-7.548744,0.522000
-0.043223,-0.526159,-4.005081,-7.449511,0.524000
-0.051300,-0.540958,-4.072449,-7.349758,0.526000
-0.059512,-0.555557,-4.139098,-7.249523,0.528000
-0.067856,-0.569956,-4.204983,-7.148841,0.530000
-0.076331,-0.584152,-4.270065,-7.047747,0.532000
-0.084936,-0.598147,-4.334306,-6.946271,0.534000
-0.093668,-0.611937,-4.397672,-6.844443,0.536000
-0.102526,-0.625524,-4.460134,-6.742292,0.538000
-0.111508,-0.638906,-4.521663,-6.639844,0.540000
-0.120612,-0.652083,-4.582235,-6.537125,0.542000
-0.129836,-0.665055,-4.641828,-6.434160,0.544000
-0.139179,-0.677820,-4.700421,-6.330974,0.546000
-0.148637,-0.690378,-4.757998,-6.227590,0.548000
-0.158210,-0.702730,-4.814542,-6.124032,0.550000
-0.167895,-0.714874,-4.870041,-6.020324,0.552000
-0.177689,-0.726811,-4.924483,-5.916488,0.554000
-0.187592,-0.738540,-4.977857,-5.812548,0.556000
-0.197600,-0.750061,-5.030155,-5.708529,0.558000
-0.207712,-0.761374,-5.081371,-5.604453,0.560000
-0.217925,-0.772479,-5.131499,-5.500346,0.562000
-0.228237,-0.783376,-5.180533,-5.396231,0.564000
-0.238646,-0.794064,-5.228472,-5.292135,0.566000
-0.249150,-0.804544,-5.275312,-5.188083,0.568000
-0.259747,-0.814817,-5.321053,-5.084102,0.570000
-0.270434,-0.824881,-5.365693,-4.980218,0.572000
-0.281209,-0.834737,-5.409233,-4.876460,0.574000
-0.292070,-0.844387,-5.451674,-4.772856,0.576000
-0.303015,-0.853829,-5.493016,-4.669435,0.578000
-0.314041,-0.863065,-5.533262,-4.566229,0.580000
-0.325147,-0.872094,-5.572414,-4.463267,0.582000
-0.336330,-0.880918,-5.610474,-4.360581,0.584000
-0.347588,-0.889537,-5.647444,-4.258206,0.586000
-0.358919,-0.897951,-5.683328,-4.156173,0.588000
-0.370321,-0.906162,-5.718128,-4.054519,0.590000
-0.381791,-0.914169,-5.751846,-3.953278,0.592000
-0.393328,-0.921975,-5.784484,-3.852487,0.594000
-0.404928,-0.929580,-5.816046,-3.752184,0.596000
-0.416591,-0.936984,-5.846533,-3.652407,0.598000
-0.428314,-0.944190,-5.875945,-3.553197,0.600000
-0.440094,-0.951197,-5.904285,-3.454594,0.602000
-0.451930,-0.958008,-5.931553,-3.356639,0.604000
-0.463820,-0.964624,-5.957749,-3.259375,0.606000
-0.475760,-0.971046,-5.982871,-3.162847,0.608000
-0.487750,-0.977276,-6.006918,-3.067099,0.610000
-0.499787,-0.983315,-6.029888,-2.972178,0.612000
-0.511869,-0.989165,-6.051777,-2.878130,0.614000
-0.523994,-0.994828,-6.072582,-2.785004,0.616000
-0.536159,-1.000306,-6.092296,-2.692849,0.618000
-0.548362,-1.005601,-6.110915,-2.601715,0.620000
-0.560602,-1.010714,-6.128430,-2.511653,0.622000
-0.572875,-1.015648,-6.144834,-2.422717,0.624000
-0.585180,-1.020405,-6.160118,-2.334958,0.626000
-0.597515,-1.024989,-6.174269,-2.248432,0.628000
-0.609877,-1.029400,-6.187278,-2.163193,0.630000
-0.622263,-1.033642,-6.199132,-2.079296,0.632000
-0.634672,-1.037718,-6.209816,-1.996798,0.634000
-0.647102,-1.041630,-6.219316,-1.915756,0.636000
-0.659549,-1.045382,-6.227617,-1.836226,0.638000
-0.672011,-1.048976,-6.234701,-1.758267,0.640000
-0.684487,-1.052416,-6.240551,-1.681935,0.642000
-0.696973,-1.055705,-6.245150,-1.607288,0.644000
-0.709467,-1.058847,-6.248477,-1.534383,0.646000
-0.721966,-1.061844,-6.250514,-1.463277,0.648000
-0.734468,-1.064701,-6.251240,-1.394026,0.650000
-0.746970,-1.067421,-6.250636,-1.326684,0.652000
-0.759469,-1.070009,-6.248682,-1.261306,0.654000
-0.771964,-1.072468,-6.245356,-1.197943,0.656000
-0.784450,-1.074802,-6.240640,-1.136646,0.658000
-0.796925,-1.077016,-6.234514,-1.077463,0.660000
-0.809387,-1.079113,-6.226959,-1.020441,0.662000
-0.821832,-1.081099,-6.217958,-0.965621,0.664000
-0.834258,-1.082977,-6.207494,-0.913043,0.666000
-0.846661,-1.084753,-6.195552,-0.862745,0.668000
-0.859039,-1.086430,-6.182118,-0.814759,0.670000
-0.871389,-1.088013,-6.167180,-0.769113,0.672000
-0.883707,-1.089508,-6.150729,-0.725832,0.674000
-0.895991,-1.090918,-6.132757,-0.684934,0.676000
-0.908237,-1.092249,-6.113258,-0.646436,0.678000
-0.920443,-1.093506,-6.092232,-0.610345,0.680000
-0.932605,-1.094692,-6.069677,-0.576666,0.682000
-0.944720,-1.095814,-6.045596,-0.545397,0.684000
-0.956786,-1.096875,-6.019998,-0.516532,0.686000
-0.968799,-1.097882,-5.992890,-0.490057,0.688000
-0.980757,-1.098837,-5.964285,-0.465953,0.690000
-0.992655,-1.099747,-5.934199,-0.444197,0.692000
-1.004492,-1.100616,-5.902652,-0.424757,0.694000
-1.016265,-1.101448,-5.869665,-0.407598,0.696000
-1.027970,-1.102247,-5.835263,-0.392679,0.698000
-1.039605,-1.103020,-5.799476,-0.379952,0.700000
-1.051167,-1.103769,-5.762333,-0.369368,0.702000
-1.062654,-1.104499,-5.723870,-0.360868,0.704000
-1.074062,-1.105214,-5.684122,-0.354393,0.706000
-1.085389,-1.105917,-5.643128,-0.349878,0.708000
-1.096633,-1.106614,-5.600930,-0.347254,0.710000
-1.107792,-1.107308,-5.557570,-0.346450,0.712000
-1.118863,-1.108001,-5.513092,-0.347391,0.714000
-1.129844,-1.108698,-5.467543,-0.350001,0.716000
-1.140733,-1.109402,-5.420970,-0.354199,0.718000
-1.151527,-1.110116,-5.373421,-0.359906,0.720000
-1.162226,-1.110843,-5.324944,-0.367041,0.722000
-1.172826,-1.111585,-5.275588,-0.375519,0.724000
-1.183327,-1.112346,-5.225403,-0.385260,0.726000
-1.193727,-1.113127,-5.174438,-0.396180,0.728000
-1.204025,-1.113931,-5.122741,-0.408196,0.730000
-1.214218,-1.114761,-5.070362,-0.421228,0.732000
-1.224306,-1.115617,-5.017347,-0.435195,0.734000
-1.234287,-1.116502,-4.963743,-0.450018,0.736000
-1.244160,-1.117417,-4.909597,-0.465620,0.738000
-1.253925,-1.118365,-4.854952,-0.481924,0.740000
-1.263580,-1.119346,-4.799853,-0.498858,0.742000
-1.273124,-1.120361,-4.744342,-0.516350,0.744000
-1.282557,-1.121411,-4.688458,-0.534332,0.746000
-1.291878,-1.122498,-4.632242,-0.552736,0.748000
-1.301086,-1.123622,-4.575730,-0.571500,0.750000
-1.310180,-1.124784,-4.518959,-0.590562,0.752000
-1.319161,-1.125985,-4.461963,-0.609863,0.754000
-1.328028,-1.127224,-4.404775,-0.629349,0.756000
-1.336780,-1.128502,-4.347425,-0.648966,0.758000
-1.345418,-1.129820,-4.289944,-0.668664,0.760000
-1.353940,-1.131177,-4.232358,-0.688396,0.762000
-1.362347,-1.132574,-4.174694,-0.708117,0.764000
-1.370639,-1.134009,-4.116977,-0.727786,0.766000
-1.378815,-1.135485,-4.059230,-0.747362,0.768000
-1.386876,-1.136999,-4.001474,-0.766810,0.770000
-1.394821,-1.138552,-3.943730,-0.786094,0.772000
-1.402651,-1.140143,-3.886017,-0.805184,0.774000
-1.410365,-1.141772,-3.828351,-0.824049,0.776000
-1.417964,-1.143439,-3.770749,-0.842663,0.778000
-1.425448,-1.145143,-3.713227,-0.861000,0.780000
-1.432817,-1.146883,-3.655798,-0.879037,0.782000
-1.440071,-1.148659,-3.598474,-0.896753,0.784000
-1.447211,-1.150470,-3.541267,-0.914129,0.786000
-1.454236,-1.152315,-3.484188,-0.931148,0.788000
-1.461148,-1.154194,-3.427246,-0.947795,0.790000
-1.467946,-1.156106,-3.370451,-0.964054,0.792000
-1.474630,-1.158050,-3.313809,-0.979915,0.794000
-1.481201,-1.160025,-3.257329,-0.995367,0.796000
-1.487659,-1.162031,-3.201015,-1.010399,0.798000
-1.494005,-1.164067,-3.144875,-1.025004,0.800000
-1.500239,-1.166131,-3.088912,-1.039175,0.802000
-1.506361,-1.168223,-3.033131,-1.052906,0.804000
-1.512371,-1.170342,-2.977536,-1.066194,0.806000
-1.518271,-1.172487,-2.922130,-1.079034,0.808000
-1.524060,-1.174658,-2.866914,-1.091424,0.810000
-1.529739,-1.176853,-2.811892,-1.103363,0.812000
-1.535308,-1.179071,-2.757065,-1.114849,0.814000
-1.540767,-1.181312,-2.702434,-1.125884,0.816000
-1.546118,-1.183574,-2.647999,-1.136469,0.818000
-1.551359,-1.185858,-2.593762,-1.146604,0.820000
-1.556493,-1.188161,-2.539721,-1.156292,0.822000
-1.561518,-1.190482,-2.485878,-1.165537,0.824000
-1.566437,-1.192822,-2.432230,-1.174342,0.826000
-1.571247,-1.195180,-2.378778,-1.182711,0.828000
-1.575952,-1.197553,-2.325519,-1.190648,0.830000
-1.580550,-1.199942,-2.272453,-1.198160,0.832000
-1.585042,-1.202345,-2.219578,-1.205252,0.834000
-1.589428,-1.204763,-2.166892,-1.211929,0.836000
-1.593709,-1.207193,-2.114393,-1.218199,0.838000
-1.597886,-1.209635,-2.062078,-1.224067,0.840000
-1.601958,-1.212089,-2.009945,-1.229542,0.842000
-1.605926,-1.214553,-1.957992,-1.234630,0.844000
-1.609790,-1.217027,-1.906215,-1.239340,0.846000
-1.613551,-1.219510,-1.854611,-1.243679,0.848000
-1.617208,-1.222001,-1.803178,-1.247656,0.850000
-1.620764,-1.224500,-1.751911,-1.251278,0.852000
-1.624216,-1.227006,-1.700809,-1.254556,0.854000
-1.627567,-1.229518,-1.649867,-1.257497,0.856000
-1.630816,-1.232036,-1.599081,-1.260111,0.858000
-1.633963,-1.234559,-1.548448,-1.262406,0.860000
-1.637010,-1.237086,-1.497965,-1.264393,0.862000
-1.639955,-1.239616,-1.447626,-1.266081,0.864000
-1.642800,-1.242150,-1.397429,-1.267479,0.866000
-1.645545,-1.244686,-1.347369,-1.268598,0.868000
-1.648190,-1.247224,-1.297441,-1.269446,0.870000
-1.650735,-1.249763,-1.247643,-1.270035,0.872000
-1.653181,-1.252304,-1.197969,-1.270373,0.874000
-1.655527,-1.254845,-1.148415,-1.270471,0.876000
-1.657774,-1.257386,-1.098977,-1.270339,0.878000
-1.659923,-1.259926,-1.049650,-1.269988,0.880000
-1.661973,-1.262465,-1.000431,-1.269428,0.882000
-1.663925,-1.265004,-0.951313,-1.268668,0.884000
-1.665778,-1.267540,-0.902293,-1.267719,0.886000
-1.667534,-1.270074,-0.853365,-1.266591,0.888000
-1.669192,-1.272606,-0.804526,-1.265296,0.890000
-1.670752,-1.275135,-0.755771,-1.263842,0.892000
-1.672215,-1.277661,-0.707094,-1.262241,0.894000
-1.673580,-1.280184,-0.658491,-1.260503,0.896000
-1.674849,-1.282703,-0.609958,-1.258638,0.898000
-1.676020,-1.285219,-0.561489,-1.256656,0.900000
-1.677095,-1.287730,-0.513079,-1.254568,0.902000
-1.678073,-1.290237,-0.464723,-1.252384,0.904000
-1.678954,-1.292739,-0.416418,-1.250114,0.906000
-1.679738,-1.295237,-0.368157,-1.247769,0.908000
-1.680426,-1.297730,-0.319936,-1.245358,0.910000
-1.681018,-1.300219,-0.271750,-1.242892,0.912000
-1.681513,-1.302702,-0.223593,-1.240380,0.914000
-1.681913,-1.305180,-0.175462,-1.237833,0.916000
-1.682215,-1.307653,-0.127351,-1.235260,0.918000
-1.682422,-1.310121,-0.079256,-1.232672,0.920000
-1.682532,-1.312584,-0.031170,-1.230077,0.922000
-1.682547,-1.315042,0.016910,-1.227486,0.924000
-1.682465,-1.317494,0.064989,-1.224908,0.926000
-1.682287,-1.319941,0.113072,-1.222353,0.928000
-1.682012,-1.322383,0.161165,-1.219829,0.930000
-1.681642,-1.324821,0.209271,-1.217347,0.932000
-1.681175,-1.327253,0.257395,-1.214914,0.934000
-1.680612,-1.329680,0.305543,-1.212540,0.936000
-1.679953,-1.332103,0.353718,-1.210234,0.938000
-1.679198,-1.334521,0.401925,-1.208003,0.940000
-1.678345,-1.336935,0.450168,-1.205857,0.942000
-1.677397,-1.339345,0.498453,-1.203803,0.944000
-1.676352,-1.341750,0.546783,-1.201850,0.946000
-1.675210,-1.344152,0.595162,-1.200005,0.948000
-1.673971,-1.346550,0.643595,-1.198275,0.950000
-1.672635,-1.348945,0.692085,-1.196669,0.952000
-1.671203,-1.351337,0.740636,-1.195192,0.954000
-1.669673,-1.353726,0.789252,-1.193851,0.956000
-1.668045,-1.356113,0.837936,-1.192653,0.958000
-1.666321,-1.358497,0.886692,-1.191604,0.960000
-1.664499,-1.360879,0.935523,-1.190709,0.962000
-1.662579,-1.363260,0.984432,-1.189975,0.964000
-1.660561,-1.365639,1.033422,-1.189404,0.966000
-1.658445,-1.368018,1.082495,-1.189003,0.968000
-1.656231,-1.370395,1.131654,-1.188775,0.970000
-1.653918,-1.372773,1.180900,-1.188724,0.972000
-1.651507,-1.375150,1.230237,-1.188852,0.974000
-1.648997,-1.377528,1.279664,-1.189164,0.976000
-1.646388,-1.379907,1.329184,-1.189659,0.978000
-1.643681,-1.382287,1.378797,-1.190341,0.980000
-1.640873,-1.384669,1.428504,-1.191209,0.982000
-1.637966,-1.387052,1.478306,-1.192264,0.984000
-1.634960,-1.389438,1.528201,-1.193506,0.986000
-1.631854,-1.391826,1.578191,-1.194933,0.988000
-1.628647,-1.394218,1.628273,-1.196543,0.990000
-1.625340,-1.396613,1.678446,-1.198334,0.992000
-1.621933,-1.399011,1.728708,-1.200302,0.994000
-1.618426,-1.401414,1.779058,-1.202442,0.996000
